X,Y,Z
-1.492301,0.007996757,-3.191533
-1.492409,0.01063864,-3.192591
-1.492409,0.007996758,-3.192591
-1.492301,0.01063864,-3.191533
-1.492409,0.01328052,-3.192591
-1.492301,0.01328052,-3.191533
-1.492409,0.01592241,-3.192591
-1.492301,0.01592241,-3.191533
-1.492409,0.01856429,-3.192591
-1.492301,0.01856429,-3.191533
-1.492409,0.02120617,-3.192591
-1.492301,0.02120617,-3.191533
-1.492409,0.02384805,-3.192591
-1.492301,0.02384806,-3.191533
-1.492409,0.02648994,-3.192591
-1.492301,0.02648994,-3.191533
-1.492409,0.02913182,-3.192591
-1.492301,0.02913182,-3.191533
-1.492409,0.0317737,-3.192591
-1.492301,0.0317737,-3.191533
-1.487959,0.007996758,-3.190234
-1.488895,0.007996758,-3.18973
-1.489953,0.007996757,-3.189621
-1.487288,0.007996758,-3.191059
-1.490971,0.007996758,-3.189926
-1.486983,0.007996758,-3.192077
-1.491796,0.007996758,-3.190598
-1.487091,0.007996758,-3.193135
-1.492301,0.007996757,-3.191533
-1.487596,0.007996758,-3.194071
-1.492409,0.007996758,-3.192591
-1.48842,0.007996758,-3.194742
-1.492104,0.007996758,-3.19361
-1.489439,0.007996758,-3.195047
-1.491433,0.007996758,-3.194434
-1.490497,0.007996758,-3.194939
-1.491796,0.007996758,-3.190598
-1.492301,0.01063864,-3.191533
-1.492301,0.007996757,-3.191533
-1.491796,0.01063864,-3.190598
-1.492301,0.01328052,-3.191533
-1.491796,0.01328052,-3.190598
-1.492301,0.01592241,-3.191533
-1.491796,0.01592241,-3.190598
-1.492301,0.01856429,-3.191533
-1.491796,0.01856429,-3.190598
-1.492301,0.02120617,-3.191533
-1.491796,0.02120617,-3.190598
-1.492301,0.02384806,-3.191533
-1.491796,0.02384805,-3.190598
-1.492301,0.02648994,-3.191533
-1.491796,0.02648994,-3.190598
-1.492301,0.02913182,-3.191533
-1.491796,0.02913182,-3.190598
-1.492301,0.0317737,-3.191533
-1.491796,0.0317737,-3.190598
-1.492409,0.007996758,-3.192591
-1.492104,0.01063864,-3.19361
-1.492104,0.007996758,-3.19361
-1.492409,0.01063864,-3.192591
-1.492104,0.01328052,-3.19361
-1.492409,0.01328052,-3.192591
-1.492104,0.01592241,-3.19361
-1.492409,0.01592241,-3.192591
-1.492104,0.01856429,-3.19361
-1.492409,0.01856429,-3.192591
-1.492104,0.02120617,-3.19361
-1.492409,0.02120617,-3.192591
-1.492104,0.02384805,-3.19361
-1.492409,0.02384805,-3.192591
-1.492104,0.02648994,-3.19361
-1.492409,0.02648994,-3.192591
-1.492104,0.02913182,-3.19361
-1.492409,0.02913182,-3.192591
-1.492104,0.0317737,-3.19361
-1.492409,0.0317737,-3.192591
-1.492104,0.007996758,-3.19361
-1.491433,0.01063864,-3.194434
-1.491433,0.007996758,-3.194434
-1.492104,0.01063864,-3.19361
-1.491433,0.01328052,-3.194434
-1.492104,0.01328052,-3.19361
-1.491433,0.01592241,-3.194434
-1.492104,0.01592241,-3.19361
-1.491433,0.01856429,-3.194434
-1.492104,0.01856429,-3.19361
-1.491433,0.02120617,-3.194434
-1.492104,0.02120617,-3.19361
-1.491433,0.02384806,-3.194434
-1.492104,0.02384805,-3.19361
-1.491433,0.02648994,-3.194434
-1.492104,0.02648994,-3.19361
-1.491433,0.02913182,-3.194434
-1.492104,0.02913182,-3.19361
-1.491433,0.0317737,-3.194434
-1.492104,0.0317737,-3.19361
-1.491433,0.007996758,-3.194434
-1.490497,0.01063864,-3.194939
-1.490497,0.007996758,-3.194939
-1.491433,0.01063864,-3.194434
-1.490497,0.01328052,-3.194939
-1.491433,0.01328052,-3.194434
-1.490497,0.01592241,-3.194939
-1.491433,0.01592241,-3.194434
-1.490497,0.01856429,-3.194939
-1.491433,0.01856429,-3.194434
-1.490497,0.02120617,-3.194939
-1.491433,0.02120617,-3.194434
-1.490497,0.02384805,-3.194939
