X,Y,Z
-1.478149,0.007996757,-3.195885
-1.478257,0.01063864,-3.196943
-1.478257,0.007996758,-3.196943
-1.478149,0.01063864,-3.195885
-1.478257,0.01328052,-3.196943
-1.478149,0.01328052,-3.195885
-1.478257,0.01592241,-3.196943
-1.478149,0.01592241,-3.195885
-1.478257,0.01856429,-3.196943
-1.478149,0.01856429,-3.195885
-1.478257,0.02120617,-3.196943
-1.478149,0.02120617,-3.195885
-1.478257,0.02384806,-3.196943
-1.478149,0.02384806,-3.195885
-1.478257,0.02648994,-3.196943
-1.478149,0.02648994,-3.195885
-1.478257,0.02913182,-3.196943
-1.478149,0.02913182,-3.195885
-1.478257,0.0317737,-3.196943
-1.478149,0.0317737,-3.195885
-1.473807,0.007996758,-3.194586
-1.474743,0.007996758,-3.194081
-1.475801,0.007996758,-3.193973
-1.473136,0.007996758,-3.19541
-1.476819,0.007996757,-3.194278
-1.472831,0.007996758,-3.196429
-1.477644,0.007996758,-3.194949
-1.472939,0.007996758,-3.197487
-1.478149,0.007996757,-3.195885
-1.473444,0.007996758,-3.198423
-1.478257,0.007996758,-3.196943
-1.474269,0.007996758,-3.199094
-1.477952,0.007996757,-3.197961
-1.475287,0.007996758,-3.199399
-1.477281,0.007996758,-3.198786
-1.476345,0.007996758,-3.199291
-1.477644,0.007996758,-3.194949
-1.478149,0.01063864,-3.195885
-1.478149,0.007996757,-3.195885
-1.477644,0.01063864,-3.194949
-1.478149,0.01328052,-3.195885
-1.477644,0.01328052,-3.194949
-1.478149,0.01592241,-3.195885
-1.477644,0.01592241,-3.194949
-1.478149,0.01856429,-3.195885
-1.477644,0.01856429,-3.194949
-1.478149,0.02120617,-3.195885
-1.477644,0.02120617,-3.194949
-1.478149,0.02384806,-3.195885
-1.477644,0.02384806,-3.194949
-1.478149,0.02648994,-3.195885
-1.477644,0.02648994,-3.194949
-1.478149,0.02913182,-3.195885
-1.477644,0.02913182,-3.194949
-1.478149,0.0317737,-3.195885
-1.477644,0.0317737,-3.194949
-1.478257,0.007996758,-3.196943
-1.477952,0.01063864,-3.197961
-1.477952,0.007996757,-3.197961
-1.478257,0.01063864,-3.196943
-1.477952,0.01328052,-3.197961
-1.478257,0.01328052,-3.196943
-1.477952,0.01592241,-3.197961
-1.478257,0.01592241,-3.196943
-1.477952,0.01856429,-3.197961
-1.478257,0.01856429,-3.196943
-1.477952,0.02120617,-3.197961
-1.478257,0.02120617,-3.196943
-1.477952,0.02384806,-3.197961
-1.478257,0.02384806,-3.196943
-1.477952,0.02648994,-3.197961
-1.478257,0.02648994,-3.196943
-1.477952,0.02913182,-3.197961
-1.478257,0.02913182,-3.196943
-1.477952,0.0317737,-3.197961
-1.478257,0.0317737,-3.196943
-1.477952,0.007996757,-3.197961
-1.477281,0.01063864,-3.198786
-1.477281,0.007996758,-3.198786
-1.477952,0.01063864,-3.197961
-1.477281,0.01328052,-3.198786
-1.477952,0.01328052,-3.197961
-1.477281,0.01592241,-3.198786
-1.477952,0.01592241,-3.197961
-1.477281,0.01856429,-3.198786
-1.477952,0.01856429,-3.197961
-1.477281,0.02120617,-3.198786
-1.477952,0.02120617,-3.197961
-1.477281,0.02384806,-3.198786
-1.477952,0.02384806,-3.197961
-1.477281,0.02648994,-3.198786
-1.477952,0.02648994,-3.197961
-1.477281,0.02913182,-3.198786
-1.477952,0.02913182,-3.197961
-1.477281,0.0317737,-3.198786
-1.477952,0.0317737,-3.197961
-1.477281,0.007996758,-3.198786
-1.476345,0.01063864,-3.199291
