Time,TrajectoryGuidanceVF_forceX0,TrajectoryGuidanceVF_forceY0,TrajectoryGuidanceVF_forceZ0,TrajectoryGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
680.9185,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
680.9562,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
680.9963,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.0378,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.0842,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.1326,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.1702,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.2054,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.2383,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.2734,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.3082,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.3415,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.3806,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.4172,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.4539,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.4896,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.5267,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.5662,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.6116,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.6631,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.7009,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.7372,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.775,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.811,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.8458,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.8845,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.9244,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.9575,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
681.9973,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.0374,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.0801,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.1207,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.1606,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.2076,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.2503,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.2892,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.3267,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.3593,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.3914,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.4288,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.4581,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.4879,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.522,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.549,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.577,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.6105,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.6362,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.6693,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.6974,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.7339,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.7701,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.8051,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.833,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.8662,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.8932,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.9274,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.9575,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
682.9921,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
683.0287,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
683.0677,0,0,0,3.781674E-07,False,0.25,-1.498382,0.004552007,-3.234357,8.940697E-08,5.960463E-08,1,False,0.1036724
683.1033,0.002386118,-0.01095114,0.03231126,0.0004544915,False,0.25,-1.498413,0.004697662,-3.234787,0.07977994,-0.06366332,0.9947774,False,0.1036342
683.1352,0.002386118,-0.01095114,0.03231126,0.0004544915,False,0.25,-1.499395,0.005040601,-3.234411,0.08239772,-0.06548695,0.9944456,False,0.1028269
683.1693,0.1103305,-0.05125809,0.005725082,0.001597656,False,0.25,-1.499829,0.005224535,-3.234432,0.08686319,-0.06578621,0.9940457,False,0.1024878
683.1951,0.1103305,-0.05125809,0.005725082,0.001597656,False,0.25,-1.500188,0.005363889,-3.234429,0.08395906,-0.06632445,0.9942595,False,0.1022146
683.2277,0.1438756,-0.06796561,0.004309766,0.002042967,False,0.25,-1.500228,0.005424425,-3.234412,0.08165392,-0.06725942,0.9943886,False,0.1021407
683.2587,0.1438756,-0.06796561,0.004309766,0.002042967,False,0.25,-1.500208,0.005486626,-3.234416,0.08186278,-0.06751078,0.9943544,False,0.1020955
683.2991,0.1320061,-0.07330535,0.006940889,0.001952234,False,0.25,-1.500086,0.005498908,-3.234447,0.08224048,-0.07025259,0.9941334,False,0.102143
683.3314,0.1335365,-0.07649315,0.005923818,0.002051672,False,0.25,-1.50016,0.005571164,-3.234436,0.08258449,-0.06833912,0.9942382,False,0.1020461
683.3649,0.05053224,-0.02449983,0.002508522,0.002222603,False,0.25,-1.500379,0.005520806,-3.234456,0.07628394,-0.07154159,0.9945163,False,0.1020035
683.3938,0.05053224,-0.02449983,0.002508522,0.002222603,False,0.25,-1.500344,0.005581502,-3.234419,0.07280403,-0.06695291,0.9950964,False,0.1019562
683.4275,0.02413149,-0.01590274,0.0002440768,0.002145579,False,0.25,-1.500163,0.005747082,-3.234314,0.06919843,-0.06026378,0.995781,False,0.1018616
683.4559,0.02413149,-0.01590274,0.0002440768,0.002145579,False,0.25,-1.500125,0.005934237,-3.234129,0.05579469,-0.05483041,0.9969356,False,0.1016695
