Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
246.0097,-0.01202412,-0.001811629,0.005380454,0,0,0,0.002693171,0.6935157,False,0,-1.474123,-0.002335787,-3.183837,0.30935,0.4083053,0.8588303,False,0.1219457
246.0442,-0.0117825,-0.001775226,0.005272338,0,0,0,0.002672601,0.6960504,False,0,-1.47409,-0.002335012,-3.183861,0.308989,0.4090094,0.8586252,False,0.1219585
246.084,-0.01185777,-0.001786566,0.005306018,0,0,0,0.002679053,0.7044336,False,0,-1.474087,-0.002330899,-3.183924,0.3094908,0.4091549,0.8583751,False,0.1219434
246.1269,-0.01234476,-0.001859939,0.005523934,0,0,0,0.002719847,0.6714388,False,0,-1.474122,-0.002351463,-3.18399,0.3091385,0.4095481,0.8583146,False,0.1219258
246.1576,-0.01277244,-0.001924375,0.005715306,0,0,0,0.002754385,0.6852845,False,0,-1.474197,-0.002370536,-3.18401,0.3087489,0.4098177,0.858326,False,0.1218948
246.1867,-0.01301111,-0.001960335,0.005822104,0,0,0,0.002773167,0.7035998,False,0,-1.474307,-0.002384067,-3.183974,0.3085794,0.409798,0.8583964,False,0.1218513
246.2197,-0.01302434,-0.001962328,0.005828023,0,0,0,0.002774198,0.7140896,False,0,-1.47443,-0.002392948,-3.183899,0.3086753,0.4096061,0.8584536,False,0.1218049
246.2478,-0.01290518,-0.001944375,0.005774704,0,0,0,0.002764873,0.7121689,False,0,-1.47454,-0.002428055,-3.183849,0.3082037,0.407493,0.8596278,False,0.1217816
246.2783,0.01273345,0.0019185,-0.005697858,0,0,0,0.002751283,0.7800927,False,0,-1.474655,-0.002501011,-3.183879,0.3069839,0.4032683,0.8620532,False,0.1217691
246.3072,0.01288086,0.001940711,-0.005763822,0,0,0,0.00276296,0.9325122,False,0,-1.474724,-0.002569497,-3.183988,0.3056901,0.3991723,0.8644161,False,0.1217621
246.335,0.01181341,0.001779882,-0.005286166,0,0,0,0.002675255,1.086785,False,0,-1.474762,-0.002653062,-3.18412,0.304716,0.3944473,0.8669253,False,0.1217797
246.368,0.01035852,0.001560679,-0.004635145,0,0,0,0.0025422,1.2321,False,0,-1.47474,-0.002723694,-3.18422,0.3059039,0.3914993,0.8678429,False,0.1218278
246.3958,0.009336346,0.001406672,-0.004177751,0,0,0,0.002437163,1.214987,False,0,-1.474659,-0.002770901,-3.184342,0.3063889,0.3902016,0.8682562,False,0.1218851
246.4237,-0.008566237,-0.001290643,0.003833149,0,0,0,0.002350217,1.209499,False,0,-1.474552,-0.002824008,-3.184498,0.3061994,0.3905288,0.8681758,False,0.1219552
246.4552,-0.007738954,-0.001165999,0.003462964,0,0,0,0.002247731,1.214987,False,0,-1.474432,-0.002842605,-3.184675,0.3056149,0.3917296,0.8678407,False,0.1220007
