Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
189.511,4.711325E-05,-7.136586E-06,-1.400548E-05,0.001389245,False,0,-1.488411,0.005075991,-3.223376,-0.08027035,-0.01515911,0.9966578,False,0.1059457
189.5428,6.270401E-05,-7.943969E-06,-1.779792E-05,0.001498441,False,0,-1.488564,0.005046546,-3.223274,-0.07971989,-0.01519546,0.9967015,False,0.1058791
189.5673,9.722157E-05,-1.133991E-05,-2.706615E-05,0.001668749,False,0,-1.488796,0.005020618,-3.223131,-0.07885155,-0.01530001,0.996769,False,0.1057642
189.5954,0.0001876668,-2.066301E-05,-5.158087E-05,0.001926084,False,0,-1.489038,0.004990458,-3.222967,-0.07791451,-0.01550945,0.9968394,False,0.1056459
189.6388,0.0003765193,-4.019336E-05,-0.0001028033,0.002198131,False,0,-1.489287,0.004955351,-3.222746,-0.0771451,-0.014471,0.9969149,False,0.1055222
189.663,0.0007992773,-8.888584E-05,-0.0002201619,0.002490754,False,0,-1.48937,0.004924536,-3.222659,-0.07686045,-0.01359684,0.9969491,False,0.1054956
189.69,0.00103689,-0.0001124486,-0.0002840638,0.002590513,False,0,-1.489462,0.00488919,-3.222558,-0.07654371,-0.01289678,0.9969828,False,0.1054667
189.7249,0.001387234,-0.0001469014,-0.0003781227,0.002701969,False,0,-1.489585,0.004865944,-3.222491,-0.07618223,-0.01289279,0.9970105,False,0.1054164
189.7516,0.001948486,-0.0001951571,-0.0005250511,0.002834923,False,0,-1.489655,0.004862905,-3.222469,-0.07613862,-0.01269351,0.9970164,False,0.1053813
189.7847,0.002337092,-0.0002286918,-0.000626847,0.002907123,False,0,-1.489715,0.004856527,-3.222455,-0.07595927,-0.01299796,0.9970262,False,0.1053546
189.8157,0.002724048,-0.0002562641,-0.0007250563,0.002967992,False,0,-1.489718,0.004857898,-3.222455,-0.07602571,-0.01294437,0.9970219,False,0.1053519
189.8474,0.002745624,-0.0002589807,-0.0007311721,0.002971221,False,0,-1.48971,0.004850507,-3.22245,-0.07594384,-0.01323162,0.9970243,False,0.1053615
189.8776,0.002703604,-0.0002527327,-0.0007187453,0.002964439,False,0,-1.489652,0.004834235,-3.222453,-0.07574579,-0.01401087,0.9970287,False,0.105405
189.9079,0.00234459,-0.000215932,-0.0006215441,0.002906361,False,0,-1.489604,0.004817128,-3.22244,-0.07548699,-0.01481118,0.9970368,False,0.1054426
189.9406,0.002103883,-0.0001936487,-0.0005576723,0.002861409,False,0,-1.489528,0.004799783,-3.222424,-0.07518201,-0.01556268,0.9970484,False,0.1054937
189.9722,0.001774409,-0.0001672227,-0.0004724505,0.002791363,False,0,-1.489426,0.004754543,-3.222406,-0.07536893,-0.01675387,0.9970149,False,0.1055822
190.0025,0.001400675,-0.000126511,-0.0003699671,0.00269316,False,0,-1.48931,0.004720092,-3.222383,-0.07497812,-0.01785027,0.9970254,False,0.1056676
190.0346,0.001076073,-9.793056E-05,-0.000284629,0.00258449,False,0,-1.489185,0.00468421,-3.222353,-0.07340063,-0.02033567,0.9970952,False,0.1057579
190.0629,0.0008132756,-7.579724E-05,-0.0002160838,0.002468921,False,0,-1.489082,0.004635155,-3.222307,-0.07218024,-0.02351371,0.9971144,False,0.1058468
190.0934,0.000654027,-6.023128E-05,-0.000173379,0.002377034,False,0,-1.489008,0.004597664,-3.222248,-0.07099421,-0.02642537,0.9971266,False,0.1059097
190.1267,0.0005692449,-5.40712E-05,-0.0001517962,0.002317131,False,0,-1.488927,0.00452894,-3.222187,-0.0687717,-0.032219,0.997112,False,0.1060021
190.1539,0.0004881003,-4.280016E-05,-0.0001282277,0.00224934,False,0,-1.488918,0.004524291,-3.222135,-0.06736808,-0.03605244,0.9970766,False,0.1060051
190.1865,0.0004946603,-4.748353E-05,-0.0001321775,0.002252709,False,0,-1.488964,0.004476428,-3.222084,-0.06455529,-0.04373472,0.9969553,False,0.1060164
190.2145,0.0005715515,-4.813954E-05,-0.0001490796,0.002306259,False,0,-1.489004,0.004495561,-3.22202,-0.06260031,-0.04904871,0.9968327,False,0.1059723
190.2481,0.0006600004,-6.532262E-05,-0.0001774235,0.002362932,False,0,-1.489122,0.004424751,-3.221961,-0.05715599,-0.06381427,0.9963237,False,0.1059661
190.2775,0.0009086461,-6.920798E-05,-0.0002330368,0.00248549,False,0,-1.489306,0.00445348,-3.221792,-0.05288246,-0.07464773,0.9958068,False,0.1058291
190.3098,0.001598611,-0.0001582122,-0.0004297386,0.002708104,False,0,-1.489536,0.004438281,-3.221595,-0.04795555,-0.08641686,0.9951042,False,0.1057039
190.3395,0.003195078,-0.0003416185,-0.0008726666,0.002978729,False,0,-1.489761,0.004445553,-3.221354,-0.04414426,-0.09453394,0.9945424,False,0.1055578
190.3724,0.00654355,-0.0008174914,-0.001851088,0.003259089,False,0,-1.48993,0.004392862,-3.22111,-0.03986375,-0.1035779,0.9938222,False,0.105492
190.4034,0.01163446,-0.001513859,-0.00332395,0.003479821,False,0,-1.490011,0.004281938,-3.220856,-0.03417141,-0.1164493,0.9926086,False,0.1055198
190.4331,0.01676372,-0.002142386,-0.004768305,0.003612827,False,0,-1.490044,0.004186809,-3.220578,-0.02904709,-0.1279102,0.9913603,False,0.1055564
190.4637,0.02201525,-0.002966777,-0.006345094,0.003708462,False,0,-1.489965,0.00403142,-3.220285,-0.02351274,-0.1401541,0.9898505,False,0.1057005
190.4939,0.02222825,-0.003035204,-0.006427974,0.003693512,False,0,-1.489812,0.003894985,-3.220011,-0.01909889,-0.1498455,0.988525,False,0.105868
190.5251,0.01867823,-0.002714725,-0.0054904,0.003605472,False,0,-1.489555,0.003743947,-3.21972,-0.01618092,-0.1551422,0.9877596,False,0.1060996
190.5536,0.01243489,-0.001996249,-0.003757572,0.003422044,False,0,-1.489243,0.003585041,-3.219452,-0.01460995,-0.1567467,0.9875308,False,0.1063685
190.5868,0.007145753,-0.001268331,-0.002224952,0.00318061,False,0,-1.488922,0.003448784,-3.219211,-0.01068833,-0.1567071,0.9875873,False,0.1066265
190.6189,0.003947465,-0.0007946835,-0.001280055,0.002926813,False,0,-1.48859,0.003295839,-3.218956,-0.006180689,-0.1579284,0.9874312,False,0.106904
190.6493,0.002146292,-0.0004895636,-0.0007271312,0.002666453,False,0,-1.488235,0.003063738,-3.218579,-0.001372881,-0.1637082,0.9865079,False,0.1072524
190.6821,0.0011941,-0.0003057395,-0.0004226241,0.00240777,False,0,-1.488142,0.002973497,-3.218257,0.001943357,-0.1647732,0.9863296,False,0.1073517
190.7158,0.001231967,-0.0003581868,-0.0004591863,0.002406816,False,0,-1.4881,0.002909303,-3.217955,0.006268047,-0.1643902,0.9863755,False,0.1074048
190.7429,0.001430711,-0.0004629396,-0.0005587158,0.002455407,False,0,-1.488072,0.002835751,-3.217678,0.009030052,-0.1642809,0.9863723,False,0.1074618
190.7754,0.001671673,-0.0005781221,-0.0006729782,0.002506014,False,0,-1.488103,0.002751768,-3.217435,0.01012972,-0.1642044,0.9863743,False,0.1075008
190.8072,0.002151931,-0.0007474788,-0.0008680894,0.002593855,False,0,-1.488135,0.002655327,-3.217251,0.01112084,-0.164387,0.9863333,False,0.1075543
190.8393,0.002613232,-0.0008774042,-0.001037752,0.002658535,False,0,-1.488153,0.002554893,-3.217107,0.01153094,-0.1637726,0.9864307,False,0.1076219
190.8706,0.002950541,-0.0009440182,-0.001146433,0.002695079,False,0,-1.488133,0.002437294,-3.217027,0.01157137,-0.1630632,0.9865478,False,0.1077277
190.9024,0.002864621,-0.0008462924,-0.001074995,0.002672025,False,0,-1.487971,0.002276778,-3.217013,0.01261209,-0.1619729,0.9867146,False,0.107947
190.9339,0.001862786,-0.0004975619,-0.0006704555,0.002488555,False,0,-1.487737,0.002108455,-3.217046,0.01215199,-0.1615842,0.9867841,False,0.1082124
190.9647,0.0009890365,-0.0002319746,-0.0003385262,0.002224987,False,0,-1.487479,0.002001107,-3.217079,0.01317346,-0.1576771,0.9874029,False,0.1084384
190.9959,0.0005078747,-0.0001143329,-0.000171241,0.001952998,False,0,-1.487167,0.001842082,-3.217132,0.01512068,-0.1560106,0.9876397,False,0.108738
191.03,0.0002233805,-4.26803E-05,-7.119604E-05,0.001614933,False,0,-1.486829,0.001640916,-3.217156,0.01464992,-0.1556973,0.9876962,False,0.109085
191.0623,9.504623E-05,-1.199989E-05,-2.695567E-05,0.001258022,False,0,-1.486397,0.001398623,-3.217148,0.01520985,-0.1541655,0.987928,False,0.1095142
191.0934,3.392235E-05,-1.415434E-07,-7.376705E-06,0.0008255083,False,0,-1.486122,0.001224279,-3.217132,0.0162688,-0.1532574,0.9880524,False,0.109804
191.129,1.836976E-05,3.362046E-06,-2.131536E-06,0.0005718866,False,0,-1.48585,0.001018465,-3.217111,0.01620078,-0.1530965,0.9880784,False,0.1101193
191.1606,9.919636E-06,7.22812E-06,1.781677E-06,0.000396371,False,0,-1.485617,0.0008345842,-3.217077,0.01632898,-0.1531441,0.9880689,False,0.1103945
191.1963,3.643956E-06,1.089373E-05,5.118298E-06,0.0003930333,False,0,-1.485419,0.000669539,-3.21701,0.01645419,-0.1529224,0.9881012,False,0.1106339
191.2319,-1.76415E-06,1.425953E-05,8.105817E-06,0.0004920161,False,0,-1.485366,0.0005870461,-3.216918,0.01693126,-0.1530233,0.9880775,False,0.1107258
191.2584,-2.840296E-06,1.554577E-05,9.034227E-06,0.0005242059,False,0,-1.485442,0.0005847216,-3.216852,0.01734252,-0.1531399,0.9880524,False,0.1106838
191.2922,1.048017E-07,1.473189E-05,7.959436E-06,0.0004883748,False,0,-1.485564,0.0006110668,-3.21676,0.0178076,-0.1530487,0.9880582,False,0.1105927
191.3248,4.504353E-06,1.297772E-05,6.062174E-06,0.0004422474,False,0,-1.485747,0.000664413,-3.216631,0.01865047,-0.1533583,0.9879946,False,0.110444
191.3548,1.119648E-05,1.044719E-05,3.251058E-06,0.0004559949,False,0,-1.485876,0.0007135272,-3.216506,0.01940644,-0.1536576,0.9879336,False,0.1103279
191.3879,1.660157E-05,8.070251E-06,8.000343E-07,0.0005188725,False,0,-1.485964,0.0007634163,-3.216357,0.02017859,-0.1537917,0.9878972,False,0.1102309
191.42,2.161388E-05,5.113348E-06,-1.880804E-06,0.0005889551,False,0,-1.486092,0.0008134246,-3.216188,0.02089233,-0.1536136,0.9879101,False,0.1101126
191.4513,3.157803E-05,1.70834E-06,-5.86985E-06,0.0007301137,False,0,-1.486262,0.0008420348,-3.215997,0.02196898,-0.1538173,0.9878551,False,0.1099897
191.4849,5.32072E-05,-2.697467E-06,-1.291165E-05,0.0009366625,False,0,-1.486456,0.0008616447,-3.215736,0.02346286,-0.1542385,0.9877551,False,0.109859
191.5177,0.0001014854,-1.339143E-05,-2.909509E-05,0.001191958,False,0,-1.486518,0.0008464456,-3.215535,0.02626593,-0.1563822,0.9873473,False,0.1098293
191.5487,0.0001365511,-2.372511E-05,-4.22401E-05,0.001305962,False,0,-1.486553,0.0008192658,-3.215327,0.02728442,-0.156493,0.9873021,False,0.1098242
191.5795,0.0001734529,-3.652061E-05,-5.711421E-05,0.001395972,False,0,-1.486585,0.0007757545,-3.215106,0.02678963,-0.1550404,0.9875448,False,0.1098344
191.6092,0.0002211492,-5.26716E-05,-7.612943E-05,0.001485539,False,0,-1.486585,0.0007204413,-3.214907,0.02615689,-0.1535826,0.9877896,False,0.1098726
191.6407,0.0002565645,-6.631167E-05,-9.114093E-05,0.001536905,False,0,-1.486578,0.0006375313,-3.214703,0.02699273,-0.1534799,0.987783,False,0.1099385
191.6733,0.0002912231,-7.726057E-05,-0.000104532,0.001576557,False,0,-1.48662,0.0005622506,-3.214477,0.02446345,-0.1495228,0.9884556,False,0.1099717
