Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
46.42275,0.008435103,-0.001826989,-0.002906927,0.006343876,False,0.25,-1.489753,0.01452863,-3.22141,0.1938488,-0.1871019,0.9630242,False,0.0970655
46.4454,0.01119094,-0.00300268,-0.004123286,0.006392335,False,0.25,-1.489655,0.01450998,-3.221204,0.1939889,-0.1872197,0.9629731,False,0.09711055
46.47285,0.0108753,-0.003072437,-0.004078127,0.006368094,False,0.25,-1.48948,0.01449901,-3.22097,0.1940944,-0.1875673,0.9628841,False,0.09718878
46.49616,0.0092241,-0.002810675,-0.003553269,0.006287654,False,0.25,-1.489335,0.01449943,-3.220876,0.1941154,-0.1878188,0.9628309,False,0.09725782
46.52304,0.007342173,-0.002348632,-0.002879627,0.00619023,False,0.25,-1.489113,0.01451224,-3.220753,0.1946397,-0.1885946,0.9625734,False,0.09735592
46.55161,0.005140884,-0.001775109,-0.002076458,0.006040492,False,0.25,-1.488871,0.01453668,-3.220626,0.1951483,-0.189405,0.9623113,False,0.09745521
46.57631,0.003514914,-0.00132292,-0.001470036,0.005882367,False,0.25,-1.488668,0.01454926,-3.220527,0.1957622,-0.1901678,0.9620361,False,0.0975469
46.60051,0.002533925,-0.001020579,-0.001090565,0.005746922,False,0.25,-1.488439,0.01455921,-3.220423,0.1962367,-0.1908395,0.9618064,False,0.09765509
46.62733,0.001744171,-0.000756236,-0.000775424,0.005593255,False,0.25,-1.487992,0.01454985,-3.220213,0.1973795,-0.1922421,0.961293,False,0.0978903
46.65067,0.0008476885,-0.0004208258,-0.0004014123,0.005296216,False,0.25,-1.487609,0.01453364,-3.220054,0.1980961,-0.1932171,0.9609501,False,0.09810269
46.67562,0.0004521729,-0.0002517805,-0.000226699,0.005040541,False,0.25,-1.486877,0.01448101,-3.219785,0.1992267,-0.1949805,0.9603601,False,0.09853279
46.70198,0.0001358794,-9.469093E-05,-7.689032E-05,0.004559353,False,0.25,-1.486344,0.01442683,-3.219558,0.1998781,-0.1958765,0.9600423,False,0.09885848
46.7347,6.088546E-05,-5.082256E-05,-3.831976E-05,0.004243997,False,0.25,-1.485486,0.01434624,-3.219166,0.1984733,-0.1958091,0.9603474,False,0.09937984
46.76028,1.947872E-05,-2.302974E-05,-1.537826E-05,0.003821894,False,0.25,-1.484546,0.01422089,-3.218715,0.1973429,-0.1956611,0.9606105,False,0.09998628
46.78242,6.398332E-06,-1.252043E-05,-7.334304E-06,0.003472732,False,0.25,-1.483812,0.01408494,-3.218246,0.1962293,-0.1950859,0.9609556,False,0.1004859
46.80797,3.047856E-06,-1.085777E-05,-5.748017E-06,0.00333841,False,0.25,-1.483341,0.01397407,-3.217863,0.1948768,-0.1942796,0.9613941,False,0.1008218
46.83532,1.757998E-06,-1.183797E-05,-5.883763E-06,0.003325227,False,0.25,-1.482753,0.0137614,-3.217289,0.1971438,-0.1952238,0.9607403,False,0.1012974
46.86167,3.294755E-08,-1.431277E-05,-6.601424E-06,0.003341526,False,0.25,-1.482392,0.01362568,-3.216866,0.1990954,-0.1952855,0.9603253,False,0.1015907
46.88786,-1.440742E-06,-1.839853E-05,-8.122805E-06,0.003404449,False,0.25,-1.482014,0.01335984,-3.216182,0.1995281,-0.1953766,0.9602169,False,0.1019841
46.91597,-3.530055E-06,-2.496328E-05,-1.063542E-05,0.003470806,False,0.25,-1.481728,0.01309651,-3.215515,0.2029373,-0.1956505,0.9594464,False,0.1023269
46.93992,-5.819411E-06,-3.287035E-05,-1.371737E-05,0.003528372,False,0.25,-1.48162,0.01292205,-3.215071,0.2027382,-0.1948152,0.9596584,False,0.1025078
46.96782,-6.759892E-06,-3.832918E-05,-1.600179E-05,0.003555665,False,0.25,-1.481546,0.01265347,-3.214434,0.2035855,-0.1940876,0.9596265,False,0.1027366
46.99062,-6.761218E-06,-4.44343E-05,-1.881389E-05,0.003566011,False,0.25,-1.481544,0.01245898,-3.214032,0.2028628,-0.193478,0.9599026,False,0.102877
47.02076,-5.673632E-06,-4.558602E-05,-1.961076E-05,0.003545419,False,0.25,-1.481475,0.01216394,-3.213491,0.2032391,-0.1931632,0.9598864,False,0.1031341
47.05115,-4.755067E-06,-4.497368E-05,-1.955355E-05,0.003496935,False,0.25,-1.481411,0.01188809,-3.213011,0.2005042,-0.1918487,0.9607248,False,0.103378
47.07941,-3.870739E-06,-4.31994E-05,-1.895269E-05,0.003442266,False,0.25,-1.481261,0.01164007,-3.212639,0.2000002,-0.1912916,0.9609409,False,0.1036563
47.10594,-4.284236E-06,-3.98511E-05,-1.730904E-05,0.003377532,False,0.25,-1.481022,0.01141238,-3.212316,0.1988721,-0.1905888,0.9613146,False,0.1039734
47.13326,-5.919398E-06,-3.763759E-05,-1.588894E-05,0.003324955,False,0.25,-1.480833,0.01127291,-3.212129,0.199787,-0.1906682,0.9611092,False,0.1041934
47.16273,-7.479156E-06,-3.691316E-05,-1.517325E-05,0.003299891,False,0.25,-1.480575,0.0110867,-3.211908,0.2007018,-0.190593,0.9609335,False,0.1044923
47.19684,-9.636899E-06,-3.573958E-05,-1.410439E-05,0.003267051,False,0.25,-1.480283,0.01087356,-3.211675,0.2024883,-0.1908693,0.9605038,False,0.1048337
47.22427,-1.221911E-05,-3.484866E-05,-1.306171E-05,0.003237597,False,0.25,-1.480161,0.01073325,-3.211535,0.2041445,-0.191208,0.9600857,False,0.1050166
47.25195,-1.251513E-05,-3.253426E-05,-1.192309E-05,0.003198585,False,0.25,-1.480146,0.01064193,-3.21146,0.20549,-0.1915572,0.959729,False,0.1050976
47.27832,-1.131678E-05,-2.915199E-05,-1.06584E-05,0.003147481,False,0.25,-1.480205,0.01050806,-3.21137,0.2078558,-0.1921636,0.9590981,False,0.1051688
47.30303,-8.406359E-06,-2.279603E-05,-8.443079E-06,0.00303883,False,0.25,-1.480324,0.01041126,-3.211303,0.2102002,-0.1928016,0.9584589,False,0.1051746
47.32846,-5.912621E-06,-1.809134E-05,-6.88637E-06,0.002937903,False,0.25,-1.480572,0.01018757,-3.211236,0.215407,-0.195933,0.9566661,False,0.1052061
47.35501,-2.458984E-06,-1.020173E-05,-4.097518E-06,0.002696709,False,0.25,-1.480779,0.00999099,-3.211125,0.2166949,-0.1988779,0.9557672,False,0.1052411
47.38039,-1.043804E-06,-6.796791E-06,-2.875475E-06,0.002522158,False,0.25,-1.480998,0.009721279,-3.210995,0.2150969,-0.2015777,0.9555625,False,0.1053284
47.4077,-1.856402E-07,-4.097171E-06,-1.841958E-06,0.002307532,False,0.25,-1.481092,0.009510875,-3.21088,0.2159038,-0.2036542,0.9549401,False,0.1054424
47.43251,5.249704E-08,-2.925912E-06,-1.360716E-06,0.002163144,False,0.25,-1.481085,0.009390295,-3.210818,0.2166566,-0.2045158,0.9545854,False,0.1055439
47.45942,6.516801E-08,-2.418191E-06,-1.129933E-06,0.002079914,False,0.25,-1.480996,0.00926733,-3.210744,0.2155159,-0.2044209,0.9548639,False,0.1056948
47.48626,-9.618424E-09,-2.026663E-06,-9.312598E-07,0.001998523,False,0.25,-1.480729,0.00908047,-3.210702,0.2141263,-0.2111667,0.9537078,False,0.1060026
47.51345,-2.095791E-07,-1.4922E-06,-6.360836E-07,0.001862457,False,0.25,-1.480462,0.008965969,-3.210652,0.2121965,-0.2167749,0.9528805,False,0.1062516
47.53756,-3.990926E-07,-1.387988E-06,-5.416825E-07,0.001828598,False,0.25,-1.479898,0.008900106,-3.21052,0.2121822,-0.2168574,0.9528649,False,0.1066364
47.56652,-1.276009E-06,-2.19938E-06,-7.00753E-07,0.002024578,False,0.25,-1.47916,0.008818805,-3.210341,0.2120264,-0.2169792,0.9528719,False,0.1071387
47.59255,-5.258975E-06,-5.609872E-06,-1.296629E-06,0.002433577,False,0.25,-1.478579,0.008749366,-3.210195,0.2114157,-0.2168349,0.9530404,False,0.1075404
47.62055,-1.671109E-05,-1.390617E-05,-2.314415E-06,0.002826053,False,0.25,-1.477646,0.008614779,-3.20996,0.2109211,-0.2169648,0.9531205,False,0.1082081
