Time,TrajectoryOrientationGuidanceVFRL_forceX0,TrajectoryOrientationGuidanceVFRL_forceY0,TrajectoryOrientationGuidanceVFRL_forceZ0,TrajectoryOrientationGuidanceVFRL_torqueX0,TrajectoryOrientationGuidanceVFRL_torqueY0,TrajectoryOrientationGuidanceVFRL_torqueZ0,TrajectoryOrientationGuidanceVFRL_dist0,TrajectoryOrientationGuidanceVFRL_angle0,TrajectoryOrientationGuidanceVFRL_hand0,TrajectoryOrientationGuidanceVFRL_miss0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
158.9968,0.06329165,-0.2506648,0.03000033,-0.007543986,-0.006499256,0.0009208077,0.002196631,42.24969,right,0,False,0.75,-1.470388,0.008666396,-3.223446,-0.424302,0.5898483,0.6870567,False,0.1135061
159.0334,0.1321108,-0.2428358,0.005045183,-0.00830093,-0.006952704,8.337941E-05,0.002077511,46.3913,right,0,False,0.75,-1.470832,0.008450966,-3.222104,-0.4634511,0.5615652,0.6854616,False,0.1132346
159.0591,0.1321108,-0.2428358,0.005045183,-0.007666068,-0.006420677,7.699985E-05,0.002077511,46.39121,right,0,False,0.75,-1.470902,0.008245561,-3.221672,-0.4764669,0.5489714,0.6867386,False,0.1133017
159.0901,0.1624942,-0.1895218,-0.0166797,-0.007760684,-0.00646829,-0.0003193305,0.001795339,47.72887,right,0,False,0.75,-1.471007,0.007979784,-3.221272,-0.4796485,0.5413944,0.6905285,False,0.1133974
159.1148,0.1402752,-0.1636071,-0.01439896,-0.007677871,-0.006399263,-0.0003159228,0.001795339,47.72889,right,0,False,0.75,-1.470945,0.007709887,-3.220899,-0.4886927,0.5310735,0.6921998,False,0.1136073
159.1443,0.1643743,-0.1605824,-0.007710339,-0.007856449,-0.006466998,-0.0005850017,0.00156592,48.69164,right,0,False,0.75,-1.470832,0.007526454,-3.220707,-0.4932842,0.5242651,0.6941303,False,0.1138011
159.1734,0.1693347,-0.1074987,-0.08935869,-0.007645565,-0.006412556,-0.000725537,0.001042353,48.9081,right,0,False,0.75,-1.47064,0.007243626,-3.220427,-0.4982001,0.5150784,0.6974891,False,0.114114
159.2016,0.1693347,-0.1074987,-0.08935869,-0.007641672,-0.006409287,-0.0007251673,0.001042353,48.9081,right,0,False,0.75,-1.470546,0.006991152,-3.220189,-0.5028411,0.5059105,0.7008605,False,0.1143457
159.2294,0.1290823,0.02914183,-0.08488469,-0.007595665,-0.006331565,-0.0009300983,0.0008057656,48.88959,right,0,False,0.75,-1.470627,0.006767564,-3.220026,-0.5014216,0.4975523,0.7078263,False,0.1144521
159.2568,0.1290823,0.02914183,-0.08488469,-0.007647541,-0.006374804,-0.0009364502,0.0008057656,48.88958,right,0,False,0.75,-1.470758,0.006652206,-3.21993,-0.5002793,0.4915922,0.7127818,False,0.1144499
159.2831,0.1501779,0.008675182,-0.04453542,-0.007561347,-0.006345292,-0.000930845,0.0009064649,48.46356,right,0,False,0.75,-1.470909,0.00661245,-3.219746,-0.4992239,0.4890649,0.715256,False,0.1143695
159.313,0.1453592,-0.004944668,-0.02182932,-0.007688136,-0.006415912,-0.001054047,0.001162562,48.89983,right,0,False,0.75,-1.471024,0.006630793,-3.219598,-0.5035455,0.4860476,0.7142827,False,0.1142702
159.3451,0.1172037,-0.01094379,-0.008726127,-0.007635539,-0.006372019,-0.001046836,0.001162562,48.89982,right,0,False,0.75,-1.471148,0.006647196,-3.219518,-0.5028712,0.483728,0.7163295,False,0.1141732
159.374,0.1035016,-0.01925942,0.001730887,-0.00762444,-0.006392247,-0.00111216,0.001392323,48.99715,right,0,False,0.75,-1.471247,0.006699599,-3.219458,-0.5074469,0.4808588,0.7150332,False,0.1140653
159.4007,0.1035016,-0.01925942,0.001730887,-0.007615693,-0.006384913,-0.001110884,0.001392323,48.99714,right,0,False,0.75,-1.471314,0.006760623,-3.219437,-0.5068495,0.4798633,0.716125,False,0.1139739
159.4252,0.09728472,-0.02138417,9.689713E-05,-0.007601287,-0.006373856,-0.001108925,0.001470522,48.90589,right,0,False,0.75,-1.471316,0.006849058,-3.219406,-0.5114333,0.4783487,0.7138757,False,0.1139021
159.4566,0.08702956,-0.02714774,-0.002891065,-0.007576142,-0.006428712,-0.001115843,0.001534479,49.04199,right,0,False,0.75,-1.471342,0.00690164,-3.219387,-0.511159,0.478464,0.7139949,False,0.1138431
159.4827,0.07531307,-0.02349294,-0.002501851,-0.007577226,-0.006429632,-0.001116003,0.001534479,49.04199,right,0,False,0.75,-1.471374,0.006966811,-3.21936,-0.5108063,0.4785813,0.7141687,False,0.1137708
159.5126,0.0542965,-0.02145444,-0.004634751,-0.007582817,-0.006417212,-0.001114433,0.00161781,49.01135,right,0,False,0.75,-1.471378,0.007037584,-3.219307,-0.5101898,0.4787814,0.7144752,False,0.1137089
159.5397,0.0542965,-0.02145444,-0.004634751,-0.007585788,-0.006419725,-0.00111487,0.00161781,49.01134,right,0,False,0.75,-1.471324,0.007080741,-3.219227,-0.5093058,0.4778271,0.7157435,False,0.113703
159.5654,0.04536548,-0.02083729,-0.0007433886,-0.007642166,-0.006387782,-0.001173527,0.001585261,49.15704,right,0,False,0.75,-1.471263,0.007131081,-3.219143,-0.5139011,0.4762288,0.7135208,False,0.1136955
159.5961,0.04873321,-0.02840813,-0.001768289,-0.007646046,-0.006402284,-0.001222413,0.00159796,49.53102,right,0,False,0.75,-1.471269,0.007196259,-3.219015,-0.5130562,0.4763972,0.7140162,False,0.1136312
159.6208,0.04280851,-0.02495443,-0.001553311,-0.00761015,-0.006372225,-0.001216674,0.00159796,49.53101,right,0,False,0.75,-1.471318,0.007282127,-3.218872,-0.5173611,0.4747704,0.7119906,False,0.1135228
159.6536,0.05058843,-0.03425466,-0.003292838,-0.007601944,-0.00636394,-0.00127234,0.00173213,49.8075,right,0,False,0.75,-1.471327,0.007333044,-3.218785,-0.5167742,0.4748867,0.7123393,False,0.1134707
159.682,0.05058843,-0.03425466,-0.003292838,-0.007605438,-0.006366865,-0.001272925,0.00173213,49.8075,right,0,False,0.75,-1.471288,0.007457335,-3.218587,-0.5203704,0.4735244,0.710626,False,0.1133839
159.7109,0.06126089,-0.05701294,-0.003126757,-0.007621399,-0.006405409,-0.001371837,0.001864598,50.44481,right,0,False,0.75,-1.471272,0.007571463,-3.218432,-0.5243138,0.4720687,0.7086934,False,0.1132948
159.7418,0.06126089,-0.05701294,-0.003126757,-0.007583691,-0.006373717,-0.001365049,0.001864598,50.44481,right,0,False,0.75,-1.47128,0.007667545,-3.218327,-0.5234623,0.4722995,0.7091689,False,0.1132078
159.7731,0.06918477,-0.07751459,-0.006962513,-0.007624733,-0.006418658,-0.001412553,0.002086004,50.74679,right,0,False,0.75,-1.4713,0.007822335,-3.218173,-0.5274164,0.4708913,0.7071729,False,0.1130641
159.8017,0.06118767,-0.06855465,-0.006157714,-0.00757449,-0.006376362,-0.001403245,0.002086004,50.74679,right,0,False,0.75,-1.471347,0.008041196,-3.217997,-0.530948,0.4696061,0.7053825,False,0.1128532
159.8309,0.07345884,-0.09984796,-0.0122794,-0.007608995,-0.006392522,-0.001448258,0.002457282,51.06537,right,0,False,0.75,-1.47137,0.008205514,-3.21788,-0.5299559,0.4710448,0.7051692,False,0.1127035
159.857,0.06834573,-0.09289804,-0.01142469,-0.007576537,-0.006365254,-0.001442081,0.002457282,51.06536,right,0,False,0.75,-1.471351,0.008301891,-3.217812,-0.5343755,0.469567,0.7028156,False,0.1126372
159.884,0.07207213,-0.1041791,-0.01561663,-0.00755864,-0.006427495,-0.001452745,0.002531298,51.20422,right,0,False,0.75,-1.471295,0.008406769,-3.217748,-0.5336019,0.4699103,0.7031738,False,0.1125875
159.9135,0.05558669,-0.099492,-0.01912548,-0.007564487,-0.006396389,-0.001447299,0.002647793,51.24239,right,0,False,0.75,-1.471195,0.008515447,-3.217684,-0.5330039,0.47135,0.7026635,False,0.1125632
159.9427,0.05558669,-0.099492,-0.01912548,-0.007555804,-0.006389044,-0.001445638,0.002647793,51.24237,right,0,False,0.75,-1.471166,0.00858511,-3.21765,-0.5324509,0.4715925,0.7029202,False,0.1125259
159.9729,0.04414595,-0.08544062,-0.01071997,-0.007607965,-0.006371064,-0.00148495,0.00276983,51.3974,right,0,False,0.75,-1.471192,0.008646596,-3.217624,-0.5322322,0.4717062,0.7030094,False,0.1124603
160.0032,0.04414595,-0.08544062,-0.01071997,-0.007582354,-0.006349617,-0.001479951,0.00276983,51.3974,right,0,False,0.75,-1.471195,0.008680709,-3.217614,-0.5371604,0.4699915,0.7004047,False,0.1124315
160.035,0.02707387,-0.05051197,-0.009774785,-0.007494304,-0.006409793,-0.001447118,0.002851697,51.38383,right,0,False,0.75,-1.471249,0.00871348,-3.217643,-0.5372461,0.4700401,0.7003064,False,0.1123737
160.0627,0.02707387,-0.05051197,-0.009774785,-0.007518998,-0.006430914,-0.001451887,0.002851697,51.38382,right,0,False,0.75,-1.471284,0.008731976,-3.217674,-0.5373564,0.4700435,0.7002194,False,0.1123393
160.0937,0.01825716,-0.03285593,-0.005540816,-0.007517894,-0.006433575,-0.00145233,0.002895335,51.39457,right,0,False,0.75,-1.471313,0.008739628,-3.2177,-0.5374797,0.4700148,0.7001441,False,0.1123173
160.1212,0.01460216,-0.02627833,-0.00443157,-0.007517185,-0.006432968,-0.001452193,0.002895335,51.39457,right,0,False,0.75,-1.471383,0.008757509,-3.217744,-0.5377197,0.4700069,0.6999652,False,0.1122617
160.1539,0.01943276,-0.03256482,-0.004578559,-0.007514469,-0.006436637,-0.00145276,0.002963702,51.40873,right,0,False,0.75,-1.471429,0.00876249,-3.217767,-0.5378433,0.4699337,0.6999193,False,0.1122302
160.1969,0.02060891,-0.03358996,-0.004289452,-0.007514242,-0.006435853,-0.001452608,0.002998758,51.40725,right,0,False,0.75,-1.47148,0.00877684,-3.217798,-0.537807,0.4699407,0.6999425,False,0.1121887
160.2297,0.01938705,-0.03085728,-0.003695382,-0.007514327,-0.006437678,-0.001452944,0.003027299,51.41221,right,0,False,0.75,-1.471524,0.008786112,-3.217817,-0.5379188,0.4699257,0.6998667,False,0.1121554
160.2577,0.01938705,-0.03085728,-0.003695382,-0.007513581,-0.006437039,-0.0014528,0.003027299,51.41221,right,0,False,0.75,-1.471506,0.008788001,-3.217828,-0.5379267,0.4699337,0.6998552,False,0.1121661
160.2931,0.01477199,-0.02391458,-0.002831493,-0.007568747,-0.006471893,-0.001461207,0.003030628,51.56334,right,0,False,0.75,-1.471506,0.008801244,-3.217818,-0.5383705,0.471992,0.6981267,False,0.1121551
160.324,0.01477199,-0.02391458,-0.002831493,-0.007519785,-0.006430028,-0.001451755,0.003030628,51.56335,right,0,False,0.75,-1.471485,0.008816294,-3.217799,-0.5384024,0.4730325,0.6973975,False,0.1121552
160.3582,0.009099193,-0.01496986,-0.001858213,-0.007524673,-0.006424539,-0.001450938,0.003053671,51.62946,right,0,False,0.75,-1.471498,0.008830715,-3.2178,-0.5383728,0.4730601,0.6974016,False,0.1121359
