X,Y,Z
-1.47278,-0.007992016,-3.241905
-1.472775,-0.0079674,-3.241874
-1.47277,-0.007942969,-3.241842
-1.472765,-0.007918717,-3.24181
-1.472761,-0.007894642,-3.241778
-1.472756,-0.007870732,-3.241747
-1.472751,-0.007846986,-3.241715
-1.472746,-0.007823396,-3.241684
-1.472742,-0.007799956,-3.241652
-1.472737,-0.007776663,-3.241621
-1.472732,-0.007753509,-3.24159
-1.472728,-0.007730489,-3.241559
-1.472723,-0.007707596,-3.241528
-1.472719,-0.007684827,-3.241497
-1.472714,-0.007662173,-3.241466
-1.472709,-0.007639631,-3.241435
-1.472705,-0.007617194,-3.241404
-1.4727,-0.007594856,-3.241373
-1.472696,-0.007572611,-3.241343
-1.472691,-0.007550456,-3.241312
-1.472687,-0.007528381,-3.241282
-1.472683,-0.007506384,-3.241251
-1.472678,-0.007484457,-3.24122
-1.472674,-0.007462595,-3.24119
-1.472669,-0.007440792,-3.241159
-1.472665,-0.007419043,-3.241129
-1.472661,-0.007397342,-3.241098
-1.472656,-0.007375683,-3.241068
-1.472652,-0.00735406,-3.241037
-1.472648,-0.007332467,-3.241007
-1.472643,-0.007310899,-3.240977
-1.472639,-0.007289351,-3.240947
-1.472635,-0.007267816,-3.240916
-1.47263,-0.007246288,-3.240886
-1.472626,-0.007224763,-3.240855
-1.472622,-0.007203234,-3.240825
-1.472617,-0.007181695,-3.240795
-1.472613,-0.007160141,-3.240764
-1.472609,-0.007138566,-3.240734
-1.472604,-0.007116964,-3.240704
-1.4726,-0.007095329,-3.240673
-1.472596,-0.007073657,-3.240643
-1.472591,-0.007051939,-3.240612
-1.472587,-0.007030173,-3.240582
-1.472582,-0.007008351,-3.240551
-1.472578,-0.006986468,-3.240521
-1.472574,-0.006964519,-3.24049
-1.472569,-0.006942496,-3.24046
-1.472565,-0.006920395,-3.240429
-1.47256,-0.00689821,-3.240398
-1.472556,-0.006875936,-3.240368
-1.472551,-0.006853565,-3.240337
-1.472547,-0.006831094,-3.240306
-1.472542,-0.006808516,-3.240275
-1.472538,-0.006785824,-3.240244
-1.472533,-0.006763014,-3.240213
-1.472529,-0.006740079,-3.240182
-1.472524,-0.006717015,-3.240151
-1.472519,-0.006693815,-3.24012
-1.472514,-0.006670474,-3.240088
-1.47251,-0.006646986,-3.240057
-1.472505,-0.006623344,-3.240026
-1.4725,-0.006599544,-3.239994
-1.472495,-0.006575579,-3.239963
-1.47249,-0.006551445,-3.239931
-1.472486,-0.006527134,-3.239899
-1.472481,-0.006502643,-3.239867
-1.472476,-0.006477964,-3.239835
-1.472471,-0.006453091,-3.239803
-1.472466,-0.00642802,-3.239771
-1.472461,-0.006402744,-3.239738
-1.472456,-0.006377258,-3.239706
-1.47245,-0.006351556,-3.239673
-1.472445,-0.006325633,-3.239641
-1.47244,-0.006299481,-3.239608
-1.472435,-0.006273097,-3.239575
-1.472429,-0.006246474,-3.239542
-1.472424,-0.006219606,-3.239509
-1.472418,-0.006192488,-3.239476
-1.472413,-0.006165114,-3.239442
-1.472407,-0.006137478,-3.239409
-1.472402,-0.006109573,-3.239375
-1.472396,-0.006081397,-3.239341
-1.47239,-0.006052941,-3.239307
-1.472384,-0.006024199,-3.239273
-1.472379,-0.005995168,-3.239239
-1.472373,-0.00596584,-3.239205
-1.472367,-0.005936211,-3.23917
-1.472361,-0.005906273,-3.239135
-1.472355,-0.005876022,-3.239101
-1.472349,-0.005845452,-3.239065
-1.472342,-0.005814557,-3.23903
-1.472336,-0.005783331,-3.238995
-1.472329,-0.005751768,-3.238959
-1.472323,-0.005719865,-3.238923
-1.472317,-0.005687612,-3.238887
-1.47231,-0.005655006,-3.238851
-1.472303,-0.005622041,-3.238815
-1.472297,-0.005588712,-3.238778
-1.47229,-0.00555501,-3.238742
-1.472283,-0.005520932,-3.238705
-1.472276,-0.005486636,-3.238668
-1.472269,-0.00545228,-3.238632
-1.472262,-0.005417859,-3.238596
-1.472255,-0.00538337,-3.23856
-1.472248,-0.00534881,-3.238525
-1.472241,-0.005314172,-3.238491
-1.472234,-0.005279455,-3.238456
-1.472227,-0.005244653,-3.238422
-1.472221,-0.005209763,-3.238389
-1.472213,-0.005174781,-3.238356
-1.472206,-0.005139702,-3.238322
-1.472199,-0.005104521,-3.23829
-1.472192,-0.005069237,-3.238258
-1.472185,-0.005033844,-3.238225
-1.472178,-0.004998338,-3.238194
-1.472171,-0.004962716,-3.238162
-1.472163,-0.004926972,-3.238131
-1.472156,-0.004891105,-3.238099
-1.472149,-0.004855107,-3.238068
-1.472142,-0.004818976,-3.238037
-1.472134,-0.004782709,-3.238006
-1.472127,-0.0047463,-3.237976
-1.47212,-0.004709747,-3.237945
-1.472112,-0.004673044,-3.237915
