Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
664.2444,-0.001492529,0.003765346,0.002099999,0.006292063,True,0.75,-1.482662,0.009499013,-3.230281,0.5368942,-0.4033146,0.7410009,False,0.1065027
664.2736,-0.001948446,0.004614375,0.002602741,0.006377748,True,0.75,-1.482565,0.009564102,-3.230341,0.5393914,-0.4006955,0.7406077,False,0.106517
664.3024,-0.002067237,0.004625959,0.002637163,0.00638657,True,0.75,-1.482597,0.009669304,-3.23041,0.541683,-0.397816,0.7404878,False,0.1064282
664.3292,-0.00173855,0.0038577,0.002202781,0.006322042,True,0.75,-1.48273,0.009775519,-3.230488,0.5431054,-0.3959619,0.7404398,False,0.1062827
664.3544,-0.001289175,0.002965339,0.001681676,0.006223943,True,0.75,-1.482826,0.009823024,-3.230529,0.5430648,-0.3957232,0.7405969,False,0.1061979
664.3799,-0.001082063,0.002574565,0.00145095,0.006170488,True,0.75,-1.482897,0.009885013,-3.230567,0.5411807,-0.3944471,0.7426543,False,0.1061158
664.402,-0.0009104164,0.002209039,0.001240538,0.006113078,True,0.75,-1.482882,0.009875119,-3.230615,0.5403488,-0.3966096,0.7421082,False,0.1061415
664.4293,-0.0009932349,0.002395394,0.001346659,0.006148368,True,0.75,-1.482793,0.009907067,-3.230672,0.54129,-0.3953207,0.7421097,False,0.1061774
664.4493,-0.001110061,0.002549816,0.001446404,0.006179668,True,0.75,-1.482743,0.00990051,-3.230714,0.5410741,-0.3954249,0.7422116,False,0.1062193
664.478,-0.001251747,0.002813147,0.0016024,0.00622216,True,0.75,-1.482772,0.009900749,-3.230742,0.5410634,-0.3952215,0.7423277,False,0.1062083
664.5005,-0.00123974,0.002820819,0.00160299,0.006224602,True,0.75,-1.482846,0.009901404,-3.230789,0.5411296,-0.3946674,0.7425742,False,0.1061751
664.5255,-0.001179391,0.002772409,0.001565919,0.006219561,True,0.75,-1.482885,0.009899676,-3.230808,0.5410914,-0.3944485,0.7427185,False,0.1061579
664.5515,-0.001146758,0.002745434,0.001545497,0.006216234,True,0.75,-1.482884,0.009934664,-3.230851,0.5430124,-0.3937718,0.741675,False,0.106139
664.5846,-0.001121156,0.002661389,0.001500516,0.006207977,True,0.75,-1.482888,0.009965003,-3.230918,0.5427338,-0.3936526,0.7419419,False,0.106126
664.606,-0.001126224,0.002657772,0.001500091,0.006212877,True,0.75,-1.482886,0.01001781,-3.230964,0.5439527,-0.3922322,0.7418017,False,0.1060934
664.6341,-0.001066453,0.002486294,0.001406461,0.006191255,True,0.75,-1.482892,0.01008219,-3.23106,0.5444046,-0.3930155,0.7410553,False,0.1060581
664.6553,-0.001030671,0.002372966,0.001345498,0.006181235,True,0.75,-1.482865,0.01015317,-3.231133,0.5453716,-0.3916676,0.7410576,False,0.1060311
664.6828,-0.001002055,0.002243729,0.001278953,0.006166796,True,0.75,-1.482823,0.01028788,-3.231267,0.547508,-0.3889558,0.7409106,False,0.1059741
664.7094,-0.0009367642,0.001999948,0.001150664,0.006135672,True,0.75,-1.482815,0.01037604,-3.23137,0.5484462,-0.3875262,0.7409659,False,0.1059292
664.7319,-0.0008882129,0.001853519,0.001071323,0.006115681,True,0.75,-1.482805,0.01050591,-3.231558,0.5489581,-0.3861061,0.7413281,False,0.1058692
664.7569,-0.0008493048,0.001715904,0.0009984019,0.006102483,True,0.75,-1.482782,0.01058918,-3.231714,0.5490313,-0.3868495,0.7408862,False,0.1058479
664.7824,-0.0008762369,0.001722457,0.001008015,0.006117985,True,0.75,-1.482667,0.01073366,-3.231941,0.5465793,-0.3865115,0.742873,False,0.1058457
664.8078,-0.0009852508,0.001795657,0.001068427,0.006157736,True,0.75,-1.482564,0.01084048,-3.232113,0.5471391,-0.3852308,0.743126,False,0.1058552
664.8325,-0.001110057,0.001905928,0.001149784,0.006199464,True,0.75,-1.482563,0.01094049,-3.232349,0.5456355,-0.3871703,0.7432234,False,0.105826
664.857,-0.001170655,0.001971848,0.00119499,0.006232541,True,0.75,-1.482592,0.01100546,-3.232524,0.5468467,-0.388395,0.7416928,False,0.1057955
664.8838,-0.00118765,0.001996462,0.00121049,0.006250806,True,0.75,-1.482644,0.01118016,-3.232729,0.5486415,-0.385433,0.7419124,False,0.105671
664.9113,-0.0009822665,0.001625457,0.0009892924,0.006188578,True,0.75,-1.482723,0.01126069,-3.23286,0.5489601,-0.3859291,0.7414188,False,0.1055907
664.9359,-0.0008628075,0.001445689,0.0008772313,0.00615196,True,0.75,-1.482885,0.01139855,-3.233018,0.5501574,-0.3841324,0.7414644,False,0.105424
664.9582,-0.0006229943,0.001077034,0.0006486876,0.006047104,True,0.75,-1.482974,0.01152354,-3.233119,0.5524263,-0.3813484,0.7412143,False,0.1052964
664.9832,-0.0004826416,0.0008407945,0.0005054948,0.005958445,True,0.75,-1.483075,0.01166779,-3.233265,0.5546716,-0.3786086,0.7409419,False,0.1051569
665.0114,-0.0003708385,0.0006514681,0.0003909064,0.005870167,True,0.75,-1.483139,0.01175284,-3.233354,0.55581,-0.3772712,0.7407712,False,0.1050731
665.04,-0.0003164861,0.0005598044,0.0003353713,0.005817731,True,0.75,-1.483269,0.01184118,-3.233492,0.5560306,-0.3780149,0.7402263,False,0.1049602
665.0692,-0.0002566852,0.0004693364,0.0002790548,0.005757135,True,0.75,-1.483309,0.01192266,-3.233632,0.5561192,-0.3788887,0.739713,False,0.1049044
665.0932,-0.0002399345,0.0004381296,0.0002605771,0.005741339,True,0.75,-1.483284,0.01201063,-3.233755,0.556992,-0.3774713,0.7397809,False,0.104877
665.1188,-0.0002392848,0.0004243107,0.0002540522,0.005741054,True,0.75,-1.483279,0.01206809,-3.233809,0.5581167,-0.3761028,0.73963,False,0.104847
665.1407,-0.0002291058,0.0004003053,0.000240502,0.005724076,True,0.75,-1.48328,0.01209289,-3.233851,0.5578119,-0.3760367,0.7398936,False,0.104836
665.1655,-0.000227716,0.0003960321,0.0002381926,0.005723556,True,0.75,-1.48321,0.01213175,-3.233907,0.5588885,-0.3747917,0.7397129,False,0.1048582
665.1901,-0.0002485116,0.0004170065,0.0002529465,0.005751337,True,0.75,-1.483121,0.01216239,-3.233941,0.5599564,-0.3736468,0.7394843,False,0.1048921
665.2142,-0.0002768674,0.0004463616,0.0002734129,0.005784409,True,0.75,-1.48304,0.01216364,-3.233963,0.5598077,-0.3738507,0.739494,False,0.1049424
665.2394,-0.000318434,0.0004983339,0.0003075314,0.00583196,True,0.75,-1.482827,0.0121755,-3.233994,0.5605974,-0.373171,0.7392388,False,0.1050619
665.2645,-0.0004438371,0.0006433041,0.0004050181,0.005942306,True,0.75,-1.482673,0.01219374,-3.234032,0.5615671,-0.3721823,0.7390013,False,0.1051445
665.2925,-0.0005661994,0.0007773392,0.0004967242,0.006025541,True,0.75,-1.482599,0.01221424,-3.234057,0.5626438,-0.3709717,0.738791,False,0.1051766
