Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
119.0007,0.8534725,-0.8929942,-0.6203401,0.009159083,True,0.75,-1.489223,0.0184626,-3.218496,0.07831514,-0.3541602,0.9318998,False,0.09382279
119.0249,0.814783,-0.8762901,-0.6031722,0.009084245,True,0.75,-1.489314,0.01911706,-3.21875,0.04945985,-0.2945098,0.9543678,False,0.09326171
119.0482,0.8302354,-0.9633899,-0.6470792,0.009458703,True,0.75,-1.489002,0.01895535,-3.219192,0.03310287,-0.2642254,0.9638927,False,0.09361544
119.0707,0.7263027,-0.8654019,-0.5764917,0.008968174,True,0.75,-1.488761,0.01898897,-3.219548,0.02180643,-0.2429196,0.9698013,False,0.09376325
119.0934,0.6038913,-0.7544605,-0.4954138,0.008693106,True,0.75,-1.488506,0.01904923,-3.2199,0.01566624,-0.2279688,0.9735425,False,0.09389862
119.1164,0.4558436,-0.6037591,-0.3897416,0.008435481,True,0.75,-1.488165,0.0190298,-3.220449,0.01191073,-0.2281746,0.9735474,False,0.09417239
119.1382,0.220072,-0.3121305,-0.197671,0.00799078,True,0.75,-1.488042,0.01903367,-3.220815,0.01355309,-0.2346014,0.9719972,False,0.09428284
119.1565,0.1336396,-0.1946441,-0.1223864,0.007762422,True,0.75,-1.488013,0.01915216,-3.221102,0.01293634,-0.2361707,0.9716255,False,0.09423795
119.1787,0.1112402,-0.1659171,-0.1036689,0.007703298,True,0.75,-1.487997,0.01927233,-3.221426,0.01060612,-0.2343487,0.9720948,False,0.09418972
119.2,0.08997835,-0.1370019,-0.08514263,0.007635071,True,0.75,-1.487944,0.01938552,-3.221778,0.007243767,-0.2305758,0.9730274,False,0.09417364
119.2199,0.0661855,-0.1038549,-0.06404737,0.007531357,True,0.75,-1.487939,0.01956773,-3.222115,0.003195301,-0.2198018,0.9755393,False,0.09407327
119.2407,0.05822006,-0.0940742,-0.05759148,0.007510493,True,0.75,-1.487997,0.01974112,-3.222449,-0.005146794,-0.2053783,0.9786691,False,0.09394497
119.2592,0.05479236,-0.08946545,-0.05462915,0.007513922,True,0.75,-1.488189,0.01991969,-3.222815,-0.01575469,-0.1860226,0.9824191,False,0.09373957
119.2785,0.05918182,-0.09401057,-0.05779776,0.007569438,True,0.75,-1.488441,0.02002704,-3.223179,-0.02485224,-0.1693282,0.9852464,False,0.09355739
119.2983,0.06216676,-0.09342179,-0.05825737,0.007603131,True,0.75,-1.488802,0.02013999,-3.223518,-0.03274563,-0.1547546,0.9874101,False,0.09330571
119.3171,0.0787027,-0.1091397,-0.06954679,0.007712453,True,0.75,-1.489258,0.02024823,-3.223821,-0.03913117,-0.1427959,0.9889783,False,0.09299993
119.3375,0.1177076,-0.1479347,-0.09696833,0.007895152,True,0.75,-1.489633,0.02030015,-3.224084,-0.03997987,-0.1383681,0.9895736,False,0.09278234
119.3537,0.1545726,-0.1789169,-0.1202671,0.008024142,True,0.75,-1.48983,0.0203315,-3.224203,-0.04130607,-0.1360736,0.9898372,False,0.09266257
119.3721,0.1830627,-0.2035072,-0.1385707,0.008107272,True,0.75,-1.490187,0.02043873,-3.224344,-0.043419,-0.1323811,0.9902475,False,0.09239392
119.3915,0.2786342,-0.2918221,-0.2026543,0.008330764,True,0.75,-1.490492,0.02053118,-3.224447,-0.04537889,-0.1286363,0.990653,False,0.09216148
119.4104,0.3887428,-0.3882257,-0.274024,0.008534691,True,0.75,-1.490735,0.02060854,-3.224491,-0.04721952,-0.1244452,0.9911023,False,0.09196792
119.4306,0.5008813,-0.4833823,-0.3453157,0.008718907,True,0.75,-1.490918,0.02064866,-3.22449,-0.04867153,-0.1205706,0.9915109,False,0.09183148
119.4492,0.5921664,-0.5563751,-0.4012915,0.008863043,True,0.75,-1.49106,0.02068937,-3.224449,-0.04833876,-0.1157342,0.9921033,False,0.09171169
119.4666,0.5921664,-0.5563751,-0.4012915,0.008863043,True,0.75,-1.491109,0.02069122,-3.22443,-0.04997604,-0.1117019,0.9924843,False,0.09167941
119.4919,0.6987842,-0.6404114,-0.4661092,0.009041216,True,0.75,-1.491088,0.02068722,-3.224346,-0.04817367,-0.1082877,0.9929517,False,0.09168124
119.5118,0.7101966,-0.6546862,-0.4754795,0.009061983,True,0.75,-1.49091,0.02067959,-3.224285,-0.04652398,-0.1055423,0.9933259,False,0.0917788
119.5316,0.6535019,-0.6222639,-0.4466621,0.008967516,True,0.75,-1.490615,0.02063125,-3.224214,-0.04622239,-0.1041171,0.9934904,False,0.09197406
119.5507,0.5385807,-0.5382124,-0.3798043,0.008779987,True,0.75,-1.490238,0.02055663,-3.224125,-0.04620491,-0.1036624,0.9935387,False,0.09223542
119.5691,0.3897513,-0.4147682,-0.2864974,0.00853713,True,0.75,-1.489798,0.02046925,-3.224042,-0.04619756,-0.1032426,0.9935828,False,0.0925452
119.5891,0.2398719,-0.2760243,-0.1858863,0.008253237,True,0.75,-1.489298,0.02037972,-3.223956,-0.04545864,-0.1024788,0.9936959,False,0.09289203
119.6064,0.2398719,-0.2760243,-0.1858863,0.008253237,True,0.75,-1.489024,0.02032369,-3.223918,-0.04541208,-0.1024293,0.9937032,False,0.09308918
119.6274,0.08617578,-0.1158384,-0.07446231,0.007777138,True,0.75,-1.488307,0.02017653,-3.223796,-0.04662305,-0.1030253,0.9935855,False,0.09360559
119.6462,0.03108498,-0.04942296,-0.03037845,0.007365209,True,0.75,-1.487973,0.02011555,-3.223724,-0.04573007,-0.1046816,0.9934539,False,0.09383899
119.663,0.02002403,-0.03486422,-0.0209635,0.007199227,True,0.75,-1.48785,0.02009857,-3.223686,-0.04542442,-0.1052858,0.993404,False,0.09391893
119.6869,0.01749667,-0.03159915,-0.0188406,0.007150385,True,0.75,-1.487699,0.02009583,-3.223634,-0.04499827,-0.105982,0.9933494,False,0.09400204
119.7082,0.01542188,-0.02927549,-0.01726216,0.0071088,True,0.75,-1.487755,0.02013218,-3.223553,-0.04479705,-0.1062759,0.9933271,False,0.09392844
119.7334,0.01947915,-0.03652238,-0.02159392,0.007197819,True,0.75,-1.48794,0.02020198,-3.223524,-0.0448528,-0.1060759,0.9933459,False,0.09375983
119.7534,0.02855124,-0.05103705,-0.03050157,0.007344381,True,0.75,-1.488227,0.02029753,-3.223513,-0.04506794,-0.1055542,0.9933918,False,0.0935143
119.7756,0.04816234,-0.08024222,-0.04875707,0.007549983,True,0.75,-1.488556,0.02041215,-3.223526,-0.04547748,-0.1048358,0.9934492,False,0.09323248
119.7972,0.08474251,-0.13124,-0.08120631,0.007784595,True,0.75,-1.489123,0.02061909,-3.223559,-0.04660526,-0.1030008,0.9935889,False,0.09274175
119.817,0.208514,-0.2892336,-0.1842935,0.008205367,True,0.75,-1.489286,0.02067745,-3.223582,-0.04709905,-0.1021308,0.9936554,False,0.09260394
119.8394,0.2586352,-0.3484301,-0.223835,0.008322252,True,0.75,-1.489791,0.02091503,-3.223605,-0.04940587,-0.09778631,0.9939803,False,0.09212508
119.8581,0.4805268,-0.6010665,-0.3945446,0.008752969,True,0.75,-1.490017,0.02103186,-3.22362,-0.05008703,-0.09445249,0.9942686,False,0.09190284
119.8842,0.5840869,-0.7096329,-0.4699137,0.008953921,True,0.75,-1.490156,0.02115065,-3.223607,-0.04998647,-0.0909263,0.9946023,False,0.09172554
119.9101,0.6554163,-0.7888051,-0.5238508,0.009120192,True,0.75,-1.490166,0.02125013,-3.223505,-0.0488468,-0.08895832,0.9948369,False,0.09162469
119.9323,0.6921331,-0.8455544,-0.5589827,0.009240467,True,0.75,-1.489977,0.02125287,-3.223395,-0.04724045,-0.0896485,0.9948525,False,0.09171492
119.9545,0.6611825,-0.8408314,-0.5492292,0.009187585,True,0.75,-1.489684,0.02124888,-3.223215,-0.04649862,-0.08862259,0.9949794,False,0.09186172
119.9759,0.6138017,-0.831565,-0.5333587,0.009108862,True,0.75,-1.489291,0.02122414,-3.223009,-0.04692898,-0.08404549,0.9953563,False,0.09208018
119.997,0.542585,-0.8004875,-0.5016054,0.008984135,True,0.75,-1.48879,0.02113515,-3.222806,-0.04746632,-0.07933735,0.9957171,False,0.09241524
120.0164,0.4305133,-0.7073917,-0.4312795,0.008771077,True,0.75,-1.488206,0.02099067,-3.22259,-0.04790548,-0.07607666,0.9959505,False,0.09284396
120.0405,0.2959826,-0.5561182,-0.3286534,0.008502651,True,0.75,-1.487191,0.02074021,-3.22223,-0.0456808,-0.07318008,0.996272,False,0.09359553
120.0621,0.1302282,-0.3255664,-0.1818627,0.008088365,True,0.75,-1.486493,0.02052921,-3.221994,-0.04449981,-0.07164806,0.9964368,False,0.09414873
120.0856,0.0643935,-0.2069265,-0.1110901,0.007812262,True,0.75,-1.485767,0.02030647,-3.221747,-0.04233404,-0.07035714,0.9966232,False,0.09472977
120.1084,0.02919403,-0.133831,-0.06879918,0.007566647,True,0.75,-1.485103,0.0200789,-3.221518,-0.03980637,-0.06960159,0.9967803,False,0.09528207
120.1339,0.0122852,-0.0923042,-0.04552916,0.007364889,True,0.75,-1.484194,0.0197221,-3.221149,-0.03631786,-0.06850027,0.9969898,False,0.0960717
120.1587,0.001041638,-0.06198314,-0.02880843,0.00714153,True,0.75,-1.483642,0.01944149,-3.220881,-0.03457675,-0.06847078,0.9970537,False,0.09659821
120.1827,-0.002599853,-0.04876127,-0.02182599,0.0070063,True,0.75,-1.483084,0.01906395,-3.220493,-0.03193348,-0.06907441,0.9971003,False,0.09719255
120.2064,-0.004661468,-0.03822627,-0.01646814,0.006861958,True,0.75,-1.482852,0.01882243,-3.220206,-0.03028448,-0.06994568,0.997091,False,0.09749291
120.2332,-0.004945377,-0.03370128,-0.01431409,0.006782213,True,0.75,-1.482765,0.01853245,-3.219777,-0.02799762,-0.07115015,0.9970726,False,0.09772871
120.2556,-0.004303168,-0.02977972,-0.01266482,0.00669536,True,0.75,-1.482821,0.018363,-3.219466,-0.02626853,-0.07208563,0.9970525,False,0.0977962
120.2786,-0.003552306,-0.02858599,-0.01229875,0.006655178,True,0.75,-1.482955,0.01823682,-3.219183,-0.02499163,-0.07243306,0.9970601,False,0.09778523
120.3008,-0.00266521,-0.0287894,-0.01260969,0.00663893,True,0.75,-1.483286,0.01806641,-3.218729,-0.02320611,-0.07262264,0.9970895,False,0.09767454
120.3309,-0.0007483702,-0.03164174,-0.01439296,0.006650783,True,0.75,-1.483733,0.0179612,-3.218303,-0.02109655,-0.07233286,0.9971574,False,0.09744773
120.3516,0.002548139,-0.04142192,-0.01970548,0.006742672,True,0.75,-1.484069,0.0178926,-3.218043,-0.02004083,-0.07245217,0.9971705,False,0.09727661
120.3724,0.006304182,-0.05118524,-0.02512274,0.006821667,True,0.75,-1.484453,0.01787275,-3.217786,-0.01807466,-0.0717847,0.9972564,False,0.09703894
120.394,0.01407933,-0.07392028,-0.03749965,0.006971356,True,0.75,-1.484792,0.01785076,-3.217576,-0.01648378,-0.07173259,0.9972877,False,0.09683586
120.4141,0.02560797,-0.1028777,-0.05366209,0.00711119,True,0.75,-1.485161,0.01784372,-3.21737,-0.0152828,-0.07125035,0.9973414,False,0.09660421
120.436,0.04747964,-0.1527826,-0.08200652,0.007287488,True,0.75,-1.48551,0.01781547,-3.217171,-0.01405233,-0.07173073,0.9973251,False,0.09640362
120.4576,0.08048719,-0.2175739,-0.1199353,0.007454449,True,0.75,-1.485848,0.01779944,-3.216984,-0.0125441,-0.07258435,0.9972834,False,0.0962014
120.4802,0.1323906,-0.3106344,-0.1755133,0.007638649,True,0.75,-1.48615,0.01778764,-3.216815,-0.01140234,-0.07312252,0.9972578,False,0.09601952
120.5028,0.2003933,-0.4210777,-0.2430405,0.007817393,True,0.75,-1.486646,0.01775891,-3.216523,-0.009841887,-0.07354769,0.9972432,False,0.09572957
120.5265,0.355586,-0.6378797,-0.3809114,0.008131461,True,0.75,-1.486947,0.01772934,-3.216337,-0.00929774,-0.07331321,0.9972656,False,0.0955646
120.5538,0.4629829,-0.7622152,-0.4644848,0.008328715,True,0.75,-1.48736,0.01766878,-3.216048,-0.008420385,-0.07297068,0.9972985,False,0.09535316
