Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
516.3354,4.340453E-06,-9.27332E-06,-5.334643E-06,0.002826391,True,0.75,-1.48269,0.01070338,-3.211843,0.04876285,-0.2526691,0.9663232,False,0.1035546
516.3585,1.079814E-05,-2.099985E-05,-1.231772E-05,0.003125379,True,0.75,-1.482768,0.01070362,-3.211514,0.05061451,-0.2536662,0.9659667,False,0.1035035
516.3858,1.881187E-05,-3.451278E-05,-2.050488E-05,0.003310008,True,0.75,-1.482858,0.01070201,-3.211248,0.05107387,-0.2532995,0.9660388,False,0.1034487
516.404,3.056618E-05,-5.281106E-05,-3.181224E-05,0.003470734,True,0.75,-1.482952,0.01067322,-3.211025,0.04839788,-0.253551,0.9661105,False,0.103415
516.4252,4.524451E-05,-7.318585E-05,-4.479216E-05,0.003594831,True,0.75,-1.483035,0.01066083,-3.210787,0.04777724,-0.2520559,0.9665326,False,0.1033745
516.4452,6.876734E-05,-0.0001060608,-6.569586E-05,0.003734733,True,0.75,-1.483123,0.01065284,-3.210533,0.04880572,-0.2523391,0.9664073,False,0.1033284
516.4672,0.000108073,-0.0001595412,-9.995599E-05,0.003888639,True,0.75,-1.483208,0.01067865,-3.210257,0.04917349,-0.2519531,0.9664893,False,0.1032568
516.4865,0.0001834055,-0.000263583,-0.0001663297,0.004077689,True,0.75,-1.483279,0.01071906,-3.209971,0.04923174,-0.2512783,0.966662,False,0.1031824
516.5052,0.0003141876,-0.0004458342,-0.0002823069,0.004274146,True,0.75,-1.483339,0.01077569,-3.209675,0.04941053,-0.2507643,0.9667864,False,0.1031017
516.5267,0.0005504302,-0.000779652,-0.0004939283,0.004482216,True,0.75,-1.483425,0.01082307,-3.209379,0.04806774,-0.2509778,0.9667987,False,0.1030146
516.5441,0.0009874926,-0.001377842,-0.0008765088,0.004696479,True,0.75,-1.483541,0.01090103,-3.209067,0.04796515,-0.2500907,0.9670336,False,0.1028856
516.5661,0.001987838,-0.002726377,-0.001742657,0.004956848,True,0.75,-1.483727,0.01100993,-3.208727,0.04773216,-0.2490082,0.9673244,False,0.1026927
516.5875,0.004816479,-0.006397728,-0.004126494,0.005288662,True,0.75,-1.483928,0.01110464,-3.208431,0.04909498,-0.2498007,0.9670519,False,0.1025033
516.6064,0.01100969,-0.01408381,-0.009183588,0.005599974,True,0.75,-1.484159,0.0112344,-3.208114,0.0517135,-0.2520599,0.9663289,False,0.1022695
516.6324,0.02815249,-0.03481339,-0.02293028,0.005962773,True,0.75,-1.484506,0.01144665,-3.207702,0.05774418,-0.2581408,0.9643801,False,0.1019047
516.6503,0.1026365,-0.1217383,-0.08121059,0.006492815,True,0.75,-1.484734,0.01159835,-3.207441,0.06029566,-0.264733,0.9624349,False,0.1016557
516.6718,0.2184764,-0.2536041,-0.1703193,0.006845963,True,0.75,-1.484952,0.01173055,-3.2072,0.05970909,-0.271877,0.9604779,False,0.1014287
516.6929,0.3841867,-0.436551,-0.29517,0.007171765,True,0.75,-1.485131,0.01187748,-3.207003,0.05931784,-0.2753701,0.9595065,False,0.1012112
516.717,0.5494696,-0.6188402,-0.419613,0.00746486,True,0.75,-1.485274,0.01201367,-3.20683,0.05813433,-0.2780414,0.9588084,False,0.1010232
516.7445,0.6723497,-0.7552489,-0.5125375,0.007718587,True,0.75,-1.485348,0.0121966,-3.206582,0.06250027,-0.2829623,0.9570925,False,0.1008387
516.7661,0.7582343,-0.8713409,-0.5870457,0.007996588,True,0.75,-1.485364,0.01232392,-3.206392,0.06509945,-0.2858786,0.9560521,False,0.1007313
516.7882,0.7884229,-0.9271367,-0.6201417,0.008178357,True,0.75,-1.485325,0.01243168,-3.206204,0.06529482,-0.2860809,0.9559782,False,0.1006723
516.8059,0.7953496,-0.9647338,-0.6391561,0.00831473,True,0.75,-1.485176,0.01248562,-3.206015,0.0642659,-0.2848127,0.9564265,False,0.1007204
516.8272,0.7791576,-0.9891446,-0.646436,0.008355188,True,0.75,-1.484939,0.01249021,-3.20582,0.06319759,-0.2833865,0.9569212,False,0.1008603
516.8467,0.7482542,-1.00672,-0.6469658,0.008319783,True,0.75,-1.48464,0.01244128,-3.205633,0.06269751,-0.2824762,0.9572232,False,0.1010803
516.8676,0.7056105,-1.014189,-0.6399665,0.008215338,True,0.75,-1.484342,0.01238275,-3.205448,0.06054512,-0.279626,0.9581981,False,0.101308
516.8887,0.6612555,-1.016871,-0.6303412,0.008109439,True,0.75,-1.484014,0.012281,-3.205297,0.0575996,-0.2758006,0.9594875,False,0.1015874
516.9069,0.6042799,-0.9989467,-0.6081352,0.007948193,True,0.75,-1.483688,0.01214874,-3.205165,0.05304122,-0.2700442,0.9613859,False,0.1018904
516.9284,0.5377772,-0.9557614,-0.5719572,0.007762372,True,0.75,-1.483377,0.01199031,-3.205097,0.04947101,-0.26548,0.9628463,False,0.1022033
