Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
356.1677,-0.2053769,-0.03094336,0.09190036,0,0,0,0.005775346,1.082455,False,0,-1.497519,0.008192301,-3.232144,0.4051029,-0.3867292,0.8284518,False,0.1003868
356.2024,-0.1390204,-0.02094568,0.0622077,0,0,0,0.005294416,1.236856,False,0,-1.497397,0.00794524,-3.2319,0.4060071,-0.3857275,0.8284761,False,0.1006018
356.2353,-0.107893,-0.01625583,0.04827906,0,0,0,0.005001065,1.182998,False,0,-1.497342,0.007654488,-3.231646,0.4058236,-0.3871413,0.8279064,False,0.1008228
356.2692,-0.0850421,-0.01281297,0.03805394,0,0,0,0.004734782,1.190254,False,0,-1.497373,0.007259488,-3.231337,0.4028914,-0.390617,0.827706,False,0.1010853
356.3053,0.06719474,0.01012398,-0.03006775,0,0,0,0.004477679,1.364727,False,0,-1.49745,0.006953418,-3.231122,0.4000615,-0.3945145,0.82723,False,0.1012707
356.3394,0.05980754,0.009010977,-0.02676219,0,0,0,0.004352429,1.53059,False,0,-1.497568,0.006513417,-3.230873,0.3972357,-0.4033564,0.8243225,False,0.1015487
356.3731,0.05589937,0.008422147,-0.02501339,0,0,0,0.004280233,1.678764,False,0,-1.497633,0.006181419,-3.230707,0.3950628,-0.4099465,0.8221128,False,0.1017751
356.4127,0.0554903,0.008360515,-0.02483035,0,0,0,0.004272406,1.791659,False,0,-1.497645,0.005781829,-3.23054,0.3936327,-0.4165424,0.819479,False,0.1020844
356.45,0.05682886,0.00856219,-0.02542931,0,0,0,0.004297821,1.856251,False,0,-1.497542,0.005519688,-3.230402,0.3946641,-0.4153658,0.8195802,False,0.1023313
356.4829,0.05505403,0.008294784,-0.02463512,0,0,0,0.004263999,1.795914,False,0,-1.497404,0.005318761,-3.230323,0.3950738,-0.4143278,0.819908,False,0.1025524
