Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
160.0663,3.532052E-27,1.86081E-26,-1.487267E-27,0.01334509,False,0,-1.487,0.02079481,-3.220445,0.1267895,-0.1372437,0.9823892,False,0.0934483
160.098,3.173511E-27,1.671918E-26,-1.336294E-27,0.01336649,False,0,-1.486774,0.02077663,-3.220357,0.1281559,-0.1383314,0.9820593,False,0.0935881
160.1413,2.474184E-27,1.303488E-26,-1.041823E-27,0.01341628,False,0,-1.486365,0.02074468,-3.220246,0.1231998,-0.1351554,0.9831352,False,0.09384654
160.1839,1.472204E-27,7.756094E-27,-6.19912E-28,0.01352011,False,0,-1.486119,0.02068257,-3.22029,0.1226414,-0.1349053,0.9832394,False,0.09404909
160.2104,1.239749E-27,6.531435E-27,-5.220301E-28,0.01355448,False,0,-1.486066,0.02066869,-3.220312,0.1229369,-0.1351543,0.9831682,False,0.09409447
160.2502,1.189996E-27,6.269322E-27,-5.010806E-28,0.01356267,False,0,-1.486028,0.02066022,-3.220332,0.1241668,-0.1360443,0.982891,False,0.09412611
160.2908,1.146099E-27,6.038056E-27,-4.825964E-28,0.01357019,False,0,-1.486054,0.0207054,-3.220282,0.121417,-0.1341931,0.9834888,False,0.09406938
160.3315,9.897042E-28,5.214112E-27,-4.167421E-28,0.01359953,False,0,-1.486122,0.02074236,-3.220284,0.1191683,-0.1326491,0.9839731,False,0.09399925
160.3723,9.471133E-28,4.989728E-27,-3.98808E-28,0.01360833,False,0,-1.486187,0.02075493,-3.220336,0.1220856,-0.1346313,0.9833461,False,0.09395575
160.4211,9.936157E-28,5.234719E-27,-4.183891E-28,0.01359874,False,0,-1.486256,0.02086312,-3.220359,0.1268894,-0.1329498,0.9829667,False,0.0938313
160.4486,6.766648E-28,3.56491E-27,-2.849283E-28,0.01367558,False,0,-1.486282,0.02091259,-3.220346,0.1268483,-0.133018,0.9829627,False,0.0937752
160.4916,5.649435E-28,2.976322E-27,-2.378849E-28,0.01371167,False,0,-1.486248,0.02094477,-3.220324,0.1288957,-0.1345374,0.9824895,False,0.09376788
160.5345,4.603429E-28,2.42525E-27,-1.9384E-28,0.01375262,False,0,-1.486206,0.02093625,-3.220299,0.1347688,-0.1385796,0.9811386,False,0.09379715
160.5753,4.471816E-28,2.355911E-27,-1.882981E-28,0.01375842,False,0,-1.486032,0.02092552,-3.220316,0.1519241,-0.146432,0.9774849,False,0.093913
160.6109,3.397608E-28,1.78998E-27,-1.430656E-28,0.01381336,False,0,-1.485887,0.02088547,-3.220311,0.1679003,-0.156864,0.9732437,False,0.09403203
