Time,TrajectoryGuidanceVF_forceX0,TrajectoryGuidanceVF_forceY0,TrajectoryGuidanceVF_forceZ0,TrajectoryGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
64.52998,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.55389,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.57847,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.6112,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.64917,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.67422,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.70367,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.72753,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.75992,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.78587,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.81219,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.84684,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.8782,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.90807,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.93364,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
64.96603,0,0,0,0,False,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
65.00037,0,0,0,4.768517E-07,False,0.25,-1.498382,0.004552126,-3.234357,2.980232E-07,-6.258486E-07,1,False,0.1036722
65.02753,0,0,0,4.768517E-07,False,0.25,-1.498319,0.004511574,-3.234589,0.02362048,-0.03805818,0.9989963,False,0.1037895
65.0639,-0.01123265,0.002321725,0.03954754,0.0005471295,False,0.25,-1.498232,0.004521281,-3.234883,0.04757055,-0.07377504,0.9961397,False,0.1038886
