Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
8.517579,2.188488E-12,3.166128E-12,4.563944E-13,0.006755252,False,0,-1.486087,0.01381755,-3.228143,0.4371933,-0.4876651,0.7556751,False,0.1006984
8.554599,2.639589E-12,3.818744E-12,5.504685E-13,0.006717769,False,0,-1.485434,0.01355684,-3.227993,0.440285,-0.4876882,0.7538632,False,0.1012508
8.596416,1.806378E-12,2.613323E-12,3.767081E-13,0.006793629,False,0,-1.484583,0.01332843,-3.227902,0.4400769,-0.4877008,0.7539765,False,0.1019029
8.623705,4.46516E-13,6.459834E-13,9.311792E-14,0.00707315,False,0,-1.48398,0.01318562,-3.227876,0.4392619,-0.4871978,0.7547766,False,0.1023584
8.659484,1.189474E-13,1.720835E-13,2.480568E-14,0.007337709,False,0,-1.48351,0.01307136,-3.227887,0.4382375,-0.4862867,0.7559586,False,0.1027226
8.700478,3.794984E-14,5.490277E-14,7.914185E-15,0.007566192,False,0,-1.483183,0.01298177,-3.227968,0.4375793,-0.4856935,0.7567208,False,0.1029978
8.737182,1.740392E-14,2.517859E-14,3.629471E-15,0.007722106,False,0,-1.483124,0.01294619,-3.228094,0.437379,-0.4854625,0.7569848,False,0.1030828
8.772246,1.722145E-14,2.491461E-14,3.591418E-15,0.007724214,False,0,-1.483173,0.01293856,-3.228177,0.4372739,-0.4851298,0.7572588,False,0.1030745
8.80971,2.220178E-14,3.211975E-14,4.630033E-15,0.007673411,False,0,-1.483242,0.01293784,-3.228271,0.4369023,-0.4846073,0.7578077,False,0.1030521
8.850556,2.995268E-14,4.333312E-14,6.24643E-15,0.007613522,False,0,-1.483317,0.01295257,-3.228348,0.4361871,-0.4839672,0.7586282,False,0.1030109
8.892352,3.856754E-14,5.579641E-14,8.043001E-15,0.007562963,False,0,-1.483453,0.01297796,-3.228395,0.4359456,-0.483392,0.7591338,False,0.1029203
8.926085,5.840583E-14,8.449685E-14,1.218014E-14,0.007479962,False,0,-1.483555,0.01298481,-3.228419,0.4361134,-0.483271,0.7591143,False,0.1028602
8.963477,8.22764E-14,1.190309E-13,1.715819E-14,0.007411428,False,0,-1.483608,0.01297241,-3.228419,0.4365801,-0.4832723,0.7588452,False,0.1028398
9.011495,1.032844E-13,1.494235E-13,2.153926E-14,0.007365948,False,0,-1.483509,0.0129391,-3.228395,0.4392411,-0.483677,0.7570495,False,0.1029187
9.044365,8.163519E-14,1.181032E-13,1.702447E-14,0.007412993,False,0,-1.48341,0.01290888,-3.228347,0.4391315,-0.4837287,0.7570801,False,0.1029914
9.080373,6.266234E-14,9.065483E-14,1.306781E-14,0.007465893,False,0,-1.483293,0.01288283,-3.228296,0.437837,-0.4830051,0.7582909,False,0.1030711
9.120565,4.394365E-14,6.357413E-14,9.164152E-15,0.007536863,False,0,-1.483333,0.01289606,-3.228321,0.438003,-0.4828537,0.7582915,False,0.1030415
9.161118,4.913698E-14,7.108742E-14,1.024719E-14,0.007514523,False,0,-1.483596,0.0129512,-3.228339,0.4404787,-0.4841606,0.7560207,False,0.1028489
9.20221,1.033025E-13,1.494497E-13,2.154304E-14,0.007365913,False,0,-1.483965,0.01300442,-3.228263,0.4443431,-0.4861915,0.7524475,False,0.1025804
9.24111,2.870025E-13,4.152121E-13,5.985245E-14,0.007161547,False,0,-1.48426,0.01300174,-3.227981,0.4473479,-0.4874911,0.7498217,False,0.1023634
9.27918,6.300153E-13,9.114554E-13,1.313855E-13,0.007004296,False,0,-1.484418,0.01293468,-3.227483,0.4489061,-0.4875107,0.748877,False,0.1022399
9.319734,8.379206E-13,1.212236E-12,1.747427E-13,0.00694726,False,0,-1.484609,0.01278323,-3.226807,0.4431729,-0.4867356,0.7527859,False,0.1021383
9.357403,1.168529E-12,1.699816E-12,2.494693E-13,0.006879947,False,0,-1.484829,0.01256728,-3.226055,0.43609,-0.4856932,0.7575803,False,0.1020651
9.397855,7.227087E-12,1.051298E-11,1.542911E-12,0.006515529,False,0,-1.485002,0.01228768,-3.225327,0.4296988,-0.4856348,0.7612609,False,0.1020799
9.437881,3.228002E-11,4.695655E-11,6.891461E-12,0.006216206,False,0,-1.484959,0.01198846,-3.224645,0.4236794,-0.4854311,0.7647566,False,0.1022461
9.473331,5.023524E-11,7.307535E-11,1.072472E-11,0.006127752,False,0,-1.484755,0.01172495,-3.224138,0.4189895,-0.4855589,0.7672553,False,0.1025036
