Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,ObstacleAvoidanceForceFieldVF_forceX1,ObstacleAvoidanceForceFieldVF_forceY1,ObstacleAvoidanceForceFieldVF_forceZ1,ObstacleAvoidanceForceFieldVF_dist1,ObstacleAvoidanceForceFieldVF_forceX2,ObstacleAvoidanceForceFieldVF_forceY2,ObstacleAvoidanceForceFieldVF_forceZ2,ObstacleAvoidanceForceFieldVF_dist2,ObstacleAvoidanceForceFieldVF_forceX3,ObstacleAvoidanceForceFieldVF_forceY3,ObstacleAvoidanceForceFieldVF_forceZ3,ObstacleAvoidanceForceFieldVF_dist3,ObstacleAvoidanceForceFieldVF_forceX4,ObstacleAvoidanceForceFieldVF_forceY4,ObstacleAvoidanceForceFieldVF_forceZ4,ObstacleAvoidanceForceFieldVF_dist4,ObstacleAvoidanceForceFieldVF_forceX5,ObstacleAvoidanceForceFieldVF_forceY5,ObstacleAvoidanceForceFieldVF_forceZ5,ObstacleAvoidanceForceFieldVF_dist5,ObstacleAvoidanceForceFieldVF_forceX6,ObstacleAvoidanceForceFieldVF_forceY6,ObstacleAvoidanceForceFieldVF_forceZ6,ObstacleAvoidanceForceFieldVF_dist6,ObstacleAvoidanceForceFieldVF_forceX7,ObstacleAvoidanceForceFieldVF_forceY7,ObstacleAvoidanceForceFieldVF_forceZ7,ObstacleAvoidanceForceFieldVF_dist7,ObstacleAvoidanceForceFieldVF_forceX8,ObstacleAvoidanceForceFieldVF_forceY8,ObstacleAvoidanceForceFieldVF_forceZ8,ObstacleAvoidanceForceFieldVF_dist8,ObstacleAvoidanceForceFieldVF_forceX9,ObstacleAvoidanceForceFieldVF_forceY9,ObstacleAvoidanceForceFieldVF_forceZ9,ObstacleAvoidanceForceFieldVF_dist9,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
141.0781,1.205491E-07,1.349796E-09,-2.396375E-07,0.004526267,0,0,0,0.04747718,0,0,0,0.04115814,0,0,0,0.03937147,-3.281927E-21,0,-1.067324E-20,0.01068828,0,0,0,0.02497574,0,0,0,0.02759799,0,0,0,0.03613823,-4.00855E-31,-4.135033E-38,-2.123118E-31,0.01547362,0,0,0,0.02764592,False,0.75,-1.514049,0.01652473,-3.228816,0.0330945,0.9983699,-0.04650375,False,0.08565634
141.1174,1.686415E-07,1.88829E-09,-3.352396E-07,0.004459123,0,0,0,0.04735592,0,0,0,0.04102454,0,0,0,0.03923865,-5.963286E-21,0,-1.939335E-20,0.01056884,0,0,0,0.02484548,0,0,0,0.02747034,0,0,0,0.03603183,-6.744117E-31,-6.956914E-38,-3.572003E-31,0.01536957,0,0,0,0.0275744,False,0.75,-1.513992,0.01668452,-3.22869,0.0324367,0.9979855,-0.0545288,False,0.08550169
141.1584,2.555265E-07,2.861146E-09,-5.079569E-07,0.004376013,0,0,0,0.04722134,0,0,0,0.04087086,0,0,0,0.0390805,-1.2342E-20,0,-4.013771E-20,0.01042336,0,0,0,0.02468963,0,0,0,0.02732581,0,0,0,0.03591724,-1.181762E-30,-1.21905E-37,-6.259168E-31,0.01525738,0,0,0,0.02750435,False,0.75,-1.51394,0.01682043,-3.228537,0.03243947,0.9976857,-0.05976266,False,0.08536146
141.2029,4.6607E-07,5.218616E-09,-9.26493E-07,0.004255811,0,0,0,0.04705238,0,0,0,0.04066988,0,0,0,0.03886595,-3.384701E-20,0,-1.100747E-19,0.01022159,0,0,0,0.0244772,0,0,0,0.02714021,0,0,0,0.03577869,-2.325847E-30,-2.399235E-37,-1.231879E-30,0.01512197,0,0,0,0.02743048,False,0.75,-1.513891,0.01695742,-3.228325,0.03246707,0.9973758,-0.0647133,False,0.08520665
141.2348,4.6607E-07,5.218616E-09,-9.26493E-07,0.004255811,0,0,0,0.04705238,0,0,0,0.04066988,0,0,0,0.03886595,-3.384701E-20,0,-1.100747E-19,0.01022159,0,0,0,0.0244772,0,0,0,0.02714021,0,0,0,0.03577869,-2.325847E-30,-2.399235E-37,-1.231879E-30,0.01512197,0,0,0,0.02743048,False,0.75,-1.513733,0.01715779,-3.227992,0.03303468,0.9968436,-0.07219452,False,0.0850061
141.2688,8.779609E-07,1.386769E-06,-1.852629E-06,0.004081845,0,0,0,0.04648022,0,0,0,0.04004252,0,0,0,0.03824743,-5.768299E-19,0,-1.875923E-18,0.009654452,0,0,0,0.02386732,0,0,0,0.02653615,0,0,0,0.03527376,-2.791684E-29,-2.87977E-36,-1.478608E-29,0.01462494,0,0,0,0.02708812,False,0.75,-1.513613,0.01735546,-3.227751,0.03186941,0.9960977,-0.08230552,False,0.0848155
141.3044,7.496599E-07,1.184114E-06,-1.581894E-06,0.004113441,0,0,0,0.04623495,0,0,0,0.0397999,0,0,0,0.03803571,5.226815E-19,2.527853E-25,-5.521374E-18,0.00944669,0,0,0,0.0236583,0,0,0,0.02628711,0,0,0,0.035038,-9.316047E-29,-9.609996E-36,-4.934218E-29,0.01438392,0,0,0,0.02689163,False,0.75,-1.513441,0.01749334,-3.227578,0.02792889,0.9962319,-0.08211276,False,0.08471297
141.3409,1.209153E-06,1.909898E-06,-2.551493E-06,0.00401783,0,0,0,0.04591554,0,0,0,0.03943143,0,0,0,0.03765074,3.866796E-18,1.870105E-24,-4.08471E-17,0.009046447,0,0,0,0.0232706,0,0,0,0.02593764,0,0,0,0.03477162,-3.637323E-28,-3.752092E-35,-1.926498E-28,0.0141115,0,0,0,0.02673633,False,0.75,-1.513333,0.01776175,-3.227215,0.02816814,0.9955759,-0.08964232,False,0.08443017
141.3701,1.209153E-06,1.909898E-06,-2.551493E-06,0.00401783,0,0,0,0.04591554,0,0,0,0.03943143,0,0,0,0.03765074,3.866796E-18,1.870105E-24,-4.08471E-17,0.009046447,0,0,0,0.0232706,0,0,0,0.02593764,0,0,0,0.03477162,-3.637323E-28,-3.752092E-35,-1.926498E-28,0.0141115,0,0,0,0.02673633,False,0.75,-1.5132,0.01791613,-3.227038,0.02835631,0.9951015,-0.09470794,False,0.08429977
141.4063,7.520953E-07,1.18796E-06,-1.587033E-06,0.004112793,0,0,0,0.04552477,0,0,0,0.03903177,0,0,0,0.03728623,2.321919E-17,1.122953E-23,-2.452772E-16,0.008687937,0,0,0,0.02291088,0,0,0,0.02553635,0,0,0,0.03440984,-2.245075E-27,-2.315914E-34,-1.189098E-27,0.01374749,0,0,0,0.02645784,False,0.75,-1.513089,0.01799517,-3.226902,0.02966687,0.9950992,-0.09432918,False,0.08423924
