Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
216.0255,-0.05992711,0.04930104,0.03960851,0.004921803,False,0,-1.485829,0.006800294,-3.234795,-0.1574417,0.6199363,0.7686943,False,0.1079072
216.0554,-0.0316876,0.02980324,0.02296712,0.004729171,False,0,-1.486611,0.007127523,-3.235506,-0.1622344,0.6213087,0.766587,False,0.1073945
216.087,-0.01044788,0.01273072,0.009146105,0.004388003,False,0,-1.487466,0.007460296,-3.236087,-0.1660314,0.6223257,0.7649476,False,0.1068167
216.1153,-0.002862973,0.004987048,0.003318182,0.004013178,False,0,-1.488367,0.00775212,-3.236602,-0.1698285,0.623071,0.7635058,False,0.1062403
216.143,-0.0007632924,0.002421193,0.001476111,0.003727798,False,0,-1.489469,0.008054674,-3.237092,-0.1724266,0.6237432,0.7623737,False,0.1055542
216.1755,-4.78392E-06,0.001533368,0.0008318374,0.003562175,False,0,-1.490598,0.008321166,-3.23749,-0.1725653,0.6246248,0.7616203,False,0.1048708
216.2108,0.0005492112,0.001760465,0.0008356667,0.003659763,False,0,-1.491772,0.0085603,-3.237844,-0.1732592,0.6252832,0.760922,False,0.1041861
216.2367,0.002499854,0.003955089,0.001604986,0.004053444,False,0,-1.492748,0.008708835,-3.238139,-0.1777012,0.6255917,0.7596431,False,0.1036666
216.2708,0.01110782,0.01261841,0.004446515,0.004587929,False,0,-1.493502,0.008820951,-3.238379,-0.1807998,0.6258597,0.7586905,False,0.103276
216.2999,0.03861964,0.03641157,0.01141762,0.005075761,False,0,-1.493889,0.008829117,-3.23853,-0.1828449,0.6258852,0.7581792,False,0.1031265
216.3345,0.08010049,0.07066288,0.02104909,0.005381006,False,0,-1.493859,0.00878799,-3.238642,-0.183512,0.6261057,0.7578359,False,0.1032063
216.3676,0.08311055,0.0757205,0.02314166,0.005407903,False,0,-1.493418,0.008705974,-3.238677,-0.1824166,0.6263624,0.7578883,False,0.1034948
216.3995,0.04403992,0.04550464,0.01517797,0.005162024,False,0,-1.492821,0.008628607,-3.238667,-0.1780353,0.6268288,0.7585443,False,0.1038433
216.4334,0.01808341,0.02234485,0.008215386,0.004832225,False,0,-1.492124,0.008543491,-3.238603,-0.1703168,0.6274923,0.759767,False,0.1042342
216.4624,0.006714518,0.01063394,0.004316738,0.004491099,False,0,-1.491898,0.008499324,-3.238563,-0.1697568,0.6274203,0.7599518,False,0.1043699
216.492,0.005071716,0.008838768,0.003697595,0.004403292,False,0,-1.491627,0.0084185,-3.238479,-0.169306,0.6254574,0.7616684,False,0.1045467
216.5253,0.003795384,0.007503954,0.003249026,0.004320076,False,0,-1.491364,0.008325994,-3.238365,-0.1684396,0.6252862,0.762001,False,0.1047214
216.5591,0.002915273,0.006594845,0.00294586,0.004250579,False,0,-1.491213,0.008266151,-3.238309,-0.1682465,0.6251498,0.7621557,False,0.1048301
216.5891,0.002567608,0.006351019,0.002888565,0.004226046,False,0,-1.49096,0.008179963,-3.23824,-0.1678779,0.6250864,0.7622888,False,0.1050076
216.6209,0.002051063,0.006029775,0.002825671,0.00419176,False,0,-1.490672,0.0080899,-3.238194,-0.167392,0.6249389,0.7625166,False,0.1052119
216.6524,0.001585462,0.005961803,0.002889025,0.004175087,False,0,-1.490397,0.008003891,-3.23814,-0.1669019,0.6248618,0.7626871,False,0.1054056
216.6836,0.001190785,0.006064053,0.003029359,0.004171513,False,0,-1.490104,0.00791055,-3.238078,-0.166581,0.6248549,0.762763,False,0.1056121
216.7185,0.000792873,0.006416591,0.003306008,0.00418456,False,0,-1.48965,0.007761002,-3.237977,-0.1659846,0.6245967,0.7631043,False,0.1059362
216.7499,9.76867E-05,0.007635619,0.004116103,0.004242594,False,0,-1.489275,0.007634282,-3.237893,-0.1654117,0.6244684,0.7633337,False,0.1062068
216.7809,-0.0007295423,0.00950084,0.005304728,0.004323441,False,0,-1.488864,0.007490695,-3.237801,-0.1646163,0.6243116,0.7636338,False,0.1065087
216.814,-0.002262199,0.01306794,0.007567289,0.004446769,False,0,-1.488418,0.007326841,-3.237697,-0.1635927,0.6240113,0.7640993,False,0.1068428
216.8425,-0.005522619,0.02010595,0.01208226,0.004617719,False,0,-1.488002,0.00715518,-3.237579,-0.1620998,0.6219236,0.7661167,False,0.107166
216.8747,-0.0118503,0.03242183,0.02011696,0.004809783,False,0,-1.487662,0.007008135,-3.237477,-0.1610029,0.6217479,0.7664907,False,0.1074344
216.911,-0.02177501,0.04981279,0.03167545,0.004985456,False,0,-1.487414,0.006859958,-3.237372,-0.1603267,0.6213757,0.7669341,False,0.1076567
216.9354,-0.03503443,0.07238975,0.04676147,0.005138837,False,0,-1.487352,0.006811738,-3.237342,-0.1602815,0.6212755,0.7670247,False,0.1077204
216.9683,-0.03997391,0.08087654,0.05242264,0.005184586,False,0,-1.48731,0.006729841,-3.237302,-0.1603306,0.619214,0.7686793,False,0.1077986
216.9996,-0.04640086,0.09366144,0.06073293,0.005243717,False,0,-1.487313,0.006713569,-3.237299,-0.1603933,0.6190513,0.7687976,False,0.1078097
217.0323,-0.04734499,0.09606604,0.06223896,0.005253797,False,0,-1.487331,0.006716073,-3.237298,-0.1604426,0.6189651,0.7688567,False,0.1077981
217.0659,-0.04600297,0.09413085,0.0609016,0.005244445,False,0,-1.48737,0.006731987,-3.23731,-0.1606977,0.6187559,0.7689716,False,0.1077682
217.0987,-0.04312916,0.0897015,0.05788334,0.005223641,False,0,-1.487397,0.006754458,-3.237319,-0.160758,0.6186216,0.7690672,False,0.1077382
217.13,-0.04047391,0.08493204,0.05472774,0.005200651,False,0,-1.4874,0.006762266,-3.237324,-0.1607665,0.6184725,0.7691855,False,0.1077315
217.1634,-0.03998961,0.08389706,0.05406268,0.005195849,False,0,-1.487385,0.0067451,-3.237316,-0.1606192,0.6180722,0.7695376,False,0.1077509
217.1947,-0.04159334,0.08694074,0.05605697,0.005210505,False,0,-1.487363,0.006711602,-3.237304,-0.1607526,0.6178595,0.7696807,False,0.1077869
217.2305,-0.04474209,0.09317525,0.06011268,0.005239149,False,0,-1.487303,0.006597579,-3.23725,-0.161214,0.6175052,0.7698686,False,0.1078973
217.2638,-0.05517221,0.1143551,0.0738329,0.005323192,False,0,-1.487151,0.00642395,-3.237164,-0.1621798,0.6173926,0.769756,False,0.1080961
217.2964,-0.08083744,0.1615528,0.1049284,0.0054726,False,0,-1.486953,0.006174147,-3.237005,-0.1620268,0.6171746,0.7699631,False,0.1083627
217.3309,-0.12779,0.2456076,0.1605749,0.005662987,False,0,-1.486531,0.005734265,-3.236736,-0.1601646,0.6126302,0.7739714,False,0.1088748
217.3687,-0.2742082,0.4814694,0.3198785,0.006037547,False,0,-1.486148,0.005455971,-3.236551,-0.1572547,0.608368,0.7779201,False,0.1092561
217.412,-0.4234357,0.6785722,0.4587854,0.006322676,False,0,-1.485567,0.005268395,-3.23632,-0.1512879,0.6047599,0.7819064,False,0.1096563
217.4446,-0.6043463,0.8248449,0.576971,0.006626321,False,0,-1.485274,0.005381942,-3.23619,-0.1459971,0.6045359,0.7830844,False,0.1096861
217.4793,-0.65855,0.8025611,0.5765613,0.006641338,False,0,-1.485174,0.00559473,-3.236061,-0.1444658,0.6042801,0.7835659,False,0.1095342
217.5117,-0.6328639,0.7140518,0.5230789,0.00649422,False,0,-1.485194,0.005982101,-3.235855,-0.1421739,0.6036034,0.784506,False,0.1091589
217.5434,-0.4757527,0.4908029,0.3683075,0.006134244,False,0,-1.485271,0.006294549,-3.235667,-0.1407186,0.6032224,0.7850612,False,0.1088187
217.5761,-0.3034404,0.2937994,0.2244861,0.005802315,False,0,-1.485374,0.006600082,-3.23544,-0.1389465,0.6025343,0.7859048,False,0.1084617
217.6067,-0.1589156,0.144293,0.1123793,0.00544526,False,0,-1.485555,0.006857812,-3.235196,-0.1377099,0.5998732,0.788155,False,0.1080983
217.6411,-0.06917197,0.06055164,0.04769373,0.005060266,False,0,-1.485781,0.007099748,-3.234958,-0.1375429,0.59935,0.788582,False,0.1077261
217.6734,-0.02699441,0.02311444,0.01833298,0.004658989,False,0,-1.486075,0.007216334,-3.23471,-0.1372849,0.5970618,0.7903609,False,0.1074177
217.7089,-0.01058308,0.009445564,0.007395233,0.004280118,False,0,-1.48637,0.007344782,-3.234508,-0.1367144,0.596513,0.7908739,False,0.10711
217.7414,-0.004215268,0.003958017,0.003051648,0.003916338,False,0,-1.486753,0.007445037,-3.234308,-0.1373174,0.5958403,0.7912764,False,0.1067806
217.7752,-0.001487069,0.001565605,0.001168287,0.003520387,False,0,-1.487048,0.007497013,-3.234223,-0.1373204,0.5955139,0.7915217,False,0.1065633
217.8052,-0.0007425188,0.0008872237,0.0006405058,0.003272947,False,0,-1.487361,0.007544875,-3.234195,-0.1374055,0.595333,0.791643,False,0.1063543
217.8384,-0.0003869595,0.0005478523,0.0003801111,0.003060143,False,0,-1.487659,0.007583141,-3.234244,-0.1386263,0.5952711,0.7914766,False,0.1061783
217.8742,-0.0002287074,0.0003979099,0.0002648135,0.002916514,False,0,-1.488147,0.007703424,-3.23439,-0.1394702,0.595434,0.7912059,False,0.1058597
217.917,-9.346059E-05,0.0002499707,0.0001555515,0.002715879,False,0,-1.488751,0.007907033,-3.234635,-0.1408589,0.5958094,0.7906769,False,0.1054375
217.944,-2.182698E-05,0.0001616647,9.229007E-05,0.002539436,False,0,-1.489285,0.00812602,-3.234861,-0.1422526,0.59602,0.7902687,False,0.1050365
217.9739,9.377271E-06,0.0001229128,6.457823E-05,0.00244253,False,0,-1.489844,0.008389413,-3.235099,-0.1441162,0.5962898,0.7897272,False,0.1045914
218.0069,3.213018E-05,0.0001048356,4.988746E-05,0.002409001,False,0,-1.490353,0.008668959,-3.235315,-0.145779,0.5964605,0.789293,False,0.1041545
218.0373,5.364052E-05,0.0001002422,4.276993E-05,0.002435362,False,0,-1.490833,0.008969069,-3.235518,-0.1478299,0.5965183,0.7888677,False,0.1037142
218.0721,8.171751E-05,0.0001048753,3.923812E-05,0.002510891,False,0,-1.49131,0.009334147,-3.235727,-0.1506218,0.5989104,0.7865237,False,0.1032244
218.103,0.0001212402,0.0001125089,3.486862E-05,0.002614832,False,0,-1.491525,0.009544551,-3.235824,-0.151501,0.5990661,0.7862363,False,0.1029672
218.135,0.0001406985,0.000112226,3.052806E-05,0.002658024,False,0,-1.491611,0.009663284,-3.235854,-0.1514841,0.5990118,0.7862808,False,0.1028329
218.1698,0.0001437717,0.0001059869,2.648647E-05,0.002659092,False,0,-1.491622,0.009744525,-3.235857,-0.1515887,0.6009449,0.7847843,False,0.1027613
218.2,0.0001318415,9.32691E-05,2.216331E-05,0.002620539,False,0,-1.49157,0.009748757,-3.235834,-0.151179,0.6007858,0.7849849,False,0.102778
218.233,0.0001170167,8.369305E-05,2.01651E-05,0.002572915,False,0,-1.491441,0.009682178,-3.235776,-0.1507427,0.6003529,0.7854,False,0.1028826
