Time,TrajectoryGuidanceVF_forceX0,TrajectoryGuidanceVF_forceY0,TrajectoryGuidanceVF_forceZ0,TrajectoryGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
558.0195,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.055,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.0919,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.135,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.1865,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.2308,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.2693,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.3029,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.3326,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.3701,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.407,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.4399,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.475,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.5164,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.5623,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.6033,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.6407,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.6824,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.7218,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.7567,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.7932,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.8314,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.8701,0,0,0,0,True,0.25,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
558.9053,0,0,0,4.006766E-07,True,0.25,-1.498382,0.004551949,-3.234357,-2.384186E-07,5.96046E-08,1,False,0.1036724
558.9459,0.03275619,0.0009631849,-0.003766821,0.0004154796,True,0.25,-1.498765,0.004582915,-3.234126,0.02687568,-0.0274501,0.9992618,False,0.1034268
558.9896,0.0667631,0.009937855,-0.01436818,0.0007225798,True,0.25,-1.498986,0.004589342,-3.233588,0.02792378,-0.02769016,0.9992265,False,0.1032023
559.039,0.07361133,0.009819322,-0.01558715,0.0007509548,True,0.25,-1.498997,0.004623922,-3.233459,0.02834386,-0.0251984,0.9992806,False,0.1031378
559.0881,0.07282205,0.008865413,-0.01396833,0.0006959522,True,0.25,-1.498938,0.004652271,-3.233419,0.03201098,-0.02939268,0.9990553,False,0.1031293
559.132,0.07200507,0.004840241,-0.01419331,0.0006078613,True,0.25,-1.498845,0.004708646,-3.233369,0.03500349,-0.03053424,0.9989206,False,0.103108
559.174,0.04418433,0.005205457,-0.008693087,0.0004886031,True,0.25,-1.498717,0.004706265,-3.233329,0.03565872,-0.03372579,0.9987948,False,0.1031559
559.2153,-0.001473994,-0.005460951,-0.01277141,0.0004802737,True,0.25,-1.498708,0.004739083,-3.233308,0.03605985,-0.03410356,0.9987676,False,0.1031265
559.2561,-0.001751948,-0.00932614,-0.01065237,0.0004858134,True,0.25,-1.498703,0.00482646,-3.233236,0.03652412,-0.03195038,0.9988219,False,0.1030357
559.2966,0.005969489,-0.01520711,-0.01304822,0.0004412736,True,0.25,-1.498629,0.004926907,-3.233126,0.03677021,-0.02715746,0.9989547,False,0.1029548
559.3366,0.01082062,-0.01865497,-0.01451501,0.0003359583,True,0.25,-1.498489,0.004981495,-3.233001,0.03715814,-0.02494845,0.9989979,False,0.102939
559.3828,0.0205371,-0.0217427,-0.008840295,0.0002639091,True,0.25,-1.498387,0.005015468,-3.232894,0.03831768,-0.02595189,0.9989285,False,0.1029296
559.423,0.02279872,-0.03791073,0.00536671,0.0002712196,True,0.25,-1.498278,0.005142316,-3.23275,0.0397342,-0.02472668,0.9989043,False,0.1028341
559.4731,0.01391584,-0.05344426,0.01323747,0.0003692484,True,0.25,-1.498194,0.005312817,-3.232545,0.03459264,-0.02194571,0.9991605,False,0.1026767
559.5238,0.01857217,-0.0556465,0.01006251,0.0004569268,True,0.25,-1.498218,0.005432753,-3.232343,0.03123195,-0.01904384,0.9993307,False,0.1025167
559.5726,0.01379202,-0.06703104,0.01345256,0.0006613045,True,0.25,-1.498161,0.005708219,-3.232069,0.03652936,-0.01046449,0.9992778,False,0.1022419
559.6208,0.01526205,-0.09449832,0.01405122,0.0008191651,True,0.25,-1.498113,0.005940044,-3.231738,0.0355611,-0.004139018,0.999359,False,0.101989
559.6646,0.01950541,-0.07557629,0.01294529,0.0008626422,True,0.25,-1.49816,0.006018074,-3.231503,0.03962733,0.004538249,0.9992042,False,0.1018503
559.7087,0.02931924,-0.07637817,0.01362519,0.0009462462,True,0.25,-1.498236,0.006133666,-3.231199,0.03784923,0.0131082,0.9991975,False,0.1016518
559.7498,0.03515701,-0.06389053,0.01091565,0.001061359,True,0.25,-1.498379,0.006223211,-3.23101,0.0382838,0.01846682,0.9990963,False,0.1014712
559.796,0.05776711,-0.07180333,0.008929246,0.001253391,True,0.25,-1.498637,0.006303336,-3.230848,0.04428722,0.02584577,0.9986845,False,0.1012549
559.8388,0.07908664,-0.06647796,0.003918097,0.001547661,True,0.25,-1.49901,0.006368347,-3.230599,0.04870439,0.03368088,0.9982452,False,0.1009836
559.8862,0.1002662,-0.06510866,-0.001905964,0.00182471,True,0.25,-1.499338,0.006395023,-3.230387,0.04945261,0.03668955,0.9981024,False,0.1007748
559.9272,0.1199644,-0.06534465,-0.005011885,0.00213293,True,0.25,-1.499642,0.006477946,-3.230092,0.04645499,0.04048897,0.9980995,False,0.1005113
559.9675,0.1439436,-0.07131871,-0.004801991,0.002473635,True,0.25,-1.499937,0.006628586,-3.229795,0.04849319,0.04254037,0.9979172,False,0.1001922
560.0101,0.1518836,-0.06895543,-0.006708456,0.002657983,True,0.25,-1.500111,0.006673086,-3.229584,0.05114417,0.04757107,0.9975576,False,0.1000369
560.0479,0.1513885,-0.06390063,-0.007952286,0.002791699,True,0.25,-1.500213,0.006734824,-3.229265,0.05081901,0.04761618,0.9975721,False,0.09987677
560.0884,0.1490544,-0.06110368,-0.008721941,0.002879729,True,0.25,-1.500264,0.006802853,-3.229018,0.04988991,0.05044756,0.9974799,False,0.09974686
560.1297,0.1628812,-0.06374907,-0.01290434,0.003036283,True,0.25,-1.500373,0.006894844,-3.228675,0.05000425,0.05014228,0.9974895,False,0.099554
560.1671,0.1833313,-0.06924664,-0.01275654,0.003200652,True,0.25,-1.500479,0.007017886,-3.228373,0.04967269,0.05266727,0.997376,False,0.09934336
560.201,0.2034044,-0.07813807,-0.01638441,0.00331005,True,0.25,-1.50054,0.007123455,-3.22818,0.05080874,0.05485932,0.9972005,False,0.09918781
560.2415,0.2360388,-0.08651353,-0.01834295,0.003440076,True,0.25,-1.500627,0.007206731,-3.227932,0.05017718,0.05495539,0.9972273,False,0.09903159
560.2814,0.2688314,-0.1002506,-0.0231813,0.003543752,True,0.25,-1.500672,0.00732998,-3.227707,0.05156736,0.0569809,0.9970426,False,0.09886264
560.3209,0.2653847,-0.09963207,-0.02376892,0.003566729,True,0.25,-1.500646,0.007415263,-3.227511,0.05301946,0.05616365,0.9970129,False,0.09876278
560.36,0.2120554,-0.08645874,-0.01930507,0.003465486,True,0.25,-1.500494,0.007505117,-3.227428,0.05866092,0.0523359,0.9969051,False,0.09873366
560.3934,0.2120554,-0.08645874,-0.01930507,0.003465486,True,0.25,-1.50027,0.007604793,-3.227143,0.05969954,0.05416775,0.9967456,False,0.09869165
560.4343,0.1305569,-0.0661259,-0.02960706,0.003134096,True,0.25,-1.500049,0.00762336,-3.226996,0.06026036,0.05374374,0.9967348,False,0.09874557
560.4785,0.06275952,-0.05839536,-0.051732,0.002862142,True,0.25,-1.499712,0.007666241,-3.226736,0.06111285,0.05582017,0.9965688,False,0.09880997
560.5188,0.004151328,-0.03995322,-0.05750032,0.002481253,True,0.25,-1.499282,0.007643843,-3.22647,0.06216467,0.05498523,0.9965501,False,0.09897347
560.5584,-0.01537744,-0.03086291,-0.05467822,0.002260962,True,0.25,-1.499031,0.00763524,-3.226307,0.06258358,0.05473878,0.9965375,False,0.09906512
560.5928,-0.02361507,-0.02385239,-0.05707357,0.002013065,True,0.25,-1.498752,0.007616516,-3.226137,0.06350439,0.05393133,0.9965233,False,0.09917746
560.6306,-0.02349565,-0.01238093,-0.04153443,0.001867626,True,0.25,-1.498586,0.007603209,-3.226017,0.0679476,0.05524145,0.9961584,False,0.09924337
560.6727,-0.02005545,-0.00828399,-0.03536671,0.001775707,True,0.25,-1.498472,0.007606849,-3.225903,0.07231649,0.05667289,0.9957703,False,0.09927269
