Time,TrajectoryOrientationGuidanceVFRL_forceX0,TrajectoryOrientationGuidanceVFRL_forceY0,TrajectoryOrientationGuidanceVFRL_forceZ0,TrajectoryOrientationGuidanceVFRL_torqueX0,TrajectoryOrientationGuidanceVFRL_torqueY0,TrajectoryOrientationGuidanceVFRL_torqueZ0,TrajectoryOrientationGuidanceVFRL_dist0,TrajectoryOrientationGuidanceVFRL_angle0,TrajectoryOrientationGuidanceVFRL_hand0,TrajectoryOrientationGuidanceVFRL_miss0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
805.0275,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.077,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.1096,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.1418,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.1732,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.203,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.2377,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.2693,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.2962,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.3293,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.3591,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.392,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.4341,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
805.4642,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,0.25,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
