Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
494.1547,-0.07276884,-0.01096381,0.032562,0,0,0,0.004564053,20.59564,False,0,-1.483888,0.01383442,-3.208626,0.07810001,-0.3228241,0.9432312,False,0.1003045
494.1878,-0.05091724,-0.007671509,0.02278403,0,0,0,0.004181026,20.79495,False,0,-1.484397,0.01388133,-3.208542,0.07552145,-0.3219486,0.9437402,False,0.09996867
494.2124,-0.03568405,-0.005376382,0.01596761,0,0,0,0.003807835,20.94325,False,0,-1.484997,0.01394862,-3.208491,0.07757797,-0.3219123,0.9435858,False,0.09956482
494.2544,-0.02548476,-0.003839693,0.01140371,0,0,0,0.003459538,20.82508,False,0,-1.485688,0.01403767,-3.208397,0.08357152,-0.3231758,0.9426417,False,0.09909336
494.2834,-0.01833659,-0.002762705,0.008205106,0,0,0,0.003122255,20.48035,False,0,-1.486265,0.0141263,-3.208251,0.08475705,-0.3235843,0.9423956,False,0.09869068
494.3154,-0.01437635,-0.002166031,0.006433011,0,0,0,0.002874481,20.41212,False,0,-1.486794,0.01422232,-3.208118,0.08504146,-0.3236373,0.9423518,False,0.09831142
494.3499,-0.01268782,-0.001911625,0.005677439,0,0,0,0.002747643,20.39575,False,0,-1.487564,0.01432228,-3.207914,0.07999142,-0.3235158,0.9428356,False,0.09779537
494.3855,-0.01264058,-0.001904509,0.005656303,0,0,0,0.00274386,20.68613,False,0,-1.488111,0.01442224,-3.207792,0.08480562,-0.3223669,0.9428084,False,0.0974068
494.4168,0.01457025,0.002195245,-0.006519776,0,0,0,0.002888096,20.40951,False,0,-1.488534,0.01445448,-3.20766,0.09178205,-0.3243072,0.9414887,False,0.09714589
494.4511,0.01668262,0.002513508,-0.007465003,0,0,0,0.003025859,20.00787,False,0,-1.488863,0.01448017,-3.207406,0.0945756,-0.3257523,0.940713,False,0.09694671
494.4851,0.01739333,0.002620588,-0.007783025,0,0,0,0.003068379,19.84678,False,0,-1.488921,0.01448536,-3.207216,0.0925211,-0.3257059,0.9409333,False,0.09691551
494.5223,0.01607706,0.002422271,-0.007194032,0,0,0,0.002988203,19.96504,False,0,-1.488792,0.01445967,-3.207052,0.08654766,-0.3249717,0.9417552,False,0.09701347
494.5548,0.01314577,0.001980623,-0.00588236,0,0,0,0.002783614,20.30887,False,0,-1.488601,0.01442343,-3.207018,0.0820737,-0.3242042,0.9424201,False,0.09715111
494.5863,0.01108959,0.001670827,-0.004962278,0,0,0,0.002611216,20.5663,False,0,-1.488401,0.01437479,-3.207047,0.07963233,-0.3237925,0.942771,False,0.0973023
494.6199,0.009711146,0.001463142,-0.004345464,0,0,0,0.002476941,20.70672,False,0,-1.488202,0.01432383,-3.20711,0.07711035,-0.3233076,0.943147,False,0.09745404
494.6486,0.008813348,0.001327874,-0.003943724,0,0,0,0.002378931,20.85176,False,0,-1.488011,0.01428646,-3.207206,0.07726133,-0.323267,0.9431486,False,0.09758954
494.6833,0.00839911,0.001265462,-0.003758365,0,0,0,0.002330327,20.84308,False,0,-1.487867,0.01425868,-3.207272,0.07979335,-0.3237508,0.9427717,False,0.09769212
494.7151,0.008151079,0.001228092,-0.003647377,0,0,0,0.002300075,20.69748,False,0,-1.487867,0.01425517,-3.207265,0.08090383,-0.3238981,0.9426265,False,0.09769522
494.747,0.008099244,0.001220283,-0.003624183,0,0,0,0.002293637,20.63362,False,0,-1.487879,0.01425558,-3.20724,0.08089906,-0.3239257,0.9426174,False,0.09768856
494.7811,0.007985605,0.001203161,-0.003573333,0,0,0,0.002279381,20.63388,False,0,-1.487883,0.01427066,-3.207201,0.08093881,-0.3239998,0.9425886,False,0.09767503
494.8133,0.007765022,0.001169927,-0.003474628,0,0,0,0.002251123,20.63159,False,0,-1.487865,0.01428598,-3.207168,0.08074731,-0.3241282,0.9425608,False,0.09767352
494.8464,0.007497256,0.001129583,-0.00335481,0,0,0,0.002215733,20.64257,False,0,-1.487837,0.01429832,-3.207151,0.08105575,-0.3241837,0.9425152,False,0.09767947
494.8808,0.007296738,0.001099372,-0.003265084,0,0,0,0.002188399,20.62482,False,0,-1.487791,0.01431316,-3.207133,0.08275098,-0.3246038,0.9422233,False,0.09769374
494.9137,0.007034415,0.001059849,-0.003147702,0,0,0,0.002151494,20.5273,False,0,-1.487759,0.01431245,-3.207083,0.08085635,-0.3244534,0.9424396,False,0.0977138
494.9483,0.006634724,0.0009996289,-0.002968852,0,0,0,0.002092551,20.63624,False,0,-1.487752,0.01431233,-3.207085,0.08047934,-0.324387,0.9424946,False,0.09771802
494.9822,0.006619384,0.0009973177,-0.002961988,0,0,0,0.002090219,20.65794,False,0,-1.487796,0.01430672,-3.207061,0.08362761,-0.3249622,0.9420223,False,0.09769844
495.0145,0.006637997,0.001000122,-0.002970316,0,0,0,0.002093048,20.47681,False,0,-1.487816,0.01430422,-3.206961,0.09138943,-0.326489,0.9407725,False,0.09769202
495.0474,0.006192742,0.0009330371,-0.002771077,0,0,0,0.00202312,20.02998,False,0,-1.487877,0.01430416,-3.20676,0.09794959,-0.3279786,0.9395935,True,0.09766418
495.0814,0,0,0,0,0,0,0.001904547,19.65194,False,0,-1.487928,0.01430535,-3.206725,0.0979495,-0.3279783,0.9395936,True,0.09763557
495.1175,0,0,0,0,0,0,0.001912442,19.65195,False,0,-1.487928,0.01430535,-3.206725,0.09794945,-0.3279783,0.9395936,True,0.09763544
495.1542,0,0,0,0,0,0,0.001912601,19.65194,False,0,-1.487927,0.01430541,-3.206726,0.09794968,-0.3279783,0.9395936,True,0.09763566
495.1924,0,0,0,0,0,0,0.001912466,19.65193,False,0,-1.487928,0.01430553,-3.206726,0.09794994,-0.3279783,0.9395936,True,0.09763541
495.2295,0,0,0,0,0,0,0.001912991,19.65192,False,0,-1.487928,0.01430553,-3.206726,0.09794966,-0.327978,0.9395937,True,0.09763513
495.2604,0,0,0,0,0,0,0.001913482,19.65194,False,0,-1.487928,0.01430547,-3.206727,0.09795016,-0.3279774,0.9395939,True,0.09763537
495.2894,0,0,0,0,0,0,0.001913578,19.65191,False,0,-1.487929,0.01430559,-3.206727,0.09794991,-0.3279774,0.9395939,True,0.09763486
495.3221,0,0,0,0,0,0,0.001914249,19.65192,False,0,-1.487929,0.01430553,-3.206727,0.09794958,-0.3279774,0.9395939,True,0.09763471
495.355,0,0,0,0,0,0,0.001914304,19.65194,False,0,-1.487929,0.01430553,-3.206727,0.09794949,-0.327978,0.9395938,True,0.0976347
495.3908,0,0,0,0,0,0,0.00191465,19.65194,False,0,-1.487929,0.01430553,-3.206728,0.09794863,-0.3279776,0.939594,True,0.09763488
495.4275,0,0,0,0,0,0,0.001914756,19.65201,False,0,-1.487928,0.01430583,-3.206728,0.09794904,-0.3279774,0.939594,True,0.09763482
495.464,0,0,0,0,0,0,0.001914915,19.65198,False,0,-1.487929,0.01430601,-3.206728,0.09795,-0.3279773,0.9395939,True,0.0976344
495.5017,0,0,0,0,0,0,0.001915437,19.65192,False,0,-1.487928,0.01430577,-3.206729,0.09795019,-0.3279773,0.9395939,True,0.09763472
495.5377,0,0,0,0,0,0,0.001915582,19.65192,False,0,-1.487929,0.01430589,-3.20673,0.09794945,-0.3279778,0.9395938,True,0.09763446
495.5744,0,0,0,0,0,0,0.00191628,19.65194,False,0,-1.487929,0.01430607,-3.206729,0.09794961,-0.3279777,0.9395939,True,0.09763432
495.6113,0,0,0,0,0,0,0.001916138,19.65194,False,0,-1.487928,0.01430607,-3.20673,0.09794965,-0.3279772,0.9395941,True,0.09763455
495.6484,0,0,0,0,0,0,0.001916512,19.65194,False,0,-1.487928,0.01430589,-3.206731,0.09794997,-0.3279772,0.939594,True,0.09763456
495.6843,0,0,0,0,0,0,0.001916813,19.65192,False,0,-1.487928,0.01430595,-3.206731,0.09795073,-0.3279772,0.9395939,True,0.09763449
495.7208,0,0,0,0,0,0,0.001917169,19.65188,False,0,-1.487928,0.01430589,-3.206731,0.09795099,-0.3279769,0.9395939,True,0.09763467
495.7553,0,0,0,0,0,0,0.001917173,19.65186,False,0,-1.487928,0.01430601,-3.206732,0.09795131,-0.3279772,0.9395939,True,0.0976347
495.7929,0,0,0,0,0,0,0.001917381,19.65185,False,0,-1.487929,0.01430589,-3.206732,0.09795185,-0.3279775,0.9395937,True,0.09763445
495.8264,0,0,0,0,0,0,0.00191793,19.65182,False,0,-1.487928,0.01430607,-3.206733,0.0979522,-0.3279779,0.9395935,True,0.09763442
495.8565,0,0,0,0,0,0,0.001918148,19.65179,False,0,-1.487928,0.01430607,-3.206733,0.0979515,-0.3279775,0.9395937,True,0.09763449
495.8925,0,0,0,0,0,0,0.001918069,19.65184,False,0,-1.487928,0.01430625,-3.206733,0.09795202,-0.3279772,0.9395938,True,0.09763433
495.9258,0,0,0,0,0,0,0.001918273,19.65181,False,0,-1.487929,0.01430619,-3.206733,0.09795198,-0.327978,0.9395935,True,0.09763417
495.953,0,0,0,0,0,0,0.001918847,19.65181,False,0,-1.487928,0.01430613,-3.206733,0.09795208,-0.3279776,0.9395936,True,0.09763441
495.9902,0,0,0,0,0,0,0.001918599,19.65181,False,0,-1.487928,0.01430607,-3.206733,0.09795187,-0.3279781,0.9395934,True,0.0976344
496.0255,0,0,0,0,0,0,0.001918668,19.65181,False,0,-1.487928,0.01430613,-3.206733,0.09795256,-0.327978,0.9395934,True,0.09763441
496.0612,0,0,0,0,0,0,0.001918599,19.65177,False,0,-1.487928,0.01430625,-3.206733,0.09795304,-0.3279781,0.9395933,True,0.09763431
496.096,0,0,0,0,0,0,0.001918792,19.65175,False,0,-1.487928,0.01430601,-3.206734,0.09795402,-0.3279783,0.9395932,True,0.09763436
496.1361,0,0,0,0,0,0,0.001919083,19.65169,False,0,-1.487928,0.01430607,-3.206734,0.09795399,-0.327978,0.9395933,True,0.09763429
496.173,0,0,0,0,0,0,0.001919612,19.65169,False,0,-1.487928,0.01430607,-3.206734,0.09795431,-0.3279786,0.9395931,True,0.09763443
496.2055,0,0,0,0,0,0,0.001919454,19.65168,False,0,-1.487928,0.01430595,-3.206735,0.0979547,-0.3279786,0.939593,False,0.09763465
496.2405,0,0,0,0,0,0,0.001919448,19.65165,False,0,-1.487928,0.01430601,-3.206736,0.09795451,-0.3279783,0.9395931,False,0.09763457
496.2771,0,0,0,0,0,0,0.001920151,19.65167,False,0,-1.487928,0.01430583,-3.206736,0.09795532,-0.3279785,0.939593,False,0.09763458
496.3115,0,0,0,0,0,0,0.001920452,19.65162,False,0,-1.487928,0.01430565,-3.206736,0.09795585,-0.3279789,0.9395928,False,0.09763487
496.3455,0,0,0,0,0,0,0.001920089,19.65158,False,0,-1.487928,0.01430589,-3.206736,0.09795617,-0.3279791,0.9395927,False,0.09763458
496.3744,0,0,0,0,0,0,0.001920556,19.65158,False,0,-1.487928,0.01430607,-3.206736,0.09795566,-0.3279792,0.9395927,False,0.09763437
496.4034,0,0,0,0,0,0,0.001920666,19.65158,False,0,-1.487928,0.01430619,-3.206736,0.09795584,-0.3279788,0.9395928,False,0.0976344
496.4321,0,0,0,0,0,0,0.001920702,19.65158,False,0,-1.487928,0.01430613,-3.206737,0.09795524,-0.3279788,0.9395928,False,0.09763443
496.4586,0,0,0,0,0,0,0.001921038,19.65163,False,0,-1.487928,0.01430637,-3.206738,0.09795631,-0.3279788,0.9395927,False,0.09763394
496.488,0,0,0,0,0,0,0.001921916,19.65155,False,0,-1.487928,0.01430649,-3.206738,0.09795651,-0.3279791,0.9395926,False,0.09763398
496.5156,0,0,0,0,0,0,0.001921778,19.65154,False,0,-1.487928,0.01430643,-3.206738,0.09795633,-0.3279789,0.9395927,False,0.09763388
496.5462,0,0,0,0,0,0,0.001922273,19.65156,False,0,-1.487928,0.01430631,-3.206739,0.09795591,-0.327979,0.9395927,False,0.09763396
496.5759,0,0,0,0,0,0,0.001922772,19.65158,False,0,-1.487929,0.01430631,-3.206739,0.09795666,-0.3279793,0.9395925,False,0.09763367
496.6058,0,0,0,0,0,0,0.001923263,19.65153,False,0,-1.487929,0.01430631,-3.206739,0.09795654,-0.3279786,0.9395928,False,0.09763374
496.6346,0,0,0,0,0,0,0.001923183,19.65154,False,0,-1.487929,0.01430625,-3.20674,0.09795573,-0.3279789,0.9395928,False,0.09763391
496.6671,0,0,0,0,0,0,0.001923535,19.65158,False,0,-1.487929,0.01430649,-3.20674,0.09795553,-0.3279788,0.9395928,False,0.09763362
496.6945,0,0,0,0,0,0,0.001924176,19.65159,False,0,-1.487929,0.01430655,-3.206741,0.09795556,-0.3279785,0.939593,False,0.09763355
496.7295,0,0,0,0,0,0,0.001924706,19.65159,False,0,-1.487929,0.01430666,-3.206741,0.097956,-0.327979,0.9395927,False,0.09763332
496.7554,0,0,0,0,0,0,0.001924885,19.65158,False,0,-1.487929,0.0143066,-3.206741,0.09795553,-0.3279784,0.939593,False,0.09763335
496.788,0,0,0,0,0,0,0.001925049,19.65159,False,0,-1.487929,0.01430649,-3.206742,0.09795541,-0.3279784,0.939593,False,0.09763356
496.8203,0,0,0,0,0,0,0.001925564,19.65161,False,0,-1.487929,0.0143066,-3.206742,0.09795569,-0.3279787,0.9395928,False,0.09763346
496.847,0,0,0,0,0,0,0.001925585,19.65158,False,0,-1.487929,0.01430684,-3.206742,0.09795608,-0.3279791,0.9395927,False,0.09763326
496.8799,0,0,0,0,0,0,0.001925626,19.65158,False,0,-1.487929,0.01430684,-3.206743,0.09795588,-0.3279784,0.9395929,False,0.09763318
496.9132,0,0,0,0,0,0,0.001926052,19.65158,False,0,-1.487929,0.01430696,-3.206743,0.09795541,-0.3279791,0.9395927,False,0.09763294
