X,Y,Z
0.8377517,0.3540151,-0.405514
0.5585024,0.5693435,-0.2703368
0.6005124,0.5693471,-0.1561779
0.9007682,0.3540108,-0.2342862
0.8377545,0.3540102,-0.4055126
0.9007665,0.3540154,-0.2342843
0.8377486,0.3540197,-0.4055162
0.9007674,0.354012,-0.2342854
0.8377514,0.3540164,-0.4055142
0.9007678,0.3540118,-0.234285
0.8377522,0.3540142,-0.4055141
0.9007679,0.3540121,-0.2342842
0.837752,0.354015,-0.4055136
0.9007682,0.3540115,-0.2342841
0.8377535,0.3540124,-0.4055131
0.900768,0.3540123,-0.2342833
0.8377519,0.354015,-0.4055139
0.9007689,0.35401,-0.2342842
0.8377544,0.3540124,-0.4055118
0.9007679,0.3540125,-0.2342838
0.8377541,0.3540117,-0.4055127
0.9007683,0.3540126,-0.2342827
0.8377534,0.3540124,-0.405513
0.9007679,0.3540123,-0.2342841
0.8377542,0.3540121,-0.4055123
0.900768,0.354012,-0.2342845
0.8377534,0.3540123,-0.4055134
0.9007674,0.354014,-0.2342831
0.8377527,0.354014,-0.4055133
0.9007673,0.3540144,-0.2342837
0.8377528,0.3540134,-0.4055134
0.9007675,0.3540137,-0.2342835
0.8377537,0.3540116,-0.4055131
0.9007671,0.3540143,-0.2342837
0.8377523,0.3540146,-0.4055136
0.900768,0.354012,-0.2342837
0.8377534,0.3540127,-0.405513
0.9007672,0.3540143,-0.2342841
0.837754,0.3540115,-0.4055127
0.9007672,0.3540143,-0.2342837
0.8377523,0.3540145,-0.4055136
0.9007683,0.3540118,-0.2342837
0.8377534,0.3540129,-0.4055129
0.9007678,0.3540128,-0.2342839
0.8377535,0.3540127,-0.4055128
0.9007676,0.3540134,-0.2342838
0.8377536,0.354012,-0.4055134
0.9007679,0.354013,-0.2342836
0.5585019,-0.09732421,-0.2703421
0.6005115,-0.0973238,-0.156189
0.7425442,0.354013,-0.5611591
0.5585019,-0.09732421,-0.2703421
0.4950297,-0.0973253,-0.3741061
0.8377536,0.354012,-0.4055134
0.7425439,0.3540127,-0.5611593
0.8377535,0.3540127,-0.4055128
0.7425447,0.3540121,-0.561159
0.8377534,0.3540129,-0.4055129
0.7425432,0.3540148,-0.5611591
0.8377523,0.3540145,-0.4055136
0.7425438,0.354012,-0.5611598
0.837754,0.3540115,-0.4055127
0.7425438,0.3540142,-0.5611589
0.8377534,0.3540127,-0.405513
0.7425427,0.3540154,-0.5611596
0.8377523,0.3540146,-0.4055136
0.7425443,0.3540118,-0.5611596
0.8377537,0.3540116,-0.4055131
0.7425435,0.3540146,-0.561159
0.8377528,0.3540134,-0.4055134
0.7425436,0.3540133,-0.5611596
0.8377527,0.354014,-0.4055133
0.7425439,0.354013,-0.5611594
0.8377534,0.3540123,-0.4055134
0.7425447,0.3540125,-0.5611583
0.8377542,0.3540121,-0.4055123
0.7425444,0.3540124,-0.5611591
0.8377534,0.3540124,-0.405513
0.7425463,0.3540114,-0.5611573
0.8377541,0.3540117,-0.4055127
0.7425429,0.3540125,-0.5611601
0.8377544,0.3540124,-0.4055118
0.7425445,0.3540134,-0.5611588
0.8377519,0.354015,-0.4055139
0.7425424,0.3540144,-0.56116
0.8377535,0.3540124,-0.4055131
0.7425387,0.3540162,-0.5611634
0.837752,0.354015,-0.4055136
0.7425447,0.3540137,-0.5611583
0.8377522,0.3540142,-0.4055141
0.7425413,0.3540164,-0.5611602
0.8377514,0.3540164,-0.4055142
0.7425387,0.3540187,-0.5611628
0.8377486,0.3540197,-0.4055162
0.7425469,0.3540107,-0.5611576
0.8377545,0.3540102,-0.4055126
0.7425364,0.3540196,-0.5611644
0.8377517,0.3540151,-0.405514
0.4950471,0.5693364,-0.3740708
0.5585024,0.5693435,-0.2703368
0.6188002,0.354012,-0.6952397
0.4950297,-0.0973253,-0.3741061
0.4125335,-0.09732499,-0.463493
0.7425442,0.354013,-0.5611591
0.6187997,0.3540123,-0.6952401
0.7425439,0.3540127,-0.5611593
0.6187996,0.3540137,-0.6952395
0.7425447,0.3540121,-0.561159
0.6188002,0.354013,-0.6952394
0.7425432,0.3540148,-0.5611591
0.6188005,0.3540118,-0.6952401
0.7425438,0.354012,-0.5611598
0.6187999,0.3540142,-0.6952389
0.7425438,0.3540142,-0.5611589
0.6187992,0.3540131,-0.6952403
0.7425427,0.3540154,-0.5611596
0.6188003,0.3540132,-0.6952393
0.7425443,0.3540118,-0.5611596
0.6187992,0.3540133,-0.69524
0.7425435,0.3540146,-0.561159
0.6188005,0.3540135,-0.6952391
0.7425436,0.3540133,-0.5611596
0.618799,0.3540128,-0.6952404
0.7425439,0.354013,-0.5611594
0.6187973,0.3540153,-0.6952407
0.7425447,0.3540125,-0.5611583
0.6187994,0.354013,-0.69524
0.7425444,0.3540124,-0.5611591
0.6188013,0.3540136,-0.6952381
0.7425463,0.3540114,-0.5611573
0.6187986,0.3540131,-0.6952415
0.7425429,0.3540125,-0.5611601
0.6188016,0.3540115,-0.6952388
0.7425445,0.3540134,-0.5611588
0.6187971,0.3540153,-0.6952411
0.7425424,0.3540144,-0.56116
0.6187962,0.3540145,-0.6952431
0.7425387,0.3540162,-0.5611634
0.6187995,0.3540136,-0.6952391
0.7425447,0.3540137,-0.5611583
0.6187996,0.354014,-0.69524
0.7425413,0.3540164,-0.5611602
0.618802,0.3540139,-0.6952382
0.7425387,0.3540187,-0.5611628
0.6187963,0.3540124,-0.6952417
0.7425469,0.3540107,-0.5611576
0.6187898,0.3540192,-0.695246
0.7425364,0.3540196,-0.5611644
0.4125389,0.5693439,-0.4634672
0.4950471,0.5693364,-0.3740708
0.4712743,0.3540143,-0.8026025
0.4125335,-0.09732499,-0.463493
0.3141828,-0.09732375,-0.5350683
0.6188002,0.354012,-0.6952397
0.4712771,0.3540116,-0.8026022
0.6187997,0.3540123,-0.6952401
0.4712741,0.3540137,-0.8026028
0.6187996,0.3540137,-0.6952395
0.4712756,0.3540127,-0.8026025
0.6188002,0.354013,-0.6952394
0.4712775,0.3540113,-0.8026019
0.6188005,0.3540118,-0.6952401
0.471275,0.3540131,-0.8026025
0.6187999,0.3540142,-0.6952389
0.4712756,0.3540125,-0.8026027
0.6187992,0.3540131,-0.6952403
0.4712754,0.3540135,-0.8026022
0.6188003,0.3540132,-0.6952393
0.4712735,0.3540131,-0.8026036
0.6187992,0.3540133,-0.69524
0.471276,0.3540134,-0.8026019
0.6188005,0.3540135,-0.6952391
0.4712732,0.3540139,-0.8026034
0.618799,0.3540128,-0.6952404
0.4712757,0.3540133,-0.8026027
0.6187973,0.3540153,-0.6952407
0.4712754,0.3540131,-0.8026026
0.6187994,0.354013,-0.69524
0.4712757,0.354013,-0.8026023
0.6188013,0.3540136,-0.6952381
0.4712748,0.3540128,-0.8026025
0.6187986,0.3540131,-0.6952415
0.4712787,0.3540112,-0.8026017
0.6188016,0.3540115,-0.6952388
0.4712723,0.3540148,-0.8026035
0.6187971,0.3540153,-0.6952411
0.4712712,0.3540136,-0.802604
0.6187962,0.3540145,-0.6952431
0.4712754,0.3540132,-0.802603
0.6187995,0.3540136,-0.6952391
0.4712768,0.3540123,-0.8026018
0.6187996,0.354014,-0.69524
0.4712769,0.3540137,-0.8026005
0.618802,0.3540139,-0.6952382
0.471268,0.3540156,-0.8026065
0.6187963,0.3540124,-0.6952417
0.4712718,0.3540149,-0.8026044
0.6187898,0.3540192,-0.695246
0.3141812,0.5693433,-0.5350696
0.4125389,0.5693439,-0.4634672
0.3056486,0.3540119,-0.8791205
0.2037569,0.5693434,-0.5860835
0.3141812,0.5693433,-0.5350696
0.4712718,0.3540149,-0.8026044
0.3056444,0.3540139,-0.879122
0.471268,0.3540156,-0.8026065
0.3056355,0.3540134,-0.8791232
0.4712769,0.3540137,-0.8026005
0.3056418,0.3540124,-0.8791212
0.4712768,0.3540123,-0.8026018
0.3056402,0.3540129,-0.8791234
0.4712754,0.3540132,-0.802603
0.3056436,0.3540113,-0.8791206
0.4712712,0.3540136,-0.802604
0.3056382,0.3540148,-0.879122
0.4712723,0.3540148,-0.8026035
0.3056381,0.3540136,-0.8791237
0.4712787,0.3540112,-0.8026017
0.3056443,0.3540115,-0.8791211
0.4712748,0.3540128,-0.8026025
0.3056372,0.3540133,-0.8791238
