X,Y,Z
0.1174209,-0.7409132,0.2621681
-0.2190596,-0.6701514,0.6128523
-0.3197259,-0.8739061,0.08211257
-0.4735782,-0.7884515,0.3925155
-0.219062,-0.6701481,0.6128544
-0.319727,-0.8739046,0.08211426
-0.4735795,-0.78845,0.3925167
-0.219062,-0.6701481,0.6128544
-0.4735776,-0.7884505,0.3925181
-0.3197261,-0.8739051,0.08211546
-0.4735759,-0.7884514,0.3925182
-0.2190623,-0.6701457,0.6128569
-0.473576,-0.7884525,0.392516
-0.319725,-0.8739064,0.08211397
-0.4735765,-0.7884496,0.3925214
-0.473581,-0.7884473,0.3925204
-0.2190623,-0.6701457,0.6128569
-0.4735755,-0.7884532,0.3925151
-0.319726,-0.8739058,0.0821119
-0.4735765,-0.7884496,0.3925214
-0.4735765,-0.7884496,0.3925214
-0.4735746,-0.7884529,0.3925171
-0.2190606,-0.6701514,0.6128534
-0.4735749,-0.7884538,0.3925148
-0.3197271,-0.8739043,0.08211356
-0.473577,-0.7884502,0.3925191
-0.4735808,-0.7884479,0.3925194
-0.4735735,-0.7884527,0.3925186
-0.4735773,-0.7884499,0.3925194
-0.2190606,-0.6701514,0.6128534
-0.4735776,-0.7884502,0.3925185
-0.3197275,-0.873904,0.08211312
-0.473577,-0.7884502,0.3925191
-0.473577,-0.7884502,0.3925191
-0.4735808,-0.7884479,0.3925194
-0.4735808,-0.7884479,0.3925194
-0.473578,-0.7884496,0.3925194
-0.2190587,-0.6701522,0.6128512
-0.4735747,-0.7884528,0.392517
-0.3197287,-0.8739026,0.08211488
-0.4735787,-0.7884496,0.3925187
-0.4735802,-0.7884478,0.3925205
-0.4735788,-0.7884496,0.3925184
-0.4735769,-0.7884499,0.3925198
-0.4735767,-0.7884521,0.392516
-0.4735736,-0.7884559,0.3925119
-0.2190587,-0.6701522,0.6128512
-0.4735787,-0.7884496,0.3925187
-0.4735787,-0.7884496,0.3925187
-0.4735788,-0.7884496,0.3925184
-0.4735788,-0.7884496,0.3925184
-0.4735769,-0.7884499,0.3925198
-0.4735796,-0.7884498,0.3925171
-0.2190621,-0.6701483,0.6128543
