X,Y,Z
-1.482524,-0.0180479,-3.175097
-1.482661,-0.0180479,-3.175175
-1.482797,-0.0180479,-3.175254
-1.482933,-0.0180479,-3.175332
-1.48307,-0.0180479,-3.17541
-1.483086,-0.01728092,-3.175379
-1.483206,-0.0180479,-3.175489
-1.483343,-0.0180479,-3.175567
-1.483479,-0.0180479,-3.175645
-1.483615,-0.0180479,-3.175724
-1.483632,-0.01728092,-3.175692
-1.483648,-0.01651394,-3.175661
-1.482543,-0.01728092,-3.175067
-1.483105,-0.01651394,-3.175349
-1.482562,-0.01651394,-3.175037
-1.483615,-0.0180479,-3.175724
-1.483757,-0.0180479,-3.175792
-1.483899,-0.0180479,-3.175859
-1.484041,-0.0180479,-3.175927
-1.484183,-0.0180479,-3.175995
-1.484197,-0.01728092,-3.175962
-1.484325,-0.0180479,-3.176063
-1.484467,-0.0180479,-3.176131
-1.484609,-0.0180479,-3.176198
-1.484751,-0.0180479,-3.176266
-1.484765,-0.01728092,-3.176234
-1.484779,-0.01651394,-3.176201
-1.483632,-0.01728092,-3.175692
-1.484213,-0.01651394,-3.175931
-1.483648,-0.01651394,-3.175661
-1.484751,-0.0180479,-3.176266
-1.484897,-0.0180479,-3.176323
-1.485044,-0.0180479,-3.17638
-1.48519,-0.0180479,-3.176437
-1.485337,-0.0180479,-3.176494
-1.485349,-0.01728092,-3.17646
-1.485484,-0.0180479,-3.176551
-1.48563,-0.0180479,-3.176608
-1.485777,-0.0180479,-3.176664
-1.485924,-0.0180479,-3.176721
-1.485935,-0.01728092,-3.176688
-1.485947,-0.01651394,-3.176654
-1.484765,-0.01728092,-3.176234
-1.485363,-0.01651394,-3.176428
-1.484779,-0.01651394,-3.176201
-1.485924,-0.0180479,-3.176721
-1.486074,-0.0180479,-3.176767
-1.486225,-0.0180479,-3.176813
-1.486375,-0.0180479,-3.176858
-1.486526,-0.0180479,-3.176904
-1.486535,-0.01728092,-3.17687
-1.486676,-0.0180479,-3.17695
-1.486827,-0.0180479,-3.176995
-1.486977,-0.0180479,-3.177041
-1.487128,-0.0180479,-3.177086
-1.487137,-0.01728092,-3.177052
-1.487146,-0.01651394,-3.177018
-1.485935,-0.01728092,-3.176688
-1.486546,-0.01651394,-3.176836
-1.485947,-0.01651394,-3.176654
-1.487128,-0.0180479,-3.177086
-1.487281,-0.0180479,-3.17712
-1.487435,-0.0180479,-3.177155
-1.487588,-0.0180479,-3.177189
-1.487742,-0.0180479,-3.177223
-1.487748,-0.01728092,-3.177188
-1.487895,-0.0180479,-3.177257
-1.488049,-0.0180479,-3.177291
-1.488202,-0.0180479,-3.177325
-1.488356,-0.0180479,-3.177359
-1.488362,-0.01728092,-3.177325
