X,Y,Z
-1.487752,-0.00430567,-3.241743
-1.487912,-0.004298938,-3.242246
-1.488702,-0.004247081,-3.241994
-1.488543,-0.004253815,-3.241491
-1.487592,-0.004312404,-3.241241
-1.489493,-0.004195225,-3.241742
-1.488383,-0.004260547,-3.240989
-1.489333,-0.004201958,-3.241239
-1.490283,-0.004143369,-3.24149
-1.489173,-0.00420869,-3.240737
-1.490123,-0.004150102,-3.240987
-1.491074,-0.004091513,-3.241238
-1.489964,-0.004156834,-3.240485
-1.490914,-0.004098246,-3.240735
-1.491864,-0.004039655,-3.240986
-1.490754,-0.004104977,-3.240233
-1.491704,-0.004046388,-3.240483
-1.492655,-0.003987798,-3.240734
-1.491544,-0.004053121,-3.23998
-1.492495,-0.003994532,-3.240231
-1.493445,-0.003935942,-3.240482
-1.492335,-0.004001264,-3.239728
-1.493285,-0.003942675,-3.239979
-1.494235,-0.003884085,-3.24023
-1.493125,-0.003949407,-3.239476
-1.494076,-0.003890817,-3.239727
-1.495026,-0.003832228,-3.239978
-1.493916,-0.003897551,-3.239224
-1.494866,-0.003838962,-3.239475
-1.495816,-0.003780372,-3.239726
-1.494706,-0.003845694,-3.238972
-1.495656,-0.003787105,-3.239223
-1.496607,-0.003728515,-3.239474
-1.495497,-0.003793838,-3.23872
-1.496447,-0.003735248,-3.238971
-1.497397,-0.003676659,-3.239222
-1.496287,-0.003741981,-3.238468
-1.497237,-0.003683393,-3.238719
-1.498187,-0.003624803,-3.23897
-1.497077,-0.003690124,-3.238216
-1.498028,-0.003631535,-3.238467
-1.498978,-0.003572945,-3.238717
-1.497868,-0.003638268,-3.237964
-1.498818,-0.003579678,-3.238215
-1.499768,-0.003521089,-3.238465
-1.498658,-0.003586411,-3.237712
-1.499609,-0.003527822,-3.237963
-1.500559,-0.003469233,-3.238213
-1.499449,-0.003534555,-3.23746
-1.500399,-0.003475965,-3.237711
-1.501349,-0.003417376,-3.237961
-1.500239,-0.003482698,-3.237208
-1.501189,-0.003424108,-3.237459
-1.50214,-0.003365519,-3.237709
-1.501029,-0.003430841,-3.236956
-1.50198,-0.003372253,-3.237207
-1.50293,-0.003313662,-3.237457
-1.50182,-0.003378985,-3.236704
-1.50277,-0.003320395,-3.236955
-1.50372,-0.003261806,-3.237205
-1.50261,-0.003327128,-3.236452
-1.503561,-0.00326854,-3.236702
-1.504511,-0.00320995,-3.236953
-1.503401,-0.003275272,-3.2362
-1.504351,-0.003216683,-3.23645
-1.505301,-0.003158092,-3.236701
-1.504191,-0.003223415,-3.235948
-1.505141,-0.003164825,-3.236198
-1.506092,-0.003106236,-3.236449
-1.504982,-0.003171558,-3.235696
-1.505932,-0.003112971,-3.235946
-1.506882,-0.003054379,-3.236197
-1.505772,-0.003119702,-3.235444
-1.506722,-0.003061112,-3.235694
-1.507672,-0.003002523,-3.235945
-1.506562,-0.003067846,-3.235192
-1.507513,-0.003009257,-3.235442
-1.508463,-0.002950668,-3.235693
-1.507353,-0.003015989,-3.23494
-1.508303,-0.002957399,-3.23519
-1.509253,-0.002898811,-3.235441
-1.508143,-0.002964132,-3.234688
-1.509094,-0.002905543,-3.234938
-1.510044,-0.002846954,-3.235189
-1.508934,-0.002912275,-3.234436
-1.509884,-0.002853687,-3.234686
-1.510834,-0.002795097,-3.234937
-1.509724,-0.002860419,-3.234184
-1.510674,-0.00280183,-3.234434
-1.511625,-0.00274324,-3.234685
-1.510514,-0.002808561,-3.233932
-1.511465,-0.002749972,-3.234182
-1.512415,-0.002691383,-3.234433
-1.511305,-0.002756704,-3.23368
-1.512255,-0.002698117,-3.23393
-1.513205,-0.002639527,-3.234181
-1.512095,-0.002704848,-3.233428
-1.513046,-0.00264626,-3.233678
-1.513996,-0.00258767,-3.233929
-1.512886,-0.002652992,-3.233176
-1.513836,-0.002594404,-3.233426
-1.514786,-0.002535813,-3.233677
-1.513676,-0.002601137,-3.232924
-1.514626,-0.002542548,-3.233174
-1.515577,-0.002483957,-3.233424
