X,Y,Z
-1.523123,-0.02960409,-3.191519
-1.523648,-0.02911723,-3.191174
-1.523786,-0.02939764,-3.191904
-1.524311,-0.02891077,-3.19156
-1.524172,-0.02863036,-3.190829
-1.524449,-0.02919118,-3.19229
-1.524836,-0.02842391,-3.191215
-1.524697,-0.0281435,-3.190484
-1.524974,-0.02870432,-3.191945
-1.525113,-0.02898473,-3.192676
-1.525361,-0.02793705,-3.19087
-1.525222,-0.02765663,-3.19014
-1.525638,-0.02849787,-3.192331
-1.525776,-0.02877828,-3.193061
-1.525499,-0.02821745,-3.1916
-1.525885,-0.02745018,-3.190525
-1.525747,-0.02716977,-3.189795
-1.526301,-0.02829142,-3.192716
-1.526439,-0.02857183,-3.193447
-1.526162,-0.02801101,-3.191986
-1.526024,-0.02773059,-3.191256
-1.52641,-0.02696332,-3.19018
-1.526272,-0.0266829,-3.18945
-1.526964,-0.02808496,-3.193102
-1.527103,-0.02836537,-3.193832
-1.526549,-0.02724373,-3.190911
-1.526826,-0.02780455,-3.192372
-1.526687,-0.02752414,-3.191641
-1.526935,-0.02647645,-3.189836
-1.526796,-0.02619604,-3.189105
-1.527628,-0.02787851,-3.193488
-1.527766,-0.02815892,-3.194218
-1.527074,-0.02675686,-3.190566
-1.527212,-0.02703727,-3.191296
-1.527489,-0.0275981,-3.192757
-1.527351,-0.02731769,-3.192027
-1.52746,-0.02598959,-3.189491
-1.527321,-0.02570917,-3.18876
-1.528291,-0.02767206,-3.193873
-1.52843,-0.02795247,-3.194604
-1.527598,-0.02627,-3.190221
-1.527737,-0.02655041,-3.190952
-1.527875,-0.02683082,-3.191682
-1.528152,-0.02739164,-3.193143
-1.528014,-0.02711123,-3.192412
-1.527984,-0.02550272,-3.189146
-1.527846,-0.02522231,-3.188416
-1.528123,-0.02578313,-3.189876
-1.528262,-0.02606354,-3.190607
-1.5284,-0.02634396,-3.191337
-1.528539,-0.02662437,-3.192068
-1.528677,-0.02690478,-3.192798
-1.528509,-0.02501586,-3.188801
-1.528371,-0.02473545,-3.188071
-1.528648,-0.02529627,-3.189532
-1.528786,-0.02557668,-3.190262
-1.528925,-0.02585709,-3.190992
-1.529063,-0.0261375,-3.191723
-1.529034,-0.024529,-3.188456
-1.528895,-0.02424858,-3.187726
-1.529173,-0.0248094,-3.189187
-1.529311,-0.02508981,-3.189917
-1.52945,-0.02537023,-3.190648
-1.529559,-0.02404213,-3.188112
-1.52942,-0.02376172,-3.187381
-1.529697,-0.02432254,-3.188842
-1.529836,-0.02460295,-3.189572
-1.530084,-0.02355526,-3.187767
-1.529945,-0.02327485,-3.187036
-1.530222,-0.02383568,-3.188497
-1.530608,-0.0230684,-3.187422
-1.53047,-0.02278799,-3.186692
-1.529588,-0.02565064,-3.191378
-1.529974,-0.02488337,-3.190303
-1.530361,-0.02411608,-3.189228
-1.530747,-0.02334881,-3.188152
-1.531133,-0.02258153,-3.187077
-1.530995,-0.02230112,-3.186347
-1.530113,-0.02516378,-3.191033
-1.530499,-0.0243965,-3.189958
-1.530886,-0.02362922,-3.188883
-1.531272,-0.02286195,-3.187808
-1.531658,-0.02209467,-3.186732
-1.53152,-0.02181426,-3.186002
-1.530638,-0.02467691,-3.190688
-1.531024,-0.02390964,-3.189613
-1.53141,-0.02314236,-3.188538
-1.531797,-0.02237508,-3.187463
-1.532183,-0.0216078,-3.186388
-1.532044,-0.02132739,-3.185657
-1.531163,-0.02419005,-3.190344
-1.531549,-0.02342277,-3.189268
-1.531935,-0.02265549,-3.188193
-1.532321,-0.02188822,-3.187118
-1.532708,-0.02112094,-3.186043
-1.532569,-0.02084053,-3.185312
-1.531687,-0.02370318,-3.189999
-1.532074,-0.02293591,-3.188924
