X,Y,Z
-1.499723,-0.007023938,-3.221774
-1.499895,-0.00652151,-3.221691
-1.499874,-0.00652151,-3.221632
-1.499689,-0.007023938,-3.221681
-1.499551,-0.007526367,-3.221858
-1.499504,-0.007526366,-3.221729
-1.499379,-0.008028794,-3.221941
-1.499319,-0.008028794,-3.221777
-1.499207,-0.008531221,-3.222024
-1.499134,-0.008531221,-3.221825
-1.499035,-0.009033648,-3.222107
-1.498949,-0.009033648,-3.221873
-1.498863,-0.009536076,-3.222191
-1.498764,-0.009536076,-3.221921
-1.498691,-0.0100385,-3.222274
-1.498579,-0.0100385,-3.221969
-1.498519,-0.01054093,-3.222357
-1.498394,-0.01054093,-3.222017
-1.498347,-0.01104336,-3.22244
-1.498209,-0.01104336,-3.222065
-1.498175,-0.01154579,-3.222524
-1.498024,-0.01154579,-3.222114
-1.498003,-0.01204821,-3.222607
-1.497839,-0.01204821,-3.222162
-1.497831,-0.01255064,-3.22269
-1.497654,-0.01255064,-3.22221
-1.497659,-0.01305307,-3.222773
-1.497469,-0.01305307,-3.222258
-1.497487,-0.0135555,-3.222857
-1.497284,-0.0135555,-3.222306
-1.497315,-0.01405792,-3.22294
-1.497099,-0.01405793,-3.222354
-1.497143,-0.01456035,-3.223023
-1.496914,-0.01456035,-3.222402
-1.496971,-0.01506278,-3.223106
-1.496729,-0.01506278,-3.22245
-1.496799,-0.01556521,-3.22319
-1.496544,-0.01556521,-3.222498
-1.496627,-0.01606764,-3.223273
-1.496359,-0.01606764,-3.222547
-1.496455,-0.01657006,-3.223356
-1.496174,-0.01657006,-3.222594
-1.496283,-0.01707249,-3.223439
-1.49599,-0.01707249,-3.222643
-1.496111,-0.01757492,-3.223523
-1.495805,-0.01757492,-3.222691
-1.495939,-0.01807735,-3.223606
-1.49562,-0.01807735,-3.222739
-1.495767,-0.01857977,-3.223689
-1.495435,-0.01857977,-3.222787
-1.496421,-0.01807735,-3.224394
-1.495767,-0.01857977,-3.223689
-1.496268,-0.01857977,-3.224509
-1.495939,-0.01807735,-3.223606
-1.496573,-0.01757492,-3.224279
-1.496111,-0.01757492,-3.223523
-1.496726,-0.01707249,-3.224164
-1.496283,-0.01707249,-3.223439
-1.496878,-0.01657006,-3.224048
-1.496455,-0.01657006,-3.223356
-1.497031,-0.01606764,-3.223933
-1.496627,-0.01606764,-3.223273
-1.497183,-0.01556521,-3.223818
-1.496799,-0.01556521,-3.22319
-1.497336,-0.01506278,-3.223703
-1.496971,-0.01506278,-3.223106
-1.497488,-0.01456035,-3.223588
-1.497143,-0.01456035,-3.223023
-1.497641,-0.01405792,-3.223472
-1.497315,-0.01405792,-3.22294
-1.497793,-0.0135555,-3.223357
-1.497487,-0.0135555,-3.222857
-1.497945,-0.01305307,-3.223242
-1.497659,-0.01305307,-3.222773
-1.498098,-0.01255064,-3.223127
-1.497831,-0.01255064,-3.22269
-1.49825,-0.01204821,-3.223011
-1.498003,-0.01204821,-3.222607
-1.498403,-0.01154579,-3.222896
