X,Y,Z
0.1326701,2.980232E-08,0.6945505
0.413609,0.4999999,0.2809405
0.08844668,0.3333333,0.463033
0.8272179,-5.960464E-08,0.5618811
0.1326693,2.980232E-08,0.69455
0.413609,0.4999999,0.2809405
0.8272179,-5.960464E-08,0.5618814
0.1326697,2.980232E-08,0.6945493
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272179,-5.960464E-08,0.5618814
0.13267,2.980232E-08,0.6945494
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272179,-5.960464E-08,0.5618814
0.8272179,-5.960464E-08,0.5618811
0.1326706,2.980232E-08,0.6945498
0.8272202,-5.960464E-08,0.5618778
0.413609,0.4999999,0.2809405
0.82722,-5.960464E-08,0.561878
0.8272189,-5.960464E-08,0.5618798
0.8272179,-5.960464E-08,0.5618811
0.1326695,2.980232E-08,0.6945492
0.8272179,-5.960464E-08,0.5618811
0.413609,0.4999999,0.2809405
0.8272179,-5.960464E-08,0.5618811
0.8272189,-5.960464E-08,0.5618798
0.8272189,-5.960464E-08,0.5618798
0.8272179,-5.960464E-08,0.5618811
0.1326705,2.980232E-08,0.6945509
0.8272202,-5.960464E-08,0.5618778
0.4136106,0.4999999,0.2809381
0.8272191,-5.960464E-08,0.5618796
0.8272181,-5.960464E-08,0.5618809
0.8272191,-5.960464E-08,0.5618796
0.8272179,-5.960464E-08,0.5618814
0.8272179,-5.960464E-08,0.5618811
0.1326693,2.980232E-08,0.69455
0.8272212,-5.960464E-08,0.5618764
0.4136106,0.4999999,0.2809381
0.8272179,-5.960464E-08,0.5618811
0.8272181,-5.960464E-08,0.5618809
0.8272181,-5.960464E-08,0.5618809
0.8272179,-5.960464E-08,0.5618814
0.8272179,-5.960464E-08,0.5618814
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272189,-5.960464E-08,0.5618798
0.8272191,-5.960464E-08,0.5618796
0.827217,-5.960464E-08,0.5618826
0.8272202,-5.960464E-08,0.5618778
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272189,-5.960464E-08,0.5618798
0.8272189,-5.960464E-08,0.5618798
0.827217,-5.960464E-08,0.5618826
0.8272202,-5.960464E-08,0.5618778
0.4136086,0.4999999,0.2809413
0.8272189,-5.960464E-08,0.5618798
0.82722,-5.960464E-08,0.561878
0.827217,-5.960464E-08,0.5618826
0.4136086,0.4999999,0.2809413
0.8272189,-5.960464E-08,0.5618798
0.8272192,-5.960464E-08,0.5618793
0.4136096,0.4999999,0.2809398
0.827217,-5.960464E-08,0.5618826
0.8272202,-5.960464E-08,0.5618778
0.8272189,-5.960464E-08,0.5618798
0.827217,-5.960464E-08,0.5618826
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272202,-5.960464E-08,0.5618778
0.8272202,-5.960464E-08,0.5618778
0.8272179,-5.960464E-08,0.5618811
0.827217,-5.960464E-08,0.5618826
0.8272191,-5.960464E-08,0.5618796
0.4136098,0.4999999,0.2809394
0.8272202,-5.960464E-08,0.5618778
0.8272181,-5.960464E-08,0.5618809
0.827217,-5.960464E-08,0.5618826
0.8272189,-5.960464E-08,0.5618798
0.8272195,-5.960464E-08,0.5618789
0.4136098,0.4999999,0.2809394
0.8272191,-5.960464E-08,0.5618796
0.8272181,-5.960464E-08,0.5618809
0.8272191,-5.960464E-08,0.5618796
0.8272189,-5.960464E-08,0.5618798
0.8272195,-5.960464E-08,0.5618786
0.4136096,0.4999999,0.2809398
0.8272181,-5.960464E-08,0.5618809
0.827217,-5.960464E-08,0.5618826
0.8272189,-5.960464E-08,0.5618798
0.8272189,-5.960464E-08,0.5618798
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272202,-5.960464E-08,0.5618778
0.827217,-5.960464E-08,0.5618826
0.8272191,-5.960464E-08,0.5618796
0.8272189,-5.960464E-08,0.5618798
0.8272195,-5.960464E-08,0.5618786
0.4136096,0.4999999,0.2809398
0.827217,-5.960464E-08,0.5618826
0.8272181,-5.960464E-08,0.5618809
0.8272189,-5.960464E-08,0.5618798
0.8272189,-5.960464E-08,0.5618798
0.8272191,-5.960464E-08,0.5618796
0.4136096,0.4999999,0.2809398
0.8272192,-5.960464E-08,0.5618793
0.8272181,-5.960464E-08,0.5618809
0.8272195,-5.960464E-08,0.5618789
0.8272189,-5.960464E-08,0.5618798
0.8272191,-5.960464E-08,0.5618796
0.4136097,0.4999999,0.2809395
0.8272181,-5.960464E-08,0.5618809
0.8272185,-5.960464E-08,0.5618803
0.8272189,-5.960464E-08,0.5618798
0.8272189,-5.960464E-08,0.5618798
0.8272193,-5.960464E-08,0.561879
0.4630326,0.3333333,-0.08844689
0.6945489,-8.940697E-08,-0.1326703
0.8272189,-5.960464E-08,0.5618798
0.8272192,-5.960464E-08,0.5618793
0.6945488,-8.940697E-08,-0.1326702
0.8272185,-5.960464E-08,0.5618803
0.8272185,-5.960464E-08,0.5618803
0.8272189,-5.960464E-08,0.5618798
0.8272192,-5.960464E-08,0.5618793
0.6945486,-8.940697E-08,-0.1326699
0.8272185,-5.960464E-08,0.5618803
0.8272181,-5.960464E-08,0.5618809
0.8272184,-5.960464E-08,0.5618805
0.6945484,-8.940697E-08,-0.1326696
0.8272181,-5.960464E-08,0.5618809
0.8272181,-5.960464E-08,0.5618809
0.8272181,-5.960464E-08,0.5618809
0.8272184,-5.960464E-08,0.5618805
0.6945498,-8.940697E-08,-0.1326698
0.8272191,-5.960464E-08,0.5618796
0.8272181,-5.960464E-08,0.5618809
0.8272195,-5.960464E-08,0.5618786
0.8272181,-5.960464E-08,0.5618809
0.8272193,-5.960464E-08,0.561879
0.6945498,-8.940697E-08,-0.1326698
0.8272191,-5.960464E-08,0.5618796
0.8272191,-5.960464E-08,0.5618796
0.8272191,-5.960464E-08,0.5618796
0.8272193,-5.960464E-08,0.561879
0.6945493,-8.940697E-08,-0.1326701
0.8272191,-5.960464E-08,0.5618796
0.8272191,-5.960464E-08,0.5618796
0.8272182,-5.960464E-08,0.5618806
0.6945488,-8.940697E-08,-0.1326693
0.8272185,-5.960464E-08,0.5618805
0.8272182,-5.960464E-08,0.5618806
0.6945499,-8.940697E-08,-0.13267
0.8272191,-5.960464E-08,0.5618796
0.8272195,-5.960464E-08,0.5618786
0.8272185,-5.960464E-08,0.5618805
0.8272196,-5.960464E-08,0.5618788
0.8272193,-5.960464E-08,0.561879
0.6945497,-8.940697E-08,-0.1326698
0.8272191,-5.960464E-08,0.5618796
0.8272185,-5.960464E-08,0.5618805
0.8272185,-5.960464E-08,0.5618805
0.8272185,-5.960464E-08,0.5618803
0.8272193,-5.960464E-08,0.561879
0.6945492,-8.940697E-08,-0.1326697
0.8272185,-5.960464E-08,0.5618805
0.8272191,-5.960464E-08,0.5618796
0.8272185,-5.960464E-08,0.5618803
0.8272196,-5.960464E-08,0.5618788
0.8272191,-5.960464E-08,0.5618796
0.6945493,-8.940697E-08,-0.1326698
0.8272185,-5.960464E-08,0.5618805
0.8272186,-5.960464E-08,0.5618802
0.8272185,-5.960464E-08,0.5618803
0.8272185,-5.960464E-08,0.5618803
0.8272191,-5.960464E-08,0.5618796
0.6945493,-8.940697E-08,-0.1326701
