X,Y,Z
0.3531152,-0.3025656,-0.5640677
0.2488167,-0.476925,-0.4330794
0.2488167,-0.476925,-0.4330794
0.2488167,-0.476925,-0.4330794
0.2488167,-0.476925,-0.4330794
0.4976314,0.04615211,-0.86616
0.2488167,-0.476925,-0.4330794
0.2488167,-0.476925,-0.4330794
0.2488167,-0.476925,-0.4330794
0.3094468,-0.3025666,-0.5891566
0.4641702,0.04615006,-0.8837349
0.4621933,0.09210509,-0.8799701
0.5296729,0.04615152,-0.8461015
0.4955145,0.09210506,-0.8624685
0.527417,0.09210491,-0.8424971
0.3094468,-0.3025666,-0.5891566
0.2153495,-0.4769247,-0.4506573
0.2153495,-0.4769247,-0.4506573
0.2153495,-0.4769247,-0.4506573
0.2153495,-0.4769247,-0.4506573
0.430707,0.04615015,-0.901311
0.2153495,-0.4769247,-0.4506573
0.2153495,-0.4769247,-0.4506573
0.2153495,-0.4769247,-0.4506573
0.2640025,-0.3025662,-0.6108728
0.3960038,0.04615065,-0.9163092
0.3943142,0.09210514,-0.9124068
0.4641702,0.04615006,-0.8837349
0.4288645,0.09210485,-0.8974752
0.4621933,0.09210509,-0.8799701
0.2640025,-0.3025662,-0.6108728
0.1806517,-0.4769242,-0.4656527
0.1806517,-0.4769242,-0.4656527
0.1806517,-0.4769242,-0.4656527
0.1806517,-0.4769242,-0.4656527
0.3613084,0.04615074,-0.9313036
0.1806517,-0.4769242,-0.4656527
0.1806517,-0.4769242,-0.4656527
0.1806517,-0.4769242,-0.4656527
0.2170447,-0.3025657,-0.62909
0.3255672,0.0461515,-0.943635
0.3241844,0.09210593,-0.939614
0.3960038,0.04615065,-0.9163092
0.3597628,0.09210587,-0.9273388
0.3943142,0.09210513,-0.9124067
0.2170447,-0.3025657,-0.62909
0.1449173,-0.4769247,-0.4779816
0.1449173,-0.4769247,-0.4779816
0.1449173,-0.4769247,-0.4779816
0.1449173,-0.4769247,-0.4779816
0.2898308,0.04615155,-0.9559644
0.1449173,-0.4769247,-0.4779816
0.1449173,-0.4769247,-0.4779816
0.1449173,-0.4769247,-0.4779816
0.1688488,-0.3025663,-0.6437025
0.2532732,0.04615057,-0.9655538
0.2521902,0.09210517,-0.9614418
0.3255672,0.0461515,-0.943635
0.2886041,0.09210525,-0.9518898
0.3241844,0.09210593,-0.939614
0.1688488,-0.3025663,-0.6437025
0.1083521,-0.4769246,-0.4875729
0.1083521,-0.4769246,-0.4875729
0.1083521,-0.4769246,-0.4875729
0.1083521,-0.4769246,-0.4875729
0.2167117,0.04615054,-0.9751442
0.1083521,-0.4769246,-0.4875729
0.1083521,-0.4769246,-0.4875729
0.1083521,-0.4769246,-0.4875729
0.1196815,-0.3025662,-0.6546291
0.1795224,0.04615067,-0.9819435
0.1787565,0.09210512,-0.9777607
0.2532732,0.04615057,-0.9655538
0.2157869,0.09210518,-0.9709907
0.2521902,0.09210517,-0.9614418
0.1196815,-0.3025662,-0.6546291
0.07116832,-0.4769248,-0.4943709
0.07116832,-0.4769248,-0.4943709
0.07116832,-0.4769248,-0.4943709
0.07116832,-0.4769248,-0.4943709
0.1423404,0.04615062,-0.9887413
0.07116832,-0.4769248,-0.4943709
0.07116832,-0.4769248,-0.4943709
