Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
193.8017,-4.186316E-05,3.986029E-06,1.116865E-05,0.001903736,False,0,-1.487059,0.009528995,-3.233145,-0.06449501,-0.3701421,0.9267337,False,0.1046524
193.8342,-4.132283E-05,3.935572E-06,1.102488E-05,0.00190298,False,0,-1.487088,0.009542286,-3.233164,-0.06443085,-0.370187,0.9267202,False,0.1046304
193.8617,-3.876504E-05,3.734014E-06,1.036537E-05,0.001879073,False,0,-1.48712,0.009540498,-3.233147,-0.06439756,-0.3701888,0.9267218,False,0.1046109
193.8861,-3.554446E-05,3.43438E-06,9.510006E-06,0.001843864,False,0,-1.487135,0.009520769,-3.233109,-0.06422342,-0.3703038,0.9266879,False,0.1046108
193.9267,-3.382267E-05,3.330711E-06,9.083156E-06,0.001821948,False,0,-1.487162,0.009488523,-3.233047,-0.06392968,-0.3704926,0.9266328,False,0.1046087
193.9554,-3.088504E-05,3.160782E-06,8.358866E-06,0.001782429,False,0,-1.487163,0.009469032,-3.233013,-0.06381114,-0.3705857,0.9266037,False,0.1046169
193.9809,-3.048522E-05,3.161401E-06,8.27327E-06,0.001775201,False,0,-1.487146,0.009456694,-3.232996,-0.06377766,-0.3706318,0.9265875,False,0.1046321
194.0133,-3.158167E-05,3.270723E-06,8.568398E-06,0.001787973,False,0,-1.487103,0.009445608,-3.232975,-0.06359339,-0.3707865,0.9265383,False,0.1046594
194.0431,-3.483266E-05,3.457652E-06,9.369373E-06,0.001825008,False,0,-1.487081,0.00944382,-3.232964,-0.06360988,-0.3708471,0.926513,False,0.1046702
194.0761,-3.65718E-05,3.495532E-06,9.764168E-06,0.001843399,False,0,-1.487041,0.009450197,-3.232952,-0.06373865,-0.3708079,0.9265198,False,0.1046837
194.1069,-4.008743E-05,3.451367E-06,1.049677E-05,0.001878429,False,0,-1.487008,0.009468496,-3.232961,-0.0637846,-0.3707457,0.9265416,False,0.1046884
194.1375,-4.350317E-05,3.361677E-06,1.118323E-05,0.001911006,False,0,-1.486984,0.009486258,-3.232966,-0.06382039,-0.3707313,0.9265448,False,0.104688
194.1684,-4.615926E-05,3.173325E-06,1.165283E-05,0.001934494,False,0,-1.486966,0.009505451,-3.232981,-0.06390743,-0.3706778,0.9265602,False,0.1046848
194.1997,-4.834906E-05,3.018928E-06,1.204011E-05,0.001953595,False,0,-1.486978,0.009526193,-3.233015,-0.06400409,-0.370634,0.9265711,False,0.1046691
194.2308,-4.756062E-05,2.935578E-06,1.182563E-05,0.001949252,False,0,-1.486985,0.009555936,-3.233062,-0.06421626,-0.3704695,0.9266222,False,0.1046515
194.2629,-4.75134E-05,2.842188E-06,1.176459E-05,0.001951859,False,0,-1.48698,0.009587288,-3.233123,-0.06450841,-0.3702625,0.9266847,False,0.1046421
194.2971,-4.920219E-05,2.907851E-06,1.216377E-05,0.001969483,False,0,-1.486893,0.009684443,-3.233195,-0.06434368,-0.3692324,0.927107,False,0.1046256
194.325,-6.230221E-05,1.805574E-06,1.43858E-05,0.002067036,False,0,-1.486747,0.009768128,-3.233229,-0.06416588,-0.3682778,0.9274989,False,0.1046432
194.3582,-9.014714E-05,-2.368411E-07,1.927124E-05,0.002215559,False,0,-1.486575,0.009825051,-3.233249,-0.06434341,-0.3677203,0.9277079,False,0.1046937
194.3869,-0.000138979,-3.384099E-06,2.807481E-05,0.00238857,False,0,-1.486383,0.009852648,-3.23328,-0.06462748,-0.3677241,0.9276866,False,0.1047819
194.4187,-0.0002265307,-7.407399E-06,4.473616E-05,0.00258397,False,0,-1.486239,0.009916782,-3.233305,-0.06474894,-0.3671677,0.9278984,False,0.1048132
194.4506,-0.0003278141,-1.656517E-05,6.156979E-05,0.002732758,False,0,-1.486141,0.009963989,-3.233348,-0.06504805,-0.3670253,0.9279339,False,0.1048376
194.4807,-0.0004254096,-2.491376E-05,7.804786E-05,0.002839211,False,0,-1.486107,0.01000512,-3.233383,-0.06518187,-0.3668849,0.92798,False,0.1048306
194.5116,-0.000470068,-3.05766E-05,8.459132E-05,0.002881487,False,0,-1.486151,0.01005059,-3.233416,-0.06523208,-0.3668246,0.9280003,False,0.1047772
194.5424,-0.000427871,-3.102001E-05,7.527007E-05,0.002846976,False,0,-1.486238,0.01008588,-3.233444,-0.06519796,-0.3667856,0.9280182,False,0.1047077
