Time,TrajectoryGuidanceVF_forceX0,TrajectoryGuidanceVF_forceY0,TrajectoryGuidanceVF_forceZ0,TrajectoryGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
12.92333,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
12.95844,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
12.98869,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.01208,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.04257,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.06854,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.0977,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.12361,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.14996,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.18185,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.21285,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.24275,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.2717,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.30296,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.33171,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.36254,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.39082,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.42293,0,0,0,0,True,1,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
13.45122,0,0,0,0,True,1,-1.498382,0.004552128,-3.234357,-1.788139E-07,-2.682209E-07,1,False,0.1036722
13.49076,0.004430802,0.008453096,-0.001078491,0.0001273966,True,1,-1.49844,0.004440008,-3.234343,0.05231045,-0.04969546,0.9973936,False,0.1037416
13.52714,0.04162976,0.01706649,-0.008387987,0.0004045755,True,1,-1.498664,0.004528619,-3.233727,0.05884696,-0.05114009,0.9969562,False,0.1034247
13.55837,0.03021312,0.03522629,-0.008556805,0.0003405515,True,1,-1.498496,0.004453056,-3.233614,0.05907464,-0.05135212,0.9969319,False,0.103537
13.58834,0.03021312,0.03522629,-0.008556805,0.0003405515,True,1,-1.498336,0.004374562,-3.233598,0.06425463,-0.04969177,0.9966956,False,0.1036704
13.62432,-0.008277834,0.05548526,-0.008935279,0.0004532115,True,1,-1.498202,0.004278427,-3.233541,0.06707075,-0.04711767,0.9966351,False,0.1037991
13.659,-0.008277834,0.05548526,-0.008935279,0.0004532115,True,1,-1.49813,0.004110977,-3.233458,0.06780635,-0.04647176,0.9966156,False,0.1039576
13.69181,-0.01398562,0.06981899,-0.009679423,0.0006743851,True,1,-1.498109,0.004107149,-3.233332,0.06832957,-0.03781738,0.9969458,False,0.1039413
13.72261,-0.01498693,0.05734562,-0.009211376,0.0006784631,True,1,-1.498062,0.004127434,-3.233255,0.07126375,-0.03015706,0.9970015,False,0.1039268
13.74892,-0.01498693,0.05734562,-0.009211376,0.0006784631,True,1,-1.498051,0.004141074,-3.233114,0.07466217,-0.01646781,0.9970729,False,0.1038877
13.78078,-0.008355037,0.05118884,-0.00931266,0.0007150178,True,1,-1.49809,0.004122388,-3.233041,0.08318795,-0.003751634,0.9965268,False,0.1038711
13.80944,-0.007000466,0.04288979,-0.007802833,0.0007150178,True,1,-1.498037,0.004183235,-3.23286,0.0868652,0.0121842,0.9961455,False,0.1038009
13.84113,-0.01288819,0.04888159,-0.007114147,0.0007356706,True,1,-1.497972,0.004180219,-3.232744,0.09270747,0.02226002,0.9954445,False,0.1038059
13.86839,-0.01036348,0.03930602,-0.005720535,0.0007356706,True,1,-1.497932,0.004185522,-3.2326,0.09364782,0.03049142,0.9951383,False,0.1037869
13.90136,-0.002605898,0.0523062,-0.01137678,0.0008311066,True,1,-1.498081,0.004127314,-3.232412,0.09806086,0.04461765,0.9941797,False,0.1037325
13.9311,-0.00240732,0.04832029,-0.01050983,0.0008311066,True,1,-1.498096,0.0041593,-3.232204,0.09677101,0.05634494,0.9937105,False,0.1036529
13.9628,0.004463083,0.06214985,-0.01261975,0.0008864046,True,1,-1.498129,0.004152443,-3.232024,0.1035553,0.07192165,0.99202,False,0.1036064
13.99347,0.004126586,0.05746402,-0.01166828,0.0008864046,True,1,-1.498061,0.004208224,-3.231839,0.10449,0.08275219,0.9910771,False,0.1035473
14.0257,0.002056883,0.06468659,-0.01250227,0.000878654,True,1,-1.498048,0.004223812,-3.23171,0.1106491,0.0924119,0.9895539,False,0.1035121
14.05868,-0.002242276,0.06563788,-0.01082991,0.0008528481,True,1,-1.497965,0.004285455,-3.231544,0.1089571,0.09808385,0.9891956,False,0.1034596
14.10009,-0.001968116,0.05761245,-0.009505757,0.0008528481,True,1,-1.497906,0.004396811,-3.231306,0.1153073,0.1127141,0.9869143,False,0.1033378
14.1467,-0.01043914,0.0609705,-0.01811559,0.0007475108,True,1,-1.497817,0.00450222,-3.231063,0.1191473,0.1221171,0.9853382,False,0.103234
14.18614,-0.02727919,0.06163195,-0.02470155,0.0007312457,True,1,-1.497656,0.004611189,-3.230765,0.1182668,0.1297422,0.9844694,False,0.1031488
14.22418,-0.03571416,0.0671441,-0.01653646,0.0007539226,True,1,-1.497504,0.00470598,-3.230399,0.1152772,0.1384376,0.9836392,False,0.1030589
14.25993,-0.03841412,0.07579468,-0.01939072,0.0007540167,True,1,-1.497455,0.004788354,-3.230025,0.1153478,0.1494142,0.9820235,False,0.1029346
14.29583,-0.03841412,0.07579468,-0.01939072,0.0007540167,True,1,-1.497423,0.004802426,-3.229703,0.1130236,0.1501825,0.9821766,False,0.1028741
14.33325,-0.03513101,0.08640741,-0.01465458,0.0008448794,True,1,-1.497359,0.004831892,-3.229443,0.1102667,0.153619,0.9819585,False,0.1028269
14.37033,-0.04082919,0.1087462,-0.02284367,0.0008191774,True,1,-1.497321,0.004959656,-3.229016,0.1082835,0.1682094,0.9797859,False,0.1026514
