Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
477.8891,-4.76477E-05,-6.254289E-05,-2.363314E-05,0.002058338,False,0,-1.487287,0.01039898,-3.230486,0.08379956,-0.3220958,0.942991,False,0.1032586
477.9236,-5.306827E-05,-6.574805E-05,-2.420322E-05,0.002086117,False,0,-1.487302,0.0104109,-3.23052,0.08357416,-0.3218832,0.9430835,False,0.1032476
477.9575,-5.151057E-05,-6.398869E-05,-2.358546E-05,0.002076994,False,0,-1.487395,0.01043552,-3.230558,0.08359968,-0.3217401,0.9431301,False,0.1031852
477.9822,-4.342511E-05,-5.752036E-05,-2.182049E-05,0.002029843,False,0,-1.487513,0.01046157,-3.230594,0.08357885,-0.3216134,0.9431752,False,0.1031073
478.013,-3.491342E-05,-5.072385E-05,-1.996989E-05,0.001973011,False,0,-1.48774,0.01053381,-3.230685,0.08356956,-0.3212984,0.9432834,False,0.1029447
478.0472,-2.350064E-05,-4.194723E-05,-1.767046E-05,0.001888005,False,0,-1.487899,0.01059222,-3.23077,0.08600078,-0.3222466,0.9427412,False,0.102829
478.0792,-1.765638E-05,-3.725513E-05,-1.638586E-05,0.001837782,False,0,-1.488007,0.01064438,-3.230864,0.09120848,-0.3246126,0.9414392,False,0.1027476
478.1147,-1.442645E-05,-3.427008E-05,-1.546365E-05,0.001806038,False,0,-1.488066,0.01068628,-3.230979,0.09893467,-0.328256,0.9393934,False,0.1027051
478.1484,-1.265088E-05,-3.138111E-05,-1.428038E-05,0.001776454,False,0,-1.488057,0.01072633,-3.231152,0.1117191,-0.334272,0.9358318,False,0.1027129
478.1753,-1.245476E-05,-2.826348E-05,-1.263343E-05,0.00174744,False,0,-1.488029,0.01074505,-3.231283,0.1219118,-0.3391047,0.932816,False,0.1027393
478.2082,-1.261964E-05,-2.598939E-05,-1.136587E-05,0.001725101,False,0,-1.488059,0.01077563,-3.231369,0.1268679,-0.3414077,0.9313138,False,0.1027165
478.2393,-1.183172E-05,-2.456035E-05,-1.076116E-05,0.001707312,False,0,-1.488079,0.01080978,-3.231442,0.1292282,-0.3425334,0.9305757,False,0.1026932
478.2734,-1.146933E-05,-2.388507E-05,-1.047324E-05,0.001700664,False,0,-1.488178,0.01085907,-3.231492,0.1289632,-0.342307,0.9306957,False,0.1026104
478.3068,-9.684481E-06,-2.312216E-05,-1.044395E-05,0.001686185,False,0,-1.488324,0.01092535,-3.23156,0.1289738,-0.3423784,0.9306679,False,0.1024922
478.34,-7.308155E-06,-2.220202E-05,-1.045667E-05,0.001669195,False,0,-1.488439,0.01097494,-3.231598,0.1289575,-0.3422408,0.9307209,False,0.1023986
478.3714,-5.679977E-06,-2.205919E-05,-1.072971E-05,0.001666838,False,0,-1.488513,0.01100451,-3.231616,0.1290251,-0.3422151,0.9307209,False,0.1023391
478.406,-4.691118E-06,-2.220123E-05,-1.101964E-05,0.001669975,False,0,-1.488503,0.01100057,-3.231601,0.1290234,-0.3422471,0.9307094,False,0.1023441
478.4358,-4.842984E-06,-2.252424E-05,-1.116185E-05,0.001674937,False,0,-1.488425,0.01096904,-3.231587,0.1292239,-0.3424786,0.9305964,False,0.1024088
478.4681,-5.907928E-06,-2.226304E-05,-1.079111E-05,0.001670025,False,0,-1.488311,0.01090544,-3.231523,0.1291831,-0.342734,0.930508,False,0.1025081
478.4994,-7.458503E-06,-2.240152E-05,-1.053249E-05,0.001670622,False,0,-1.488159,0.01084608,-3.231463,0.129202,-0.3428805,0.9304514,False,0.1026249
478.53,-1.00562E-05,-2.358398E-05,-1.061418E-05,0.001692881,False,0,-1.488006,0.01077598,-3.231367,0.1292285,-0.3430782,0.9303749,False,0.1027437
478.5617,-1.327769E-05,-2.579353E-05,-1.111809E-05,0.001730002,False,0,-1.487872,0.01070046,-3.231242,0.1295758,-0.343483,0.9301772,False,0.1028516
478.592,-1.68071E-05,-2.870222E-05,-1.193462E-05,0.001772123,False,0,-1.487802,0.01063985,-3.231112,0.1299784,-0.3438985,0.9299675,False,0.102912
478.6228,-1.903651E-05,-3.121916E-05,-1.281844E-05,0.001800388,False,0,-1.4878,0.0105949,-3.230976,0.130556,-0.3442988,0.9297384,False,0.1029216
478.655,-1.924247E-05,-3.290476E-05,-1.368742E-05,0.001810321,False,0,-1.487878,0.01057321,-3.230841,0.1312072,-0.3446199,0.9295278,False,0.1028704
478.6852,-1.712657E-05,-3.376282E-05,-1.460779E-05,0.001804807,False,0,-1.487991,0.01057458,-3.230713,0.1318229,-0.3447993,0.9293742,False,0.1027824
478.7193,-1.452088E-05,-3.55175E-05,-1.611915E-05,0.00180997,False,0,-1.488201,0.01060867,-3.230561,0.1328078,-0.3452314,0.9290735,False,0.1026115
478.753,-1.007117E-05,-3.993207E-05,-1.946864E-05,0.001841807,False,0,-1.488326,0.01064134,-3.23047,0.1333353,-0.3455936,0.9288632,False,0.1025
478.7775,-7.482803E-06,-4.531843E-05,-2.294413E-05,0.001887444,False,0,-1.488414,0.01067722,-3.23041,0.133716,-0.3459073,0.9286917,False,0.1024119
478.8098,-5.523894E-06,-5.130871E-05,-2.661131E-05,0.001935605,False,0,-1.488444,0.01071477,-3.230391,0.1338997,-0.3461721,0.9285665,False,0.1023612
478.8416,-5.03462E-06,-5.658243E-05,-2.957406E-05,0.001975173,False,0,-1.488465,0.01075768,-3.23039,0.1339477,-0.346303,0.9285109,False,0.1023142
478.8728,-4.804795E-06,-6.183256E-05,-3.246797E-05,0.002012059,False,0,-1.488453,0.01079279,-3.230405,0.1339585,-0.3463725,0.9284833,False,0.1022945
478.907,-5.641844E-06,-6.556707E-05,-3.43114E-05,0.00203696,False,0,-1.488426,0.01084584,-3.230419,0.1339955,-0.3459122,0.9286496,False,0.1022686
478.9373,-7.447724E-06,-7.260088E-05,-3.773376E-05,0.002079434,False,0,-1.488389,0.01084274,-3.23046,0.13369,-0.3463535,0.9285291,False,0.1022988
478.9691,-8.734414E-06,-6.915418E-05,-3.558949E-05,0.002061533,False,0,-1.488358,0.0108481,-3.230471,0.1338498,-0.3464455,0.9284717,False,0.1023132
479.0024,-1.002763E-05,-6.971989E-05,-3.561774E-05,0.00206525,False,0,-1.488423,0.01084203,-3.230428,0.1349839,-0.3468488,0.928157,False,0.1022752
479.0344,-7.493781E-06,-7.122331E-05,-3.697739E-05,0.002072081,False,0,-1.488553,0.0108366,-3.230369,0.1376663,-0.3481168,0.9272879,False,0.1021984
479.0652,-2.285349E-06,-7.403534E-05,-3.962206E-05,0.002086981,False,0,-1.488677,0.01083547,-3.23031,0.1366417,-0.3477724,0.9275686,False,0.1021216
479.1007,3.101447E-06,-7.915949E-05,-4.355729E-05,0.002114758,False,0,-1.488679,0.01076657,-3.230315,0.1361744,-0.3487034,0.9272878,False,0.1021783
479.1317,3.009226E-06,-6.790108E-05,-3.743765E-05,0.002052101,False,0,-1.488639,0.01074851,-3.230307,0.1361168,-0.348746,0.9272802,False,0.1022128
479.1656,1.619542E-06,-6.609297E-05,-3.615898E-05,0.002039084,False,0,-1.48859,0.01072443,-3.23029,0.1361665,-0.3489241,0.9272059,False,0.1022551
479.1994,5.660711E-08,-6.434957E-05,-3.487806E-05,0.00202549,False,0,-1.488544,0.01070184,-3.230267,0.1362879,-0.349063,0.9271357,False,0.1022937
479.231,-1.334167E-06,-6.341849E-05,-3.407413E-05,0.002016774,False,0,-1.488494,0.01069111,-3.230264,0.1381752,-0.3498855,0.9265462,False,0.1023283
479.2637,-2.961293E-06,-6.262735E-05,-3.329544E-05,0.002010159,False,0,-1.488513,0.01068848,-3.230245,0.1390614,-0.3501603,0.9263098,False,0.1023168
479.2985,-2.238729E-06,-6.363217E-05,-3.399523E-05,0.002016018,False,0,-1.488504,0.01068944,-3.230163,0.133701,-0.3478121,0.9279822,False,0.1023047
479.3429,-2.292897E-06,-7.098293E-05,-3.79663E-05,0.002055787,False,0,-1.48836,0.01049465,-3.230117,0.1319368,-0.3507411,0.9271318,False,0.1025327
479.3759,-5.227703E-06,-5.10021E-05,-2.650891E-05,0.001913727,False,0,-1.488133,0.01036191,-3.230099,0.1308759,-0.3521554,0.926746,False,0.1027588
479.4119,-9.9695E-06,-4.267705E-05,-2.097772E-05,0.001838142,False,0,-1.487647,0.0101971,-3.230032,0.1278161,-0.3516828,0.9273523,False,0.1031413
479.445,-2.437569E-05,-4.61235E-05,-1.974482E-05,0.001880765,False,0,-1.487117,0.01003605,-3.229942,0.1246021,-0.3501484,0.9283698,False,0.1035406
479.476,-5.82775E-05,-6.75329E-05,-2.404946E-05,0.002068517,False,0,-1.486521,0.009849072,-3.229789,0.116297,-0.3463103,0.9308836,False,0.1039868
479.5106,-0.0001682692,-0.0001353337,-3.711503E-05,0.002395517,False,0,-1.48591,0.009610713,-3.229527,0.0978649,-0.3385432,0.9358478,False,0.1044642
479.5433,-0.0005314332,-0.0003262163,-6.238629E-05,0.002790726,False,0,-1.485162,0.009139955,-3.229071,0.06232946,-0.3251447,0.943608,False,0.1051737
479.5767,-0.002058667,-0.0009235188,-5.735902E-05,0.003261595,False,0,-1.484727,0.008776605,-3.228714,0.03832089,-0.3160701,0.9479616,False,0.1056449
479.6084,-0.00444918,-0.001659576,5.826529E-05,0.00352853,False,0,-1.484453,0.008404195,-3.22838,0.02563035,-0.3122366,0.9496586,False,0.1060408
479.6422,-0.006696661,-0.002116256,0.000294475,0.003657287,False,0,-1.484456,0.00804919,-3.227974,0.02117196,-0.3115671,0.9499883,False,0.1062588
479.6775,-0.00528999,-0.001543881,0.0003018873,0.003531247,False,0,-1.484733,0.007869005,-3.22768,0.02364418,-0.3118488,0.9498375,False,0.1062048
479.7101,-0.002400803,-0.0007403728,0.0001154976,0.003200032,False,0,-1.485206,0.007739246,-3.227421,0.02538892,-0.3125308,0.9495683,False,0.1060098
479.7431,-0.0007009388,-0.0002490152,1.591884E-05,0.002701405,False,0,-1.485853,0.007659912,-3.227166,0.0273762,-0.3131445,0.9493109,False,0.1056824
479.7762,-0.0001427347,-6.77663E-05,-6.000864E-06,0.002074095,False,0,-1.486888,0.007620692,-3.226808,0.03037513,-0.3142624,0.9488501,False,0.1051017
479.8109,-1.366224E-05,-1.535566E-05,-5.379824E-06,0.001263596,False,0,-1.487651,0.00761658,-3.226511,0.03211147,-0.3148635,0.9485937,False,0.1046531
479.8407,-3.646441E-07,-1.243328E-05,-6.65815E-06,0.001093343,False,0,-1.488395,0.007618725,-3.226195,0.03357181,-0.3154586,0.9483454,False,0.1042102
479.8743,1.811032E-05,-2.512781E-05,-1.751206E-05,0.001455907,False,0,-1.489144,0.007616043,-3.225813,0.03524617,-0.3164435,0.9479563,False,0.1037631
479.9095,0.0001350392,-9.872767E-05,-8.255243E-05,0.002107908,False,0,-1.489603,0.007616162,-3.225545,0.03656964,-0.3172057,0.9476514,False,0.1034854
479.9458,0.0004723224,-0.0002779925,-0.0002522645,0.002569403,False,0,-1.490007,0.007612228,-3.225267,0.03847309,-0.3183898,0.9471789,False,0.103239
479.9761,0.001494899,-0.000768612,-0.0007381462,0.003005494,False,0,-1.490232,0.007612646,-3.225111,0.03937649,-0.3189828,0.9469422,False,0.1031006
480.0067,0.002845982,-0.001377927,-0.001359031,0.003252132,False,0,-1.490392,0.00761956,-3.224993,0.03890451,-0.3186405,0.947077,False,0.1029958
480.0392,0.004554398,-0.002134179,-0.002136435,0.003433768,False,0,-1.490409,0.00760901,-3.224936,0.03935809,-0.3189598,0.9469507,False,0.1029877
480.0702,0.004972358,-0.002331702,-0.002333392,0.003466227,False,0,-1.490355,0.007603884,-3.224892,0.03984142,-0.3193332,0.9468046,False,0.1030131
480.1049,0.004622123,-0.002231601,-0.002203793,0.003436876,False,0,-1.490274,0.007408559,-3.224883,0.03738418,-0.322926,0.9456856,False,0.1032187
480.1389,0.003382984,-0.001495938,-0.001538534,0.003297121,False,0,-1.490159,0.007390678,-3.224856,0.0375237,-0.3238115,0.9453772,False,0.1032887
480.1703,0.002675639,-0.00123682,-0.001245921,0.003204061,False,0,-1.490072,0.00740093,-3.224813,0.03798791,-0.3242411,0.9452114,False,0.103318
480.2019,0.002339977,-0.001143294,-0.001123016,0.003152982,False,0,-1.49001,0.007410824,-3.224787,0.0382809,-0.3245222,0.9451032,False,0.1033378
480.2341,0.002120921,-0.001079087,-0.001041086,0.003116113,False,0,-1.489959,0.007405996,-3.224771,0.03916426,-0.3251985,0.9448345,False,0.1033658
480.265,0.001928294,-0.001005155,-0.0009595771,0.00307908,False,0,-1.489882,0.00737077,-3.224727,0.04043936,-0.3262363,0.9444229,False,0.1034286
480.3,0.001668388,-0.0008903803,-0.0008414559,0.003019843,False,0,-1.489813,0.007319987,-3.224642,0.04170623,-0.3272137,0.9440295,False,0.1034948
480.3298,0.001514076,-0.0008249129,-0.0007727759,0.002977163,False,0,-1.48973,0.007248521,-3.224508,0.04185127,-0.3273858,0.9439635,False,0.1035788
480.3622,0.001382145,-0.0007731133,-0.000716321,0.002934541,False,0,-1.48961,0.007161975,-3.224348,0.04154459,-0.3272316,0.9440305,False,0.1036917
480.3949,0.001183379,-0.0006903422,-0.0006286996,0.002866281,False,0,-1.489476,0.00705725,-3.224161,0.0417028,-0.3274603,0.9439442,False,0.1038232
480.4253,0.001000665,-0.0006105941,-0.000546173,0.002791773,False,0,-1.489372,0.006926715,-3.223932,0.0422526,-0.3279262,0.943758,False,0.1039559
480.4574,0.0009222894,-0.0005765982,-0.000510888,0.002746812,False,0,-1.489396,0.006737649,-3.223582,0.04312722,-0.328459,0.9435331,False,0.1040572
480.4908,0.001199539,-0.0007129582,-0.0006444344,0.002823743,False,0,-1.4895,0.006590843,-3.223309,0.04414877,-0.3289823,0.9433035,False,0.1040925
480.5196,0.001767164,-0.0009703718,-0.0009060547,0.002953277,False,0,-1.489699,0.00643754,-3.223017,0.04558279,-0.3297179,0.9429784,False,0.1040836
480.5585,0.003243112,-0.001585139,-0.001556763,0.003168032,False,0,-1.490001,0.006220818,-3.222582,0.04772931,-0.3308077,0.9424905,False,0.1040604
480.5816,0.008275578,-0.003478048,-0.003665363,0.003507132,False,0,-1.49015,0.006095886,-3.222338,0.0488539,-0.3313856,0.9422297,False,0.1040616
480.6128,0.01343175,-0.00525092,-0.005735518,0.003683355,False,0,-1.490288,0.005911946,-3.222002,0.05027167,-0.3321745,0.9418773,False,0.1041095
480.6422,0.02240047,-0.008103295,-0.009211037,0.003865681,False,0,-1.490336,0.005725205,-3.221639,0.05314389,-0.330782,0.9422097,False,0.1042032
480.6743,0.03145954,-0.01095473,-0.01270551,0.003979997,False,0,-1.490279,0.005497396,-3.221306,0.0545951,-0.3316898,0.9418074,False,0.1043903
480.7062,0.03329521,-0.01117569,-0.01322027,0.003978337,False,0,-1.49012,0.005240619,-3.220974,0.05586296,-0.3324516,0.9414645,False,0.1046549
480.7363,0.027726,-0.009096305,-0.01089513,0.003877656,False,0,-1.489897,0.005033076,-3.220686,0.05822197,-0.3307569,0.9419183,False,0.1049151
480.7662,0.01978046,-0.006629087,-0.007848479,0.003719728,False,0,-1.489557,0.004805028,-3.22041,0.06042473,-0.329006,0.9423926,False,0.1052547
480.7987,0.01059582,-0.003730951,-0.004301696,0.00344743,False,0,-1.489038,0.004562914,-3.220097,0.06426065,-0.3226826,0.9443234,False,0.1056951
480.8298,0.00391703,-0.001580772,-0.00169943,0.003029961,False,0,-1.488617,0.004447758,-3.219901,0.0680467,-0.3156507,0.9464324,False,0.1059894
480.8615,0.001759175,-0.000845618,-0.0008367451,0.002707382,False,0,-1.488201,0.004448354,-3.219713,0.07490274,-0.3034949,0.9498845,False,0.1061854
480.8954,0.000885959,-0.0005637828,-0.000496123,0.002452377,False,0,-1.487854,0.004483223,-3.219556,0.08197188,-0.291433,0.9530727,False,0.1063203
480.9254,0.0005404304,-0.0004548398,-0.0003627397,0.002289866,False,0,-1.487624,0.004594326,-3.219422,0.08936016,-0.278806,0.9561809,False,0.1063335
480.9582,0.0004581485,-0.0005006667,-0.0003698623,0.002273115,False,0,-1.487457,0.004640996,-3.219314,0.09624132,-0.2674514,0.958753,False,0.1063712
480.9875,0.0004050694,-0.0005291583,-0.0003738787,0.002262826,False,0,-1.487343,0.004775107,-3.219241,0.1021022,-0.2571959,0.9609503,False,0.1063105
481.0182,0.000430802,-0.0006765859,-0.0004592935,0.00233778,False,0,-1.487251,0.00486362,-3.219152,0.1067266,-0.24981,0.9623951,False,0.1062756
481.0511,0.0004640373,-0.0008399924,-0.000554984,0.002407619,False,0,-1.487223,0.004865885,-3.219113,0.1066733,-0.2498134,0.9624002,False,0.1062853
481.0819,0.0004656527,-0.0008708012,-0.0005720243,0.002417105,False,0,-1.48721,0.00489682,-3.219092,0.1068101,-0.2499271,0.9623555,False,0.1062637
481.1132,0.0004898054,-0.0009435271,-0.0006166255,0.002446425,False,0,-1.487225,0.004946947,-3.219049,0.1068854,-0.2499695,0.9623361,False,0.1062101
481.1577,0.0005724057,-0.00111637,-0.00072805,0.002512166,False,0,-1.487253,0.005021513,-3.21899,0.1069833,-0.2500114,0.9623143,False,0.106127
