Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
225.5772,-3.475978E-05,3.717409E-05,2.762177E-05,0.002420141,False,0,-1.488843,0.0116114,-3.240155,-0.007927522,-0.4786388,0.8779761,False,0.1038256
225.6178,-3.011158E-05,3.269422E-05,2.419423E-05,0.002380174,False,0,-1.488884,0.01169235,-3.240328,-0.00713817,-0.4790835,0.8777403,False,0.1037897
225.6429,-2.955495E-05,3.242313E-05,2.392772E-05,0.002386045,False,0,-1.488842,0.01172912,-3.240443,-0.006475046,-0.4795,0.877518,False,0.1038158
225.67,-3.417561E-05,3.623731E-05,2.698846E-05,0.002442305,False,0,-1.488842,0.01174557,-3.240518,-0.00701452,-0.4792799,0.8776342,False,0.103825
225.7047,-3.602702E-05,3.82746E-05,2.849082E-05,0.002467934,False,0,-1.488921,0.01174551,-3.240562,-0.006479114,-0.4792764,0.8776401,False,0.1037966
225.7345,-3.228086E-05,3.653989E-05,2.674477E-05,0.002441888,False,0,-1.489066,0.01172304,-3.240568,-0.00631246,-0.4791066,0.8777341,False,0.1037412
225.766,-2.542152E-05,3.260242E-05,2.313527E-05,0.002378997,False,0,-1.489211,0.0117346,-3.240539,-0.003248647,-0.4774769,0.8786384,False,0.1036478
225.7947,-1.840781E-05,2.647504E-05,1.830608E-05,0.002281376,False,0,-1.489235,0.01170164,-3.240524,-0.002211079,-0.477693,0.8785241,False,0.103658
225.8293,-1.821251E-05,2.72109E-05,1.866264E-05,0.002286581,False,0,-1.489182,0.01167017,-3.240526,-0.001131833,-0.4777438,0.8784985,False,0.1037112
225.8572,-2.111827E-05,3.06074E-05,2.112826E-05,0.002335888,False,0,-1.489085,0.01162285,-3.240534,0.001213096,-0.4790465,0.8777887,False,0.1038014
225.8885,-2.735774E-05,3.746207E-05,2.618489E-05,0.002421813,False,0,-1.488978,0.01158613,-3.240534,0.0006758124,-0.4788803,0.87788,False,0.1038867
225.9195,-3.52962E-05,4.522785E-05,3.210103E-05,0.002503903,False,0,-1.488847,0.01154941,-3.240523,-0.001746416,-0.4779576,0.8783813,False,0.1039807
225.9504,-4.698046E-05,5.564394E-05,4.025891E-05,0.002595329,False,0,-1.488797,0.01153475,-3.240506,-0.004267819,-0.4770012,0.8788923,False,0.1040139
225.9797,-5.189195E-05,5.963665E-05,4.347939E-05,0.002625961,False,0,-1.488839,0.01152736,-3.24047,-0.004326239,-0.4768912,0.8789517,False,0.1039873
226.0117,-4.669592E-05,5.524287E-05,3.998062E-05,0.002589414,False,0,-1.488882,0.01151675,-3.240447,-0.002894841,-0.4773472,0.87871,False,0.1039663
226.0403,-4.267358E-05,5.221068E-05,3.747192E-05,0.002560862,False,0,-1.488873,0.0115357,-3.240407,-0.0003507882,-0.4757542,0.8795783,False,0.1039441
226.0732,-4.056878E-05,4.860055E-05,3.50632E-05,0.002533796,False,0,-1.488823,0.01155013,-3.24036,0.003270805,-0.474669,0.8801584,False,0.1039454
226.1009,-4.177612E-05,4.759401E-05,3.477745E-05,0.002530735,False,0,-1.488627,0.01157767,-3.240304,0.009337477,-0.4719791,0.8815604,False,0.1040086
226.1341,-5.544916E-05,5.412952E-05,4.126079E-05,0.002604657,False,0,-1.48835,0.01167351,-3.240254,0.009266123,-0.4617874,0.8869423,True,0.1040625
226.1679,-8.153247E-05,6.334177E-05,5.186564E-05,0.002711728,False,0,-1.48835,0.01167321,-3.240255,0.009265609,-0.4617866,0.8869427,True,0.1040628
226.2054,-8.157528E-05,6.340299E-05,5.190746E-05,0.002712043,False,0,-1.48835,0.01167285,-3.240255,0.009266116,-0.4617867,0.8869426,True,0.1040632
226.2352,-8.164601E-05,6.347654E-05,5.196304E-05,0.002712455,False,0,-1.48835,0.01167256,-3.240255,0.009266369,-0.4617863,0.8869428,True,0.1040635
226.2628,-8.167662E-05,6.350405E-05,5.198431E-05,0.002712595,False,0,-1.488349,0.01167244,-3.240255,0.009266414,-0.4617863,0.8869427,True,0.1040637
226.2904,-8.174792E-05,6.355102E-05,5.2025E-05,0.002712913,False,0,-1.488348,0.0116722,-3.240256,0.009267539,-0.4617862,0.8869429,True,0.1040646
226.3198,-8.19655E-05,6.370032E-05,5.215286E-05,0.00271393,False,0,-1.488349,0.01167208,-3.240256,0.009267651,-0.4617864,0.8869427,True,0.1040645
226.3485,-8.191557E-05,6.368577E-05,5.213413E-05,0.002713765,False,0,-1.488349,0.0116719,-3.240256,0.009267963,-0.461786,0.886943,True,0.1040648
226.3814,-8.197288E-05,6.372827E-05,5.216953E-05,0.002714032,False,0,-1.488348,0.01167154,-3.240256,0.009267621,-0.4617859,0.8869431,True,0.1040654
226.4087,-8.212517E-05,6.3841E-05,5.226366E-05,0.002714756,False,0,-1.488348,0.01167172,-3.240256,0.009267569,-0.4617858,0.8869431,True,0.1040652
226.4391,-8.206974E-05,6.379288E-05,5.222541E-05,0.002714466,False,0,-1.488348,0.01167142,-3.240256,0.009268567,-0.4617853,0.8869433,True,0.1040655
226.4693,-8.213898E-05,6.384905E-05,5.227096E-05,0.0027148,False,0,-1.488348,0.01167136,-3.240256,0.009268619,-0.4617852,0.8869434,True,0.1040656
226.4974,-8.216248E-05,6.387226E-05,5.228852E-05,0.002714938,False,0,-1.488348,0.01167107,-3.240256,0.009268336,-0.4617853,0.8869434,True,0.1040661
226.5277,-8.224949E-05,6.394507E-05,5.234653E-05,0.002715376,False,0,-1.488348,0.01167101,-3.240257,0.009268299,-0.4617853,0.8869433,True,0.1040664
226.5536,-8.233158E-05,6.400826E-05,5.239852E-05,0.002715793,False,0,-1.488347,0.01167107,-3.240257,0.009267986,-0.4617857,0.8869431,True,0.1040665
226.585,-8.238371E-05,6.404095E-05,5.242744E-05,0.002716035,False,0,-1.488347,0.01167059,-3.240257,0.009268537,-0.4617857,0.8869431,True,0.104067
226.6144,-8.24487E-05,6.411175E-05,5.247977E-05,0.002716404,False,0,-1.488347,0.01167065,-3.240257,0.009267971,-0.4617861,0.8869429,True,0.1040671
226.6447,-8.248232E-05,6.412713E-05,5.249504E-05,0.002716537,False,0,-1.488347,0.01167041,-3.240258,0.009268135,-0.4617858,0.886943,True,0.1040675
226.6836,-8.258226E-05,6.421065E-05,5.256204E-05,0.002717052,False,0,-1.488346,0.01167035,-3.240258,0.009267777,-0.461786,0.8869429,True,0.1040679
226.7129,-8.270601E-05,6.429034E-05,5.263182E-05,0.00271761,False,0,-1.488346,0.01167011,-3.240258,0.009268239,-0.4617858,0.8869431,True,0.1040683
226.7431,-8.27695E-05,6.433974E-05,5.267225E-05,0.002717908,False,0,-1.488346,0.01167005,-3.240259,0.009267785,-0.461785,0.8869434,True,0.1040688
226.7732,-8.29109E-05,6.444321E-05,5.275912E-05,0.002718602,False,0,-1.488345,0.01166987,-3.240259,0.009267598,-0.4617849,0.8869436,True,0.1040692
226.8064,-8.302491E-05,6.453123E-05,5.283113E-05,0.002719165,False,0,-1.488345,0.0116697,-3.24026,0.00926733,-0.461785,0.8869436,True,0.1040696
226.8396,-8.309905E-05,6.459694E-05,5.288246E-05,0.002719561,False,0,-1.488345,0.01166952,-3.24026,0.009267338,-0.4617849,0.8869436,True,0.1040698
226.8764,-8.313706E-05,6.462864E-05,5.290812E-05,0.002719743,False,0,-1.488345,0.01166934,-3.24026,0.009266667,-0.461785,0.8869435,True,0.1040701
226.9093,-8.319105E-05,6.468296E-05,5.294922E-05,0.002720055,False,0,-1.488344,0.01166904,-3.24026,0.009266004,-0.4617848,0.8869436,True,0.1040706
226.944,-8.332018E-05,6.478E-05,5.302965E-05,0.002720665,False,0,-1.488344,0.01166886,-3.240261,0.009266168,-0.4617847,0.8869437,True,0.1040711
226.9778,-8.343303E-05,6.487425E-05,5.310498E-05,0.002721251,False,0,-1.488344,0.01166868,-3.240261,0.009266019,-0.4617843,0.8869439,True,0.1040714
