Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
126.2028,3.704788E-21,1.976252E-20,-1.450197E-21,0.01057013,False,0,-1.486302,0.01765442,-3.221905,0.3256499,-0.4805692,0.8142515,False,0.09653716
126.2458,4.21938E-21,2.250752E-20,-1.651629E-21,0.01054411,False,0,-1.486303,0.01766181,-3.222042,0.325531,-0.4803998,0.8143989,False,0.09654758
126.2787,4.293172E-21,2.290115E-20,-1.680514E-21,0.01054065,False,0,-1.486295,0.01765865,-3.222059,0.3263096,-0.4805336,0.8140085,False,0.09655735
126.3103,4.30022E-21,2.293875E-20,-1.683273E-21,0.01054032,False,0,-1.486257,0.01765341,-3.222051,0.3280587,-0.4809326,0.8130693,False,0.09658241
126.3454,4.072423E-21,2.17236E-20,-1.594104E-21,0.0105512,False,0,-1.486213,0.01764083,-3.22195,0.3277029,-0.4810357,0.8131515,False,0.09660602
126.3825,3.802684E-21,2.028473E-20,-1.488518E-21,0.01056491,False,0,-1.486197,0.01764125,-3.221895,0.3264037,-0.4808871,0.8137619,False,0.09660786
126.4168,3.601737E-21,1.921282E-20,-1.40986E-21,0.01057577,False,0,-1.486217,0.01765275,-3.221879,0.3274213,-0.4811068,0.813223,False,0.09658496
126.454,3.539843E-21,1.888265E-20,-1.385632E-21,0.01057924,False,0,-1.486329,0.0176518,-3.221915,0.3316101,-0.4816303,0.8112134,False,0.09652475
126.492,4.525214E-21,2.413894E-20,-1.771344E-21,0.01053012,False,0,-1.486432,0.01764303,-3.221925,0.3324285,-0.4815455,0.8109286,False,0.09647232
126.5301,5.816034E-21,3.102459E-20,-2.276621E-21,0.01047993,False,0,-1.48644,0.01763582,-3.221922,0.332559,-0.481528,0.8108855,False,0.09647354
126.5682,6.09285E-21,3.250121E-20,-2.384977E-21,0.01047063,False,0,-1.486356,0.01761431,-3.22192,0.3324052,-0.4815707,0.8109233,False,0.09653914
126.6083,5.68946E-21,3.03494E-20,-2.227075E-21,0.01048433,False,0,-1.486301,0.01760125,-3.221947,0.3322923,-0.4815658,0.8109725,False,0.09658522
126.6497,5.45437E-21,2.909535E-20,-2.135052E-21,0.01049277,False,0,-1.486281,0.01759559,-3.221988,0.3321243,-0.4814982,0.8110816,False,0.09660668
126.6832,5.451833E-21,2.908182E-20,-2.134059E-21,0.01049286,False,0,-1.486299,0.01758987,-3.22201,0.3322012,-0.4814208,0.811096,False,0.09660374
126.7173,5.84098E-21,3.115765E-20,-2.286386E-21,0.01047907,False,0,-1.486344,0.01758462,-3.222033,0.3321136,-0.4812558,0.8112296,False,0.09658419
126.7575,6.613927E-21,3.52808E-20,-2.588947E-21,0.01045422,False,0,-1.486335,0.01757807,-3.222027,0.3322887,-0.481286,0.8111401,False,0.09659432
126.7959,6.668853E-21,3.557379E-20,-2.610448E-21,0.01045256,False,0,-1.486353,0.01756316,-3.222022,0.3325051,-0.481226,0.811087,False,0.09659494
126.8331,7.39443E-21,3.944425E-20,-2.894467E-21,0.01043191,False,0,-1.486431,0.017515,-3.222024,0.3315811,-0.4832006,0.8102908,False,0.09658788
126.8689,1.080193E-20,5.762094E-20,-4.228294E-21,0.01035611,False,0,-1.486541,0.01741606,-3.222045,0.3315115,-0.4880929,0.807382,False,0.09660611
126.905,2.124935E-20,1.133508E-19,-8.317819E-21,0.01022079,False,0,-1.486598,0.01739764,-3.222017,0.3318853,-0.487992,0.8072893,False,0.09658363
126.9427,2.565362E-20,1.368446E-19,-1.004182E-20,0.01018312,False,0,-1.486694,0.01728845,-3.221989,0.3298846,-0.4919986,0.8056759,False,0.09661217
126.976,5.052559E-20,2.695196E-19,-1.977767E-20,0.01004756,False,0,-1.486746,0.01725513,-3.221963,0.3303793,-0.4918588,0.8055586,False,0.09660535
127.0146,6.451262E-20,3.441309E-19,-2.525274E-20,0.00999868,False,0,-1.486785,0.01712215,-3.221962,0.3316748,-0.4969427,0.8018976,False,0.09668968
127.0517,1.280884E-19,6.832644E-19,-5.013876E-20,0.009861508,False,0,-1.486852,0.01699966,-3.221925,0.3295206,-0.5009101,0.8003159,False,0.09674466
127.088,2.522086E-19,1.345361E-18,-9.872423E-20,0.009726001,False,0,-1.486858,0.01696992,-3.2219,0.3296426,-0.5008128,0.8003263,False,0.0967622
127.1225,2.893704E-19,1.543594E-18,-1.132708E-19,0.009698511,False,0,-1.486817,0.01693201,-3.22187,0.3299122,-0.5008005,0.800223,False,0.09681266
127.1598,3.144144E-19,1.677187E-18,-1.23074E-19,0.00968191,False,0,-1.486721,0.01689696,-3.221823,0.3310602,-0.5010831,0.7995718,False,0.09689073
127.1994,2.992242E-19,1.596157E-18,-1.17128E-19,0.009691814,False,0,-1.486701,0.01681924,-3.221746,0.330911,-0.5033251,0.7982243,False,0.09695547
127.2392,3.947041E-19,2.105478E-18,-1.545025E-19,0.009636425,False,0,-1.48674,0.01674223,-3.22165,0.3304122,-0.5054178,0.7971076,False,0.09698323
127.2817,5.761958E-19,3.073613E-18,-2.255454E-19,0.009560763,False,0,-1.486862,0.01660562,-3.221565,0.3311079,-0.5102405,0.7937396,False,0.09701243
127.3267,1.302739E-18,6.949227E-18,-5.099426E-19,0.009397607,False,0,-1.48698,0.01644993,-3.221486,0.3319976,-0.5149747,0.7903031,False,0.09706105
127.3614,3.167488E-18,1.689639E-17,-1.239877E-18,0.009219914,False,0,-1.487029,0.01623076,-3.221483,0.3368552,-0.5234718,0.7826276,False,0.09720983
127.3999,9.433745E-18,5.032261E-17,-3.692734E-18,0.009001642,False,0,-1.487039,0.01605648,-3.221505,0.3402569,-0.5289502,0.7774554,False,0.09734752
127.4402,2.155398E-17,1.149758E-16,-8.437063E-18,0.00883639,False,0,-1.487013,0.01591951,-3.221528,0.3445242,-0.5323351,0.7732546,False,0.09747601
127.4832,3.859614E-17,2.058842E-16,-1.510803E-17,0.008719871,False,0,-1.486971,0.01581001,-3.221542,0.3470843,-0.5351056,0.7701913,False,0.09759091
127.5236,5.839811E-17,3.115142E-16,-2.285928E-17,0.008637045,False,0,-1.486949,0.01574832,-3.221533,0.3505063,-0.5358247,0.7681391,False,0.09765254
127.5635,7.309413E-17,3.899074E-16,-2.861187E-17,0.008592152,False,0,-1.486913,0.01570123,-3.221507,0.3542885,-0.5366956,0.7657923,False,0.09770789
127.6026,8.216595E-17,4.382994E-16,-3.216294E-17,0.008568753,False,0,-1.486901,0.015576,-3.221496,0.3584611,-0.5423421,0.7598493,False,0.09781535
127.6432,1.386427E-16,7.395643E-16,-5.427012E-17,0.008464121,False,0,-1.486861,0.01554894,-3.221436,0.3603627,-0.5425305,0.7588146,False,0.097853
127.6801,1.370975E-16,7.313218E-16,-5.366527E-17,0.008466363,False,0,-1.486802,0.01547748,-3.221463,0.365221,-0.5461525,0.7538775,False,0.09794803
127.7192,5.292454E-16,7.744767E-16,1.099362E-16,0.008419184,False,0,-1.486737,0.0154472,-3.221511,0.3709728,-0.5476994,0.7499362,False,0.098015
127.7591,5.678104E-16,8.309112E-16,1.179471E-16,0.008405117,False,0,-1.486632,0.01533574,-3.22164,0.382322,-0.5553337,0.7385355,False,0.09818112
127.7944,8.69989E-16,1.273107E-15,1.807164E-16,0.008319778,False,0,-1.486605,0.01522857,-3.221745,0.3915496,-0.561752,0.7287824,False,0.09829615
127.8316,1.457986E-15,2.133559E-15,3.028566E-16,0.008216512,False,0,-1.486493,0.01507956,-3.221912,0.4029469,-0.5719277,0.7145157,False,0.09850164
127.8745,2.588139E-15,3.787379E-15,5.37615E-16,0.008101736,False,0,-1.486336,0.01489002,-3.222056,0.4137953,-0.5841411,0.6982499,False,0.09876257
127.9178,4.850299E-15,7.097735E-15,1.007517E-15,0.007976116,False,0,-1.486113,0.01480633,-3.222086,0.4190539,-0.5882287,0.691651,False,0.09896172
127.9528,4.490913E-15,6.571823E-15,9.328642E-16,0.007991512,False,0,-1.485847,0.01473475,-3.222086,0.4205002,-0.5908272,0.6885514,False,0.09917278
127.9946,3.397142E-15,4.971243E-15,7.056632E-16,0.008047337,False,0,-1.485633,0.01465023,-3.222078,0.4217605,-0.5926991,0.6861674,False,0.09936305
128.0346,2.9451E-15,4.309743E-15,6.117639E-16,0.008075895,False,0,-1.485532,0.01457125,-3.222085,0.4234827,-0.5950533,0.6830623,False,0.09948651
128.0741,3.230232E-15,4.726992E-15,6.709921E-16,0.008057413,False,0,-1.485412,0.01450604,-3.222137,0.4276861,-0.597793,0.6780327,False,0.09961455
128.1135,3.214927E-15,4.704596E-15,6.67813E-16,0.008058363,False,0,-1.485409,0.01446509,-3.222162,0.4282567,-0.5994985,0.6761642,False,0.09965239
128.1529,3.836771E-15,5.614577E-15,7.96984E-16,0.008022998,False,0,-1.485444,0.01441336,-3.222191,0.4313692,-0.60153,0.6723708,False,0.09967744
128.1949,5.295971E-15,7.749913E-15,1.100093E-15,0.007958534,False,0,-1.485553,0.01435632,-3.222224,0.4322538,-0.6039621,0.6696168,False,0.09966516
128.2321,9.041956E-15,1.323164E-14,1.878219E-15,0.007851548,False,0,-1.485667,0.0142538,-3.222265,0.43164,-0.6093773,0.6650914,False,0.09968747
128.2702,1.904201E-14,2.786532E-14,3.955456E-15,0.007702594,False,0,-1.485864,0.01411068,-3.222259,0.4315916,-0.6163724,0.6586455,False,0.09968968
128.3099,5.774396E-14,8.450021E-14,1.199473E-14,0.00748072,False,0,-1.486038,0.01401377,-3.222118,0.4307312,-0.6197067,0.6560752,False,0.09965151
128.3493,1.274489E-13,1.865036E-13,2.647401E-14,0.007322381,False,0,-1.48627,0.01391053,-3.221956,0.4309024,-0.6210793,0.6546634,False,0.0995836
