Time,TrajectoryOrientationGuidanceVFRL_forceX0,TrajectoryOrientationGuidanceVFRL_forceY0,TrajectoryOrientationGuidanceVFRL_forceZ0,TrajectoryOrientationGuidanceVFRL_torqueX0,TrajectoryOrientationGuidanceVFRL_torqueY0,TrajectoryOrientationGuidanceVFRL_torqueZ0,TrajectoryOrientationGuidanceVFRL_dist0,TrajectoryOrientationGuidanceVFRL_angle0,TrajectoryOrientationGuidanceVFRL_hand0,TrajectoryOrientationGuidanceVFRL_miss0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
500.3485,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.3789,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.4056,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.435,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.4635,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.4889,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.5248,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.549,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.5808,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
500.6071,0,0,0,0,0,0,0.0002053191,8.726768,right,0,True,1,-1.472581,-0.006999591,-3.240194,0.140483,0.6975908,0.7025893,False,0.1274855
