Time,TrajectoryGuidanceVF_forceX0,TrajectoryGuidanceVF_forceY0,TrajectoryGuidanceVF_forceZ0,TrajectoryGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
262.3729,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.4121,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.4441,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.4717,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.5064,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.5316,0,0,0,0,False,0.75,-1.498381,0.00455213,-3.234357,0,-1.629207E-07,1,False,0.1036724
262.5653,0,0,0,3.631919E-07,False,0.75,-1.498382,0.004552066,-3.234357,-6.55651E-07,-3.278255E-07,1,False,0.1036723
262.5953,0,0,0,3.631919E-07,False,0.75,-1.498582,0.004404206,-3.235292,0.03507343,-0.09124031,0.9952111,False,0.10394
262.6261,0.0264493,-0.003612674,0.06713916,0.0009580443,False,0.75,-1.498732,0.004600033,-3.235247,0.03105703,-0.1043191,0.9940588,False,0.1036944
262.6575,0.0264493,-0.003612674,0.06713916,0.0009580443,False,0.75,-1.498664,0.004661882,-3.235704,0.02652575,-0.1174418,0.9927254,False,0.1037821
262.6859,0.01019211,-0.02189065,0.1251471,0.001668147,False,0.75,-1.498515,0.004838636,-3.235995,0.02448608,-0.120009,0.9924708,False,0.1037651
262.7231,0.001522311,-0.04025676,0.144924,0.00194354,False,0.75,-1.498401,0.005072281,-3.23623,0.02305421,-0.1198766,0.9925211,False,0.1036705
262.7538,0.001522311,-0.04025676,0.144924,0.00194354,False,0.75,-1.498604,0.00540112,-3.23649,0.02162281,-0.1196124,0.9925852,False,0.103365
262.7807,0.06377728,-0.0954162,0.1922922,0.002640777,False,0.75,-1.499134,0.005677322,-3.236625,0.02091743,-0.1191662,0.992654,False,0.1029345
262.8086,0.04803775,-0.07186854,0.1448366,0.002640777,False,0.75,-1.499543,0.00586254,-3.236665,0.02053116,-0.1187859,0.9927076,False,0.1026106
262.8327,0.08097097,-0.09131781,0.160862,0.002897556,False,0.75,-1.500256,0.006123375,-3.236652,0.02323864,-0.1167656,0.9928876,False,0.1020811
262.8627,0.2653681,-0.2078615,0.2634287,0.003628776,False,0.75,-1.500632,0.006315256,-3.236592,0.02015935,-0.1178298,0.9928291,False,0.1017412
262.8878,0.260897,-0.2043592,0.2589902,0.003628776,False,0.75,-1.501173,0.006550957,-3.236496,0.01764069,-0.1192886,0.9927029,False,0.1012869
262.9137,0.453895,-0.3250044,0.3477336,0.004044946,False,0.75,-1.50156,0.006769465,-3.236401,0.01011983,-0.1248559,0.9921233,False,0.1009122
262.942,0.6983811,-0.4918094,0.3949701,0.004607008,False,0.75,-1.5018,0.006959781,-3.236291,0.002590336,-0.1304943,0.9914457,False,0.1006185
262.9675,0.6786814,-0.4779366,0.3838289,0.004607008,False,0.75,-1.501907,0.007096678,-3.236212,-0.002754263,-0.1339864,0.9909793,False,0.1004345
262.9946,0.682372,-0.4924896,0.3589173,0.004726897,False,0.75,-1.501992,0.007274626,-3.236104,-0.01097979,-0.1391636,0.9902086,False,0.1002158
263.0222,0.7462894,-0.5536579,0.283171,0.005008018,False,0.75,-1.502229,0.007406414,-3.235817,-0.03403508,-0.1400474,0.9895597,False,0.09992941
263.0494,0.705425,-0.5233415,0.2676655,0.005008018,False,0.75,-1.50245,0.007465012,-3.235528,-0.05686809,-0.1374779,0.988871,False,0.09971345
263.0781,0.7327082,-0.5245751,0.2108173,0.005138957,False,0.75,-1.502863,0.007522853,-3.235015,-0.09390428,-0.1302053,0.9870301,False,0.09936509
263.1148,0.8193229,-0.5400351,0.06135016,0.005620579,False,0.75,-1.503065,0.007639289,-3.234708,-0.1166074,-0.1337352,0.9841329,False,0.09910379
263.1494,0.8208808,-0.5373221,0.002265415,0.005988741,False,0.75,-1.503373,0.007860657,-3.234249,-0.1380363,-0.1416005,0.9802527,False,0.09867092
263.1874,0.843068,-0.5530527,-0.005471362,0.006283024,False,0.75,-1.50355,0.008125737,-3.233767,-0.1426001,-0.1379512,0.9801197,False,0.09824812
263.2169,0.8316393,-0.5455555,-0.005397192,0.006283024,False,0.75,-1.503815,0.008452386,-3.233064,-0.1445806,-0.1300122,0.9809145,False,0.09768423
263.2482,0.9036494,-0.5627208,-0.006182487,0.007061112,False,0.75,-1.504115,0.00867096,-3.232548,-0.1411526,-0.1208381,0.9825854,False,0.09724937
263.2755,0.8830603,-0.5498996,-0.006041623,0.007061112,False,0.75,-1.504586,0.008804057,-3.231905,-0.1425796,-0.1079419,0.9838799,False,0.09679622
263.3079,0.9302905,-0.5099097,-0.02348865,0.007776576,False,0.75,-1.504793,0.008890344,-3.231382,-0.1398789,-0.1004109,0.9850642,False,0.09651996
263.3362,0.9302905,-0.5099097,-0.02348865,0.007776576,False,0.75,-1.504922,0.008954749,-3.230897,-0.1423647,-0.08973038,0.9857387,False,0.09630448
263.3669,0.9413876,-0.5002797,-0.02858326,0.007996998,False,0.75,-1.504933,0.009055048,-3.230639,-0.1414453,-0.08141232,0.9865928,False,0.09615479
263.3977,0.9087566,-0.4829387,-0.02759249,0.007996998,False,0.75,-1.504692,0.009338239,-3.230154,-0.1440638,-0.05972962,0.9877641,False,0.09589413
263.4288,0.8550566,-0.5363745,-0.008206339,0.007683426,False,0.75,-1.50423,0.009613704,-3.229806,-0.1482794,-0.04384063,0.9879733,False,0.09576072
263.4629,0.8017033,-0.5612165,0.01061202,0.007299925,False,0.75,-1.503633,0.009821368,-3.229537,-0.1516557,-0.03433529,0.9878368,False,0.09576342
263.4918,0.7590197,-0.549107,-0.01481288,0.007299925,False,0.75,-1.502953,0.01000431,-3.229417,-0.1538445,-0.02869297,0.9876784,False,0.09585791
263.5245,0.6016249,-0.6924517,-0.006048672,0.006485055,False,0.75,-1.502257,0.01023208,-3.22936,-0.1591096,-0.0248833,0.9869473,False,0.09593777
263.5554,0.5773691,-0.6839667,0.003537387,0.006485055,False,0.75,-1.501583,0.0103781,-3.2294,-0.1599367,-0.01946821,0.9869353,False,0.0961051
263.5864,0.4489866,-0.8081957,0.07641439,0.005864098,False,0.75,-1.501074,0.01043733,-3.229538,-0.1601076,-0.01639431,0.9869634,False,0.0963008
263.6197,0.4331884,-0.7819168,0.08846015,0.005864098,False,0.75,-1.50059,0.01044894,-3.229655,-0.1631472,-0.01438504,0.9864969,False,0.09652574
263.6503,0.3210172,-0.8589749,0.155577,0.005424887,False,0.75,-1.500102,0.01048877,-3.22983,-0.1596274,-0.01692354,0.9870322,False,0.09674224
263.6824,0.2565356,-0.8921871,0.2033851,0.005218301,False,0.75,-1.499446,0.01053872,-3.229951,-0.153748,-0.02106368,0.9878855,False,0.09701534
263.7137,0.2577292,-0.858712,0.1997652,0.005218301,False,0.75,-1.498854,0.01062915,-3.229941,-0.146472,-0.02314261,0.9889441,False,0.09720171
263.7471,0.142699,-0.9052554,0.2725766,0.005022381,False,0.75,-1.498258,0.0106735,-3.229905,-0.1396848,-0.02758018,0.9898118,False,0.09742776
263.7775,0.1310811,-0.8700988,0.2628988,0.005022381,False,0.75,-1.497651,0.01070831,-3.229773,-0.1344424,-0.03106088,0.9904345,False,0.09765068
263.8133,-0.05555768,-0.8812205,0.3567193,0.004895859,False,0.75,-1.497011,0.01073178,-3.229553,-0.1314006,-0.03294632,0.9907817,False,0.0978842
263.8485,-0.1540737,-0.811431,0.4521922,0.004868846,False,0.75,-1.496243,0.01081601,-3.229112,-0.1293579,-0.03095488,0.9911147,False,0.09808725
263.8846,-0.2071115,-0.7667547,0.4990979,0.004890537,False,0.75,-1.495797,0.01088776,-3.228863,-0.1258117,-0.0331902,0.9914988,False,0.09819049
263.9178,-0.2071115,-0.7667547,0.4990979,0.004890537,False,0.75,-1.495746,0.01103964,-3.228373,-0.130762,-0.0291771,0.9909844,False,0.0979915
263.9543,-0.1509656,-0.6250317,0.4361408,0.004535559,False,0.75,-1.495856,0.01118452,-3.227855,-0.1374046,-0.02387034,0.9902273,False,0.0977182
263.9925,-0.1119885,-0.5136323,0.3179266,0.00421798,False,0.75,-1.495825,0.01137856,-3.227096,-0.1495064,-0.01410223,0.9886602,False,0.09743004
264.0314,-0.04476012,-0.3873821,0.2058593,0.003930132,False,0.75,-1.495835,0.01162582,-3.226393,-0.1664216,-0.0003111921,0.9860547,False,0.09709111
264.0682,0.04264469,-0.3149151,0.122925,0.003699603,False,0.75,-1.496055,0.0119006,-3.225746,-0.1846791,0.01811305,0.982632,False,0.09664065
264.115,0.1426982,-0.274835,0.06309193,0.003371119,False,0.75,-1.496519,0.01221451,-3.224699,-0.213872,0.04419416,0.9758615,False,0.09597932
264.1527,0.1456968,-0.2137776,0.01611918,0.002830324,False,0.75,-1.496313,0.0126083,-3.223367,-0.2433316,0.07433328,0.9670906,False,0.09554364
264.1874,0.06798512,-0.1877567,-0.05007574,0.002244875,False,0.75,-1.495439,0.01289082,-3.222674,-0.2497022,0.08339877,0.9647245,False,0.09563585
264.2208,0.03921876,-0.1677862,-0.06130121,0.001977357,False,0.75,-1.495119,0.01301979,-3.222291,-0.2489272,0.08060358,0.9651623,False,0.09563411
264.2528,0.03921876,-0.1677862,-0.06130121,0.001977357,False,0.75,-1.495917,0.01349274,-3.221322,-0.2353316,0.09885576,0.9668747,False,0.09470946
264.2858,0.5621569,-0.2819997,-0.007477131,0.003770433,False,0.75,-1.497518,0.01366037,-3.220815,-0.2309322,0.09731714,0.9680908,False,0.09371976
264.3173,0.4943807,-0.2480005,-0.006575653,0.003770433,False,0.75,-1.499246,0.01388295,-3.220911,-0.2321377,0.09650692,0.9678835,False,0.09271171
264.3512,1.008127,-0.4973387,-0.01396094,0.006201225,False,0.75,-1.500069,0.01400984,-3.221355,-0.2321615,0.09696106,0.9678324,False,0.09226948
264.383,1.048602,-0.5519276,0.01794067,0.006551753,False,0.75,-1.500451,0.01403567,-3.221773,-0.2370372,0.1029313,0.9660324,False,0.09212311
264.4129,1.048602,-0.5519276,0.01794067,0.006551753,False,0.75,-1.501108,0.01419293,-3.222207,-0.2443591,0.1198245,0.962253,False,0.09174057
264.4458,1.11854,-0.6467118,0.06158083,0.00779744,False,0.75,-1.501624,0.01444454,-3.222425,-0.2467677,0.1332774,0.959866,False,0.09131446
264.4766,1.06672,-0.6167505,0.05872788,0.00779744,False,0.75,-1.501947,0.01460584,-3.222554,-0.2460126,0.1382696,0.9593536,False,0.0910444
264.508,1.006804,-0.5807499,0.07871206,0.008288788,False,0.75,-1.502045,0.01467818,-3.222613,-0.2442428,0.1405331,0.9594769,False,0.09094487
264.531,0.902618,-0.5206528,0.07056679,0.008288788,False,0.75,-1.501892,0.01473204,-3.222617,-0.2427046,0.1429554,0.9595094,False,0.09096657
264.5666,0.8159491,-0.4886473,0.07373008,0.007977027,False,0.75,-1.501655,0.01472651,-3.222588,-0.2426521,0.1430441,0.9595094,False,0.09107447
264.5943,0.7848951,-0.47005,0.07092401,0.007977027,False,0.75,-1.501012,0.01474524,-3.222388,-0.2408883,0.1454578,0.959591,False,0.09132397
264.6219,0.6886635,-0.449392,0.07367529,0.006946896,False,0.75,-1.500484,0.01473625,-3.222165,-0.2399391,0.1453861,0.9598396,False,0.09154481
264.649,0.6549857,-0.4366894,0.06391248,0.006946896,False,0.75,-1.50012,0.01477022,-3.221982,-0.238021,0.1475115,0.9599929,False,0.09166041
264.6742,0.6479482,-0.4365838,0.06174268,0.006637372,False,0.75,-1.499573,0.01481135,-3.221714,-0.235957,0.1496357,0.9601737,False,0.0918461
264.7052,0.6100917,-0.4299739,0.04625102,0.005720254,False,0.75,-1.499045,0.01486521,-3.221461,-0.2340957,0.1518977,0.9602741,False,0.09201757
264.7281,0.6100917,-0.4299739,0.04625102,0.005720254,False,0.75,-1.498589,0.01488559,-3.221259,-0.2332883,0.1517778,0.9604895,False,0.09219314
264.7553,0.5892538,-0.4211258,0.04117137,0.00532154,False,0.75,-1.498339,0.01490556,-3.221141,-0.2328024,0.1516481,0.9606279,False,0.09228165
264.783,0.532196,-0.396188,0.02545607,0.004839053,False,0.75,-1.498018,0.01495481,-3.220957,-0.2320774,0.1516319,0.9608058,False,0.09237252
