Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
73.30517,1.699368E-07,2.486787E-07,3.529971E-08,0.004501736,False,0,-1.486968,0.01157838,-3.222229,0.6780897,-0.4104667,0.6096816,False,0.1011348
73.34753,4.7115E-08,6.894622E-08,9.786851E-09,0.004758303,False,0,-1.486762,0.01163465,-3.222157,0.6782231,-0.4131102,0.6077449,False,0.1011938
73.3821,2.010982E-08,2.942791E-08,4.177265E-09,0.00492858,False,0,-1.486528,0.01163071,-3.222131,0.6788638,-0.4128022,0.6072384,False,0.1013237
73.41533,1.011818E-08,1.480654E-08,2.101775E-09,0.005065955,False,0,-1.486258,0.01158869,-3.222109,0.6797982,-0.4118963,0.6068079,False,0.1015061
73.45638,5.08135E-09,7.435846E-09,1.055511E-09,0.005203706,False,0,-1.48599,0.01144916,-3.222063,0.6802744,-0.411621,0.606461,False,0.1017649
73.49509,3.411744E-09,4.99261E-09,7.086963E-10,0.005283377,False,0,-1.485673,0.01120657,-3.221987,0.6804335,-0.413923,0.6047134,False,0.1021322
73.53091,2.455512E-09,3.593299E-09,5.100655E-10,0.005349155,False,0,-1.485289,0.0109387,-3.221859,0.6809442,-0.4144107,0.6038042,False,0.1025522
73.57363,2.14397E-09,1.338275E-09,7.132506E-10,0.005451554,False,0,-1.484723,0.01057857,-3.2217,0.6812733,-0.4163182,0.6021184,False,0.1031472
73.61131,9.296736E-10,5.803061E-10,3.092815E-10,0.005618671,False,0,-1.484193,0.01013231,-3.221538,0.6804506,-0.4228153,0.5985106,False,0.1037929
73.6459,4.026142E-10,2.513134E-10,1.339407E-10,0.005786042,False,0,-1.483885,0.009701848,-3.221453,0.6776448,-0.4352606,0.5927445,False,0.1043094
73.68352,3.169789E-10,1.978595E-10,1.054518E-10,0.00583387,False,0,-1.483478,0.009185791,-3.22136,0.6753748,-0.4488388,0.5851607,False,0.104951
73.72223,1.4817E-10,9.248831E-11,4.929282E-11,0.005985965,False,0,-1.483104,0.008699596,-3.221295,0.673025,-0.4597868,0.5793391,False,0.105553
73.76019,6.55987E-11,1.04439E-11,2.617221E-11,0.006172559,False,0,-1.482824,0.008435905,-3.221198,0.6732568,-0.4587557,0.5798869,False,0.1059169
73.80048,2.991276E-11,4.762377E-12,1.193443E-11,0.006329613,False,0,-1.482565,0.008228779,-3.221161,0.6737764,-0.4582828,0.5796574,False,0.1062293
