Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
123.5636,9.207562E-06,2.263052E-06,-1.211916E-06,0.004556924,False,0.25,-1.492083,0.0180676,-3.235839,0.3605865,-0.2661533,0.8939463,False,0.09572516
123.5865,3.54216E-05,6.603675E-06,-5.630759E-06,0.00509171,False,0.25,-1.492591,0.01814705,-3.235653,0.3614042,-0.2610222,0.8951283,False,0.09534172
123.6098,0.0001282662,1.958973E-05,-2.238121E-05,0.00560376,False,0.25,-1.492935,0.0181399,-3.235532,0.3629897,-0.261264,0.8944159,False,0.09513345
123.6349,0.0003155218,4.485489E-05,-5.659095E-05,0.005961059,False,0.25,-1.493304,0.01809573,-3.235365,0.3619074,-0.2624169,0.8945169,False,0.09493138
123.6583,0.0008587096,0.0001157279,-0.00015694,0.006355547,False,0.25,-1.493783,0.01799971,-3.235074,0.3588409,-0.2643417,0.8951854,False,0.09468167
123.6881,0.003357372,0.0004258121,-0.0006258821,0.006887943,False,0.25,-1.494187,0.01784337,-3.2347,0.3531021,-0.2671438,0.8966343,False,0.09450144
123.7094,0.0117308,0.001440811,-0.002208519,0.007369126,False,0.25,-1.494408,0.01766592,-3.234365,0.3439922,-0.2709164,0.8990405,False,0.09444499
123.7373,0.02593962,0.003221435,-0.004867209,0.007667996,False,0.25,-1.494553,0.01749176,-3.234024,0.3375486,-0.2739331,0.9005674,False,0.09442557
123.7664,0.04759317,0.00595562,-0.008909471,0.007892938,False,0.25,-1.494621,0.01709604,-3.233279,0.3242511,-0.2802346,0.9035097,False,0.09452876
123.7877,0.09879107,0.01280284,-0.01829083,0.008143392,False,0.25,-1.494551,0.01689607,-3.23288,0.3199331,-0.282373,0.9043829,False,0.09463159
123.8105,0.1136648,0.01490809,-0.02096282,0.008172417,False,0.25,-1.494409,0.0166983,-3.232472,0.3184841,-0.2838522,0.9044312,False,0.09476913
123.834,0.1119601,0.01481896,-0.02058642,0.008132784,False,0.25,-1.494246,0.01652837,-3.232099,0.3195213,-0.2841707,0.9039652,False,0.09490505
