Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
31.13836,7.66073E-07,-5.534075E-07,-4.425049E-07,0.003052625,True,0.75,-1.487526,0.01699668,-3.227458,-0.02941719,-0.2402311,0.9702699,False,0.09720351
31.16615,9.118376E-07,-6.40748E-07,-5.184287E-07,0.003116297,True,0.75,-1.487543,0.01699668,-3.227435,-0.02923129,-0.2403422,0.970248,False,0.09718996
31.18719,9.677581E-07,-6.770446E-07,-5.488406E-07,0.003138263,True,0.75,-1.487548,0.01699942,-3.227415,-0.02919484,-0.2403303,0.970252,False,0.09718096
31.21265,1.004375E-06,-7.038535E-07,-5.701597E-07,0.003152292,True,0.75,-1.487553,0.0170005,-3.227385,-0.02898363,-0.2404698,0.9702238,False,0.09717205
31.2338,1.05041E-06,-7.379344E-07,-5.971263E-07,0.003168855,True,0.75,-1.487563,0.01700312,-3.227341,-0.02878706,-0.2405602,0.9702073,False,0.09715663
31.2585,1.129368E-06,-7.958219E-07,-6.43128E-07,0.003195802,True,0.75,-1.487571,0.01700824,-3.227245,-0.02834344,-0.2407793,0.970166,False,0.09713025
31.28399,1.292112E-06,-9.211303E-07,-7.407014E-07,0.003245708,True,0.75,-1.487592,0.01701224,-3.227168,-0.02804483,-0.2408747,0.9701509,False,0.09710146
31.3064,1.478873E-06,-1.057328E-06,-8.49171E-07,0.003295789,True,0.75,-1.487628,0.01701963,-3.227029,-0.02758814,-0.2409693,0.9701406,False,0.09705048
31.3291,1.88019E-06,-1.351813E-06,-1.083085E-06,0.003384851,True,0.75,-1.487658,0.01702636,-3.226928,-0.02731768,-0.2409698,0.9701481,False,0.09701041
31.35422,2.258089E-06,-1.628532E-06,-1.303087E-06,0.003452973,True,0.75,-1.487706,0.01703674,-3.226782,-0.02675061,-0.241149,0.9701194,False,0.09694918
31.37902,2.976902E-06,-2.152653E-06,-1.720538E-06,0.003555845,True,0.75,-1.487727,0.01704621,-3.22668,-0.02657501,-0.241068,0.9701443,False,0.09691157
31.4026,3.533788E-06,-2.57439E-06,-2.051165E-06,0.003619892,True,0.75,-1.487768,0.01705539,-3.226576,-0.02637307,-0.240979,0.9701719,False,0.09686296
31.42615,4.365865E-06,-3.179432E-06,-2.533616E-06,0.003698854,True,0.75,-1.487815,0.01707065,-3.22643,-0.02609501,-0.2408734,0.9702057,False,0.09679928
31.45017,5.765102E-06,-4.218753E-06,-3.354984E-06,0.003802902,True,0.75,-1.487849,0.0170821,-3.226347,-0.02584083,-0.2409118,0.970203,False,0.09675609
31.47488,6.886869E-06,-5.042875E-06,-4.009295E-06,0.003869818,True,0.75,-1.487905,0.0171054,-3.226221,-0.02550527,-0.2409356,0.9702059,False,0.0966843
31.50484,9.124603E-06,-6.696681E-06,-5.319057E-06,0.003976441,True,0.75,-1.487944,0.01712918,-3.226115,-0.02522562,-0.2409703,0.9702047,False,0.09662494
31.52771,1.145288E-05,-8.45945E-06,-6.701156E-06,0.004063037,True,0.75,-1.487976,0.01714754,-3.226042,-0.02515366,-0.2408671,0.9702321,False,0.09657976
31.55386,1.355217E-05,-1.00436E-05,-7.944925E-06,0.004127345,True,0.75,-1.487996,0.01716208,-3.225981,-0.02492076,-0.2409714,0.9702122,False,0.09654659
31.57884,1.537159E-05,-1.144471E-05,-9.035879E-06,0.004175448,True,0.75,-1.48801,0.01718944,-3.225878,-0.02459212,-0.2411142,0.9701852,False,0.09649941
31.60399,1.840317E-05,-1.391813E-05,-1.09175E-05,0.004244558,True,0.75,-1.488014,0.01720655,-3.225813,-0.0243572,-0.2412385,0.9701602,False,0.09647304
31.62575,2.039787E-05,-1.56051E-05,-1.218306E-05,0.004284097,True,0.75,-1.487999,0.01723409,-3.22571,-0.02418264,-0.2412544,0.9701606,False,0.09644236
31.64783,2.315165E-05,-1.815705E-05,-1.403291E-05,0.004333036,True,0.75,-1.487996,0.01725066,-3.22565,-0.02408138,-0.2412525,0.9701636,False,0.09642065
31.67218,2.523616E-05,-2.003472E-05,-1.54082E-05,0.004366311,True,0.75,-1.488001,0.01726669,-3.225587,-0.02391058,-0.2413074,0.9701541,False,0.09639482
31.69662,2.797435E-05,-2.242267E-05,-1.717877E-05,0.004405788,True,0.75,-1.488019,0.0172838,-3.225522,-0.02366522,-0.2414243,0.9701311,False,0.09635987
31.72234,3.195618E-05,-2.574852E-05,-1.968576E-05,0.004456657,True,0.75,-1.488045,0.0173046,-3.225437,-0.02324185,-0.2416842,0.9700766,False,0.09631454
