Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
159.104,-0.003681201,0.001590107,0.00165374,0.004195791,False,0,-1.486913,0.0118733,-3.241111,0.1671409,-0.3911443,0.9050249,False,0.1049159
159.1331,-0.002925479,0.001314006,0.001341516,0.004105938,False,0,-1.486991,0.01184642,-3.241068,0.1676164,-0.3911224,0.9049464,False,0.1048832
159.1695,-0.002444326,0.001132801,0.001139782,0.004034794,False,0,-1.487073,0.01180184,-3.240994,0.1679402,-0.3909912,0.9049432,False,0.1048527
159.2007,-0.00200344,0.0009630017,0.000952907,0.003954701,False,0,-1.487124,0.01176995,-3.240945,0.1682622,-0.3908849,0.9049292,False,0.1048362
159.226,-0.001774551,0.0008741422,0.000855504,0.003905856,False,0,-1.487165,0.01174992,-3.240914,0.1685354,-0.390825,0.9049043,False,0.1048212
159.2568,-0.001614761,0.0008101999,0.000786475,0.003868314,False,0,-1.487273,0.01171988,-3.240854,0.1689981,-0.3907125,0.9048666,False,0.10477
159.2923,-0.001253201,0.0006563288,0.0006252994,0.003768804,False,0,-1.487495,0.01167327,-3.240748,0.1699015,-0.3905115,0.9047841,False,0.1046578
159.3264,-0.0007469123,0.0004273435,0.0003922762,0.003567849,False,0,-1.487696,0.01161063,-3.240628,0.1708929,-0.3903575,0.9046639,False,0.1045664
159.3572,-0.00047185,0.0002958813,0.0002618555,0.003390566,False,0,-1.487857,0.01152056,-3.240476,0.1717582,-0.3900084,0.9046506,False,0.1045084
159.3926,-0.0003262355,0.0002236127,0.0001913619,0.003247694,False,0,-1.48802,0.01133549,-3.240201,0.1732626,-0.3896551,0.904516,False,0.1044902
159.4236,-0.0002266402,0.000175679,0.0001439585,0.003105489,False,0,-1.488039,0.0111143,-3.239974,0.1735857,-0.3923182,0.903302,False,0.104592
159.4562,-0.0002324131,0.0001954838,0.0001559322,0.003113749,False,0,-1.488002,0.0109008,-3.239688,0.1746418,-0.3922254,0.9031387,False,0.1047009
159.4979,-0.0002502166,0.0002190997,0.0001725588,0.00313122,False,0,-1.487835,0.01056123,-3.23925,0.1761936,-0.3922285,0.902836,False,0.1049378
159.5252,-0.0003534821,0.0003127581,0.0002455265,0.003239726,False,0,-1.487625,0.01021963,-3.238875,0.1766702,-0.3950212,0.9015242,False,0.1052189
159.5573,-0.0005781852,0.0005107305,0.000401149,0.003407065,False,0,-1.4874,0.009796679,-3.238509,0.1754961,-0.4028672,0.8982757,False,0.1055777
