Time,SurfaceOrientationGuidanceVF_forceX0,SurfaceOrientationGuidanceVF_forceY0,SurfaceOrientationGuidanceVF_forceZ0,SurfaceOrientationGuidanceVF_torqueX0,SurfaceOrientationGuidanceVF_torqueY0,SurfaceOrientationGuidanceVF_torqueZ0,SurfaceOrientationGuidanceVF_dist0,SurfaceOrientationGuidanceVF_angle0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
242.0491,0.262538,0.03955561,-0.1174783,0,0,0,0.006106222,0.8593453,False,0,-1.498163,0.01420385,-3.224193,0.4377421,-0.1805227,0.8807913,False,0.09339368
242.0822,0.2603903,0.03923202,-0.1165173,0,0,0,0.006094667,0.8504184,False,0,-1.498166,0.01420379,-3.224195,0.4380984,-0.1806662,0.8805848,False,0.09339228
242.1203,0.261026,0.0393278,-0.1168018,0,0,0,0.006098093,0.8724523,False,0,-1.498171,0.0142023,-3.224194,0.4380162,-0.1806041,0.8806385,False,0.09339138
242.1535,0.2615573,0.03940785,-0.1170395,0,0,0,0.006100953,0.867504,False,0,-1.49817,0.01420355,-3.224193,0.4379617,-0.1805936,0.8806677,False,0.09339055
242.1914,0.2612444,0.03936072,-0.1168995,0,0,0,0.006099269,0.8641139,False,0,-1.498138,0.01418936,-3.224176,0.438458,-0.1808885,0.8803602,False,0.09341555
242.2209,0.2566903,0.03867456,-0.1148617,0,0,0,0.006074626,0.8945997,False,0,-1.498125,0.01418281,-3.224154,0.4382946,-0.1808687,0.8804456,False,0.09342427
242.2502,0.2532962,0.03816318,-0.1133429,0,0,0,0.006056087,0.8842595,False,0,-1.498114,0.0141719,-3.224136,0.4385224,-0.1811073,0.8802831,False,0.093436
242.2895,0.2509715,0.03781293,-0.1123027,0,0,0,0.006043302,0.8980926,False,0,-1.498103,0.01414967,-3.224083,0.4387691,-0.1811157,0.8801585,False,0.09345239
242.3249,0.2462181,0.03709675,-0.1101756,0,0,0,0.006016931,0.9136455,False,0,-1.498153,0.01413381,-3.224021,0.438696,-0.1809242,0.8802343,False,0.09343303
242.3557,0.2475405,0.03729599,-0.1107674,0,0,0,0.006024299,0.9095671,False,0,-1.498182,0.01411587,-3.223979,0.4389009,-0.1808937,0.8801383,False,0.09342806
242.3884,0.2485564,0.03744906,-0.111222,0,0,0,0.006029943,0.922597,False,0,-1.498191,0.01408976,-3.223919,0.4389295,-0.1808484,0.8801334,False,0.09343753
