Time,ObstacleAvoidanceForceFieldVF_forceX0,ObstacleAvoidanceForceFieldVF_forceY0,ObstacleAvoidanceForceFieldVF_forceZ0,ObstacleAvoidanceForceFieldVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
358.6752,-9.84077E-37,4.772112E-36,-1.103064E-36,0.01775689,False,0,-1.496636,0.02555865,-3.218247,0.1803218,-0.01735866,0.9834545,False,0.08380125
358.7032,-7.223815E-37,3.503065E-36,-8.097261E-37,0.01781872,False,0,-1.49666,0.0255661,-3.218232,0.1805327,-0.01742806,0.9834145,False,0.08378024
358.7528,-6.844643E-37,3.319192E-36,-7.672243E-37,0.01782951,False,0,-1.496619,0.02556086,-3.218234,0.1807399,-0.01769552,0.9833717,False,0.08380771
358.7863,-7.329237E-37,3.554187E-36,-8.21543E-37,0.01781582,False,0,-1.496545,0.02554232,-3.21823,0.1807078,-0.01774937,0.9833767,False,0.08386333
358.8344,-8.681931E-37,4.210153E-36,-9.731682E-37,0.01778195,False,0,-1.49651,0.02549529,-3.218239,0.1808537,-0.0179071,0.983347,False,0.08392281
358.8592,-1.126856E-36,5.464495E-36,-1.263107E-36,0.0177298,False,0,-1.496504,0.02547258,-3.218247,0.1815954,-0.01833263,0.9832025,False,0.0839453
358.9025,-1.260076E-36,6.110519E-36,-1.412434E-36,0.01770745,False,0,-1.496581,0.02532643,-3.218332,0.1818093,-0.01982595,0.9831339,False,0.08403228
358.9441,-2.261788E-36,1.096815E-35,-2.535265E-36,0.01759045,False,0,-1.496379,0.02513051,-3.21841,0.1890849,-0.02428751,0.9816604,False,0.08431396
358.9883,-6.92245E-36,3.356923E-35,-7.759458E-36,0.01736673,False,0,-1.495844,0.02465433,-3.218528,0.1905239,-0.03786606,0.980952,False,0.08501557
359.028,-1.091613E-34,5.293589E-34,-1.223602E-34,0.01681512,False,0,-1.494828,0.0236094,-3.21867,0.1915073,-0.08668002,0.9776562,False,0.0864568
359.0687,-3.583472E-32,1.737743E-31,-4.016757E-32,0.01565635,False,0,-1.493387,0.02236658,-3.218833,0.1998667,-0.1483429,0.9685286,False,0.08830141
359.11,-3.585133E-29,1.662275E-28,-4.294707E-29,0.01428211,False,0,-1.491579,0.02125341,-3.218935,0.2175245,-0.1980204,0.9557568,False,0.09024465
359.1498,-1.086479E-26,5.037544E-26,-1.301516E-26,0.01313933,False,0,-1.489431,0.02030134,-3.218854,0.2357243,-0.2328328,0.9435163,False,0.09224384
359.1901,5.973469E-25,3.147035E-24,-2.515293E-25,0.01231896,False,0,-1.487442,0.01930445,-3.218675,0.2483491,-0.2661604,0.9313868,False,0.0941925
359.2328,7.282785E-24,3.836829E-23,-3.066616E-24,0.01181881,False,0,-1.485826,0.0182097,-3.218271,0.2563707,-0.2947908,0.9205284,False,0.0959899
359.2719,1.4328E-22,2.106781E-22,2.73972E-23,0.01144318,False,0,-1.485273,0.01770133,-3.21791,0.2566392,-0.2992907,0.9190003,False,0.09669419
359.3187,3.610037E-22,5.308178E-22,6.902912E-23,0.01125836,False,0,-1.484661,0.01675749,-3.217413,0.2568004,-0.3120538,0.9147,False,0.0977734
359.3531,3.205671E-21,4.7136E-21,6.129705E-22,0.0108216,False,0,-1.484286,0.01616508,-3.21725,0.2588655,-0.3245891,0.9097421,False,0.0984585
359.392,1.116442E-20,1.64161E-20,2.134798E-21,0.01057204,False,0,-1.483793,0.01530772,-3.217183,0.2576326,-0.3438095,0.9030064,False,0.09943261
359.4351,6.62948E-20,9.747949E-20,1.267652E-20,0.01021576,False,0,-1.483564,0.01446837,-3.217395,0.2530357,-0.3573931,0.8990235,False,0.1002572
359.4791,8.306073E-19,1.22132E-18,1.588241E-19,0.009710154,False,0,-1.483836,0.01407635,-3.217804,0.2522134,-0.3580834,0.8989798,False,0.1004431
359.5196,1.283289E-17,1.886941E-17,2.453834E-18,0.009162632,False,0,-1.484414,0.01385051,-3.218464,0.2508571,-0.354393,0.9008198,False,0.1003409
359.561,3.621939E-16,5.325678E-16,6.925669E-17,0.008494599,False,0,-1.484798,0.01362181,-3.219249,0.2474468,-0.3571529,0.9006731,False,0.1003727
359.6026,4.435511E-15,6.52195E-15,8.481337E-16,0.007993555,False,0,-1.484915,0.01326102,-3.220233,0.2429581,-0.3700289,0.8966883,False,0.100694
359.6458,2.318176E-14,3.408632E-14,4.432686E-15,0.00766281,False,0,-1.484835,0.01278538,-3.221334,0.2377962,-0.3866074,0.8910599,False,0.1012445
