Time,ConeApproachGuidanceVF_forceX0,ConeApproachGuidanceVF_forceY0,ConeApproachGuidanceVF_forceZ0,ConeApproachGuidanceVF_dist0,Assisted,Assistance,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,Clutch,FromCamera
294.1794,9.194469E-10,9.464108E-08,4.337247E-08,0.001458653,False,0.75,-1.483165,0.01031876,-3.220887,-0.284693,-0.03242938,0.9580701,False,0.104156
294.2053,6.687946E-10,6.128259E-08,2.806661E-08,0.001290675,False,0.75,-1.48321,0.01038235,-3.220861,-0.2860184,-0.03209035,0.9576867,False,0.1040758
294.2378,2.549436E-09,5.179675E-08,2.323679E-08,0.001223265,False,0.75,-1.483197,0.01040989,-3.220845,-0.2860321,-0.03206058,0.9576836,False,0.1040588
294.2632,1.931019E-09,4.779104E-08,2.154267E-08,0.001190824,False,0.75,-1.483191,0.01041073,-3.220836,-0.2860079,-0.03206632,0.9576906,False,0.1040612
294.2941,1.700102E-09,4.731281E-08,2.137867E-08,0.001186295,False,0.75,-1.48315,0.01039702,-3.220834,-0.2857937,-0.03210537,0.9577532,False,0.1040953
294.3191,9.012904E-11,4.863952E-08,2.238432E-08,0.001197282,False,0.75,-1.483131,0.01038474,-3.220839,-0.2857361,-0.03211941,0.9577699,False,0.1041168
294.3443,-7.361214E-10,5.02619E-08,2.333387E-08,0.001210742,False,0.75,-1.483095,0.01035845,-3.22084,-0.2856728,-0.03214894,0.9577878,False,0.1041589
294.3729,-2.310597E-09,5.350936E-08,2.521547E-08,0.001235889,False,0.75,-1.482979,0.01033431,-3.220835,-0.2858579,-0.03207219,0.9577352,False,0.1042446
294.3976,-7.886117E-09,5.700267E-08,2.818955E-08,0.001264822,False,0.75,-1.482849,0.0103097,-3.220825,-0.286461,-0.03188756,0.9575611,False,0.1043386
294.42,-1.507177E-08,6.175195E-08,3.213715E-08,0.001303801,False,0.75,-1.482729,0.01028877,-3.220808,-0.2870251,-0.03171199,0.9573981,False,0.1044229
294.4458,-2.276239E-08,6.685931E-08,3.637271E-08,0.001344019,False,0.75,-1.482577,0.01026219,-3.220782,-0.2874008,-0.03157556,0.9572898,False,0.1045294
294.4665,-3.476495E-08,7.520185E-08,4.315454E-08,0.001404141,False,0.75,-1.482555,0.01025784,-3.220773,-0.2874144,-0.03157796,0.9572856,False,0.1045445
294.4905,-3.658673E-08,7.632301E-08,4.411731E-08,0.001411751,False,0.75,-1.482595,0.01025379,-3.220767,-0.2877213,-0.03152909,0.9571951,False,0.1045238
294.512,-3.297181E-08,7.459441E-08,4.243553E-08,0.001396829,False,0.75,-1.482725,0.01026529,-3.220789,-0.2883857,-0.03140657,0.9569991,False,0.1044423
294.5363,-2.325975E-08,6.9401E-08,3.76657E-08,0.001356335,False,0.75,-1.482833,0.01028693,-3.220821,-0.2884716,-0.03141472,0.956973,False,0.1043654
294.5596,-1.63485E-08,6.516701E-08,3.402272E-08,0.001324964,False,0.75,-1.482985,0.01032454,-3.220852,-0.287973,-0.03155651,0.9571185,False,0.104251
294.5837,-7.921586E-09,5.917471E-08,2.919904E-08,0.001280273,False,0.75,-1.483246,0.01040637,-3.220905,-0.2859625,-0.03204979,0.9577047,False,0.1040402
294.6064,3.611783E-09,5.104398E-08,2.262976E-08,0.001220981,False,0.75,-1.483466,0.01057434,-3.220909,-0.284931,-0.03075822,0.9580544,False,0.1037778
294.6305,1.011049E-08,3.684269E-08,1.449659E-08,0.001103693,False,0.75,-1.483688,0.01076519,-3.220923,-0.2827125,-0.02971088,0.9587445,False,0.1034972
294.657,1.470474E-08,2.723283E-08,8.944701E-09,0.001018264,False,0.75,-1.483988,0.01103067,-3.220944,-0.280188,-0.02864194,0.9595178,False,0.1031121
294.6823,2.141723E-08,1.996026E-08,3.950968E-09,0.0009970209,False,0.75,-1.484163,0.01120383,-3.220958,-0.2781478,-0.02821075,0.960124,False,0.1028727
294.7076,2.662929E-08,1.680521E-08,1.221365E-09,0.001031323,False,0.75,-1.484294,0.01142591,-3.221006,-0.2724237,-0.02843496,0.9617572,False,0.1026221
294.7383,2.942922E-08,1.198397E-08,-1.685184E-09,0.001046555,False,0.75,-1.484302,0.01161319,-3.221066,-0.2610018,-0.02964257,0.9648831,False,0.1024718
294.7755,2.57834E-08,7.087538E-09,-3.048163E-09,0.0009887181,False,0.75,-1.484067,0.01175338,-3.221175,-0.2315376,-0.03504582,0.9721945,False,0.1025045
294.805,1.286651E-08,3.028154E-09,-1.755383E-09,0.0007150275,False,0.75,-1.483732,0.01180786,-3.221211,-0.1862521,-0.04347114,0.9815398,False,0.1026571
294.8322,5.471876E-09,1.52678E-09,-6.364094E-10,0.0003749049,False,0.75,-1.483753,0.01187241,-3.221149,-0.1562246,-0.04903661,0.9865035,False,0.1025858
294.859,5.888666E-09,3.954639E-10,-1.259655E-09,0.0003949277,False,0.75,-1.483335,0.01189452,-3.221176,-0.1070318,-0.05817255,0.9925523,False,0.1028127
294.8892,-1.734455E-09,-1.680831E-09,-3.492637E-10,2.87366E-05,False,0.75,-1.48315,0.01192278,-3.221171,-0.06928911,-0.06830776,0.9952553,False,0.1028969
294.9137,-3.661111E-09,-1.135191E-09,3.734524E-10,0.0002089113,False,0.75,-1.483138,0.0119645,-3.221148,-0.05360472,-0.07277448,0.9959068,False,0.1028677
